# {"t_start": 1565015116.8649707, "env_id": "highway-discrete-intrinsic-rew-v0"} 
r,l,t
-608.838009,40,3.777143
106.609864,199,10.505937
74.47459,233,17.830578
-412.220032,65,20.005499
-257.504829,140,24.629811
505.342637,59,26.616243
672.627332,219,34.061605
-439.800458,45,35.543348
-79.250951,117,40.739458
-393.456073,42,42.129232
-483.214798,39,43.418228
-391.073321,65,45.541682
-345.679796,46,47.071481
-120.396856,106,50.542288
-424.914515,55,52.37176
-366.756996,63,54.43435
-423.891024,46,55.912058
-372.467451,52,57.625885
-403.005309,87,60.52147
-527.655076,39,62.495911
-575.055406,69,64.621817
-576.462748,41,66.001787
-582.869937,28,66.928844
-585.90707,26,67.803057
-573.122384,55,69.649353
-590.272679,23,70.420809
-597.143082,22,71.153392
-587.247634,58,73.509143
-598.439158,59,75.495773
39.001605,300,84.894021
-2.6138,300,94.486431
-576.276628,66,96.683299
-593.833292,161,110.434175
51.069807,300,120.614123
-598.216967,76,123.147479
-567.651421,86,126.03727
-578.449827,109,129.678394
-534.741041,135,134.150285
-597.559944,57,136.715492
-586.927311,81,142.737046
-606.727655,69,144.840866
-601.581748,40,146.072768
-612.605406,59,147.865674
-592.416246,88,150.540474
-595.517152,86,153.193169
-594.282783,26,154.001725
-21.573742,300,163.212184
-602.579085,193,169.087607
-566.824078,112,175.258177
-595.106923,25,176.033479
-600.693101,72,178.227651
-584.124259,66,180.240357
-594.307486,40,181.466349
-577.852786,54,183.15711
-582.495757,170,188.444664
-608.897429,191,194.496782
-584.698938,64,196.471607
-572.549397,43,198.493724
-604.345404,58,200.430461
-598.293973,53,206.777664
-40.37148,300,216.945226
-88.034006,300,226.56
-603.010173,40,227.785133
-601.268057,32,228.768111
-593.24804,67,230.81916
-604.669204,59,232.626311
-37.693999,300,247.488759
-606.699885,40,248.719001
-600.051903,67,250.787905
-606.765364,87,253.440206
-602.431178,31,254.387288
-604.800643,86,256.986496
-606.463502,62,258.903623
-614.224262,55,260.60033
-597.664165,49,262.106644
-594.442021,51,271.650447
-618.445293,78,274.713794
-622.071153,69,276.996188
-108.713826,300,286.969603
-605.066733,46,288.493028
-606.572983,48,290.089699
-604.13452,39,291.396596
-603.433205,28,292.363354
-608.893232,49,293.990366
-612.175984,114,297.851008
-601.757885,24,298.648139
-603.648127,27,299.54945
-602.755532,27,300.441659
-607.364506,55,302.284087
-606.403557,60,304.328091
-604.958309,62,307.018911
-595.324067,42,308.425976
-73.326938,300,318.09872
-604.2281,72,320.525963
-80.573419,300,330.71014
-608.682459,45,332.881779
-606.842939,28,333.744114
-608.857355,48,335.241585
-606.815665,36,336.364675
-623.965649,70,338.548995
-116.106209,300,348.746557
-628.191093,62,350.652665
-610.736347,41,351.93275
-597.578712,39,353.126406
-120.47742,300,362.474064
-614.204796,68,364.571967
-604.819434,27,365.418105
-605.440397,34,366.46995
-612.06494,44,367.838954
-67.348578,300,380.593866
-605.523574,26,381.411905
-607.199293,44,382.876793
-646.331178,214,389.674482
-111.153005,300,398.978368
-622.649134,83,402.226881
-625.819042,81,406.783655
-57.971305,300,416.076378
-149.419096,300,425.418931
-663.517286,162,430.50477
-604.324025,28,431.371929
-607.994149,43,432.691189
-103.528918,300,445.932623
-614.941697,56,447.654423
-616.978957,80,450.108728
-114.719583,300,458.884181
-659.166709,259,466.958589
-132.857046,300,477.473655
-629.597608,96,480.435536
-609.176632,80,482.912056
-639.403652,97,485.919991
-130.282956,300,495.092338
-606.765375,48,496.581615
-120.264686,300,508.998628
-616.791709,76,512.146953
-632.402354,123,516.052862
-603.685316,27,516.893979
-615.242941,51,518.4857
-703.465612,242,525.955077
-106.735312,300,541.626753
-611.172781,62,543.529192
-626.971666,107,546.844553
-606.616144,53,548.496543
-613.448367,44,549.839627
-101.504704,300,559.443283
-641.528977,156,569.158816
-602.694997,40,570.386563
-620.701069,102,573.580282
-606.478084,39,574.782555
-605.879073,39,575.988397
-131.133854,300,585.396609
-623.555646,82,587.913414
-629.967075,122,591.637479
-610.369493,52,593.879503
-101.773093,300,606.326602
-631.108533,107,609.623876
-720.02369,254,617.572741
-611.405854,47,619.033917
-148.891844,300,628.436831
-120.382455,300,638.414069
-120.772812,300,648.000243
-104.823265,300,657.373191
-123.515649,300,671.001219
-619.972014,103,674.167071
-71.640197,300,683.523891
-608.680276,25,684.304001
-615.608354,68,695.640152
-626.593492,94,698.558773
-623.524759,69,700.695852
-94.329726,300,710.022652
-607.269119,43,711.357032
-120.101164,300,721.078045
-638.314439,120,725.416516
-626.721403,104,729.942881
-606.091296,31,730.914168
-657.801767,189,736.805482
-126.445134,300,746.702172
-636.744347,169,752.407431
-647.089662,152,757.383782
-138.482132,300,770.900141
-118.115549,300,780.887507
-647.267318,166,786.071002
-620.689722,67,788.337938
-709.126025,247,803.189372
-128.947584,300,813.182059
-605.944861,35,814.347652
-120.797851,300,824.40455
-614.938858,51,826.107997
-663.32018,180,835.574921
-617.332562,100,838.924336
-130.273262,300,848.597575
-618.678646,79,851.876292
-645.742415,135,856.01427
-626.130554,66,865.507999
-604.28235,25,866.279419
-112.847265,300,875.734069
-614.760443,93,878.649146
-110.917046,300,887.686696
-644.771115,189,893.516734
-138.914603,300,904.296695
-611.031539,53,905.953894
-605.093917,22,906.63937
-121.784506,300,916.11241
-660.69381,159,920.969833
-629.784443,100,924.122367
-588.35559,41,925.399415
-610.635287,46,928.655689
