# {"t_start": 1564952999.5280075, "env_id": "highway-continuous-intrinsic-rew-v0"} 
r,l,t
-707.180709,32,2.713101
-275.366705,61,5.534789
-359.541297,32,6.534961
-277.388267,26,7.344502
-344.985321,52,8.961358
-213.641429,72,11.361514
4304.938848,116,15.143163
-42.854454,51,16.746653
-378.213376,39,17.987036
-305.831404,45,19.403813
-524.169321,95,22.351749
-473.055887,47,23.836296
-251.32379,82,26.421407
-384.090272,55,28.163854
-393.933662,61,30.133531
-487.351571,27,30.988497
-463.692135,40,37.060672
-428.840646,24,37.808922
-494.878016,30,38.775626
-476.570437,203,45.734488
-663.272565,22,46.424594
-535.491967,60,48.405462
-631.807681,71,50.598389
-639.157016,91,53.423846
-492.040617,155,58.222656
-577.227266,44,59.607958
-657.857253,23,60.326887
-871.596454,234,67.642436
-647.609438,36,69.971771
-192.276769,79,72.474481
-667.268601,27,73.328391
-567.631028,44,74.73191
-682.392685,53,76.399914
-555.430287,55,78.133973
-557.485568,38,79.339569
-635.254704,58,81.176891
-609.091802,47,82.699132
-602.954202,131,86.8882
-556.05506,64,89.598385
-751.686315,66,91.687245
-659.754712,43,93.02007
-678.438524,55,94.744752
-590.529996,26,95.605667
-715.174516,82,98.230358
-656.259102,20,98.887245
-692.874238,62,101.007914
-761.870879,138,107.018923
-711.458355,98,109.989887
-728.102865,76,112.362939
-650.641516,71,114.546188
-702.626544,46,115.985324
-575.388733,42,117.312206
-821.095746,59,119.161849
-706.411293,190,125.007277
-646.116265,68,127.145152
-772.390726,40,128.408461
-578.574842,156,133.337966
-594.711072,27,136.34537
-563.958624,293,145.432429
-693.164931,38,146.616379
-654.131534,130,150.690045
-734.876382,59,152.544762
-618.156346,179,158.079703
-720.698804,68,160.268976
-998.356998,71,162.472874
-667.195648,118,166.126425
-591.118402,27,168.546088
-421.167857,57,170.345142
-595.32476,23,171.064753
-652.46657,268,179.466891
-598.538978,39,180.786497
-593.58667,22,181.55777
-739.469565,59,183.53074
-598.125736,94,186.448632
-602.302634,25,187.29703
-687.804838,82,190.126743
-597.247685,77,193.143163
-728.992763,35,194.248177
-673.998491,40,195.506223
-594.980242,30,196.518513
-658.553339,60,198.522539
-724.674362,34,199.700803
-593.103732,34,202.942723
-647.699374,66,205.216624
-717.852605,129,209.414914
-666.901197,103,212.581585
-593.234695,40,213.948017
-633.174226,49,215.600713
-699.704601,79,218.239052
-595.401061,35,219.435327
-632.970304,88,222.285819
-695.260522,32,223.304856
-600.311768,86,225.974451
-600.066044,46,227.436715
-594.882147,130,231.506126
-653.354999,75,238.202038
-620.510613,145,242.762637
-676.642921,59,244.618435
-609.150207,118,248.258689
-1285.009022,232,255.525126
-598.141766,191,261.536221
-1173.380412,154,266.398776
-606.755116,53,269.909103
-601.258129,65,271.945665
-765.986829,64,273.918195
-701.120243,97,276.993513
-745.53052,83,279.616373
-996.656119,144,284.148008
-704.610598,51,285.734601
-640.402883,83,288.303817
-652.783531,55,290.010483
-683.480193,77,292.448898
-1085.207656,128,296.467506
-609.34912,78,298.934059
-597.349636,26,300.358464
-610.307426,61,303.230213
-728.523799,126,307.210231
-596.131446,29,308.116305
-671.164596,37,309.28668
-599.541435,28,310.146933
-675.616989,75,312.515164
-613.808775,84,315.142927
-628.404348,78,317.589553
-674.628937,22,318.277416
-661.674434,115,321.915323
-609.727758,65,323.932369
-608.029495,242,331.515842
-657.761733,44,332.881401
-599.237485,24,334.502524
-657.440132,76,336.906538
-610.341417,91,339.783652
-602.790501,105,343.097656
-599.429624,50,344.644171
-616.457758,101,348.472853
-724.45041,42,349.766526
-613.991013,96,352.776201
-683.8793,237,360.340656
-645.964987,81,362.822827
-793.858876,103,366.031573
-719.833072,222,373.830607
-599.244621,36,374.93826
-662.604781,66,377.001543
-590.801006,146,381.641855
-660.667353,144,386.287681
-590.977308,27,387.139483
-623.991625,75,389.47158
-156.897429,103,392.771018
-535.524766,47,394.290734
-605.374177,146,398.845266
-871.244573,215,406.060207
-811.386644,260,414.139118
-633.901424,72,416.410112
-597.711993,51,418.63024
-720.949004,60,420.69711
-666.933468,52,422.464525
-662.357886,276,431.316633
-610.533706,45,434.220307
-615.940928,104,437.473045
-638.339425,147,441.908867
-810.361354,130,445.946045
-1030.821731,174,451.307536
-601.672038,27,452.151273
-617.997696,114,455.759836
-801.113095,245,463.407513
-1057.391064,236,472.189484
-346.555973,300,481.382569
-606.463413,40,482.631257
-657.339899,91,485.466483
-620.489343,97,488.516057
-676.482052,54,498.620365
-691.442381,73,500.877821
-610.773384,60,503.349566
-608.369745,34,504.391258
-775.440466,136,508.677748
-827.283835,187,514.564566
-600.120139,30,515.499682
-625.277779,112,518.982282
-605.099795,68,521.058317
-678.057852,64,523.053337
-600.586904,25,523.819062
-625.473564,157,528.778337
-847.971998,95,532.94526
-788.554737,120,536.722881
-699.57297,111,540.238665
-632.602228,236,547.751379
-676.923726,49,549.272837
-963.648354,234,556.933482
-988.785636,60,558.985304
-899.670767,289,573.447972
-655.697114,298,582.822531
-201.832992,300,592.839349
-603.509601,44,598.848823
-747.105285,181,604.57361
-368.291664,300,613.817796
-57.776105,300,623.132846
-1033.91528,190,628.972956
-644.822009,206,636.247376
-652.701624,250,644.3086
-808.885103,103,647.58217
-90.921504,300,656.913996
-610.534149,50,658.49762
-620.509928,78,664.797235
-611.481255,68,666.904683
-612.857562,99,669.973195
-862.978419,241,677.524758
-620.602075,74,679.786829
-619.747689,98,682.915609
-837.270721,252,690.846135
-609.151561,61,692.767062
-676.485959,50,696.967206
-666.879211,157,701.910398
-606.45968,69,704.054602
-616.80352,68,706.199505
-817.203077,300,715.486702
-614.512313,70,717.642061
-628.107505,123,721.472503
-611.105033,69,723.593401
-619.386327,99,730.798979
-614.759016,89,733.576361
-806.664523,292,742.679788
-841.789306,283,751.833716
-922.58926,89,754.826414
-651.007703,145,765.733922
-623.496708,132,769.838982
-607.340963,24,770.597507
-696.180504,62,772.491595
-711.842601,226,779.640443
-635.686257,214,786.313024
-610.741468,45,795.598117
-807.78824,189,801.520897
-627.885982,134,805.805377
-69.074312,300,815.232222
-537.485891,95,818.271515
-711.223732,70,820.449642
-658.002312,128,824.360688
-629.383736,128,830.642935
-44.661579,300,839.947281
-73.963588,300,849.31542
-732.922007,247,857.09885
-681.54688,287,867.935169
-626.395136,111,871.356671
-606.136667,31,872.346467
-113.988301,300,881.861768
-774.388576,107,885.222041
-615.409899,65,887.314622
-608.726297,50,888.869352
-648.372615,130,895.543864
-606.269164,41,897.470675
-610.254478,56,899.233694
-90.819815,300,908.717264
-675.195956,175,914.095553
-123.929469,300,923.7405
-103.661997,300,934.390224
-88.398054,300,943.598641
-88.17656,300,952.875412
-622.116527,91,955.69558
-96.833042,300,966.30308
-429.688233,300,975.699688
-618.243912,63,977.637847
-78.883808,300,987.016351
-95.697919,300,998.807244
-630.427509,85,1001.472829
-629.221154,140,1005.783966
-96.646466,300,1015.080583
-722.667273,104,1024.992659
-845.670352,286,1033.884324
-82.228107,300,1043.786507
-629.872529,123,1047.502071
-640.1269,109,1050.855272
-617.271944,48,1052.299864
-186.940342,300,1063.663993
-673.569505,289,1072.570147
-619.494034,93,1075.425647
-86.193867,300,1085.097133
-100.448451,300,1097.057653
-608.236486,43,1098.508483
-606.818162,31,1099.56515
-623.548103,86,1102.462567
-609.518426,34,1103.60644
-635.776626,112,1107.469157
-652.802774,170,1113.084153
-829.997449,279,1129.719635
-635.472021,127,1133.592948
-806.982863,133,1137.669434
-648.430752,177,1143.197919
-606.766575,35,1144.905442
-613.246041,75,1147.260405
-642.25061,194,1153.112013
-92.978924,300,1163.126141
-88.0964,300,1172.447367
-626.27687,90,1175.218348
-650.907194,152,1179.899738
-616.635271,73,1182.120188
-623.504776,87,1184.783774
-623.420367,126,1189.781602
-625.352904,72,1191.988738
-89.499441,300,1201.416554
-609.288253,37,1202.580703
-720.714645,50,1204.152659
-651.71634,149,1208.824041
-645.636261,170,1223.562679
-751.155166,115,1227.184183
-740.980267,138,1231.521522
-807.345546,231,1238.823056
-666.423195,263,1247.605591
