% time spent exploring,episodes,mean 100 episode reward,mean 100 episode reward per step,steps
89,100,-618.6,-16.76188289246578,5500
89,103,-617.5,-17.01979341384419,5600
88,106,-617.5,-16.818618128434906,5700
88,107,-617.7,-16.68009567026186,5800
88,110,-617.8,-16.75530761395903,5900
88,112,-617.7,-16.86651145875788,6000
88,115,-617.7,-16.834272600717767,6100
87,117,-617.7,-16.863814085278083,6200
87,119,-617.5,-16.851656680207004,6300
87,122,-617.1,-17.000077438251722,6400
87,122,-617.1,-17.000077438251722,6500
87,123,-617.6,-16.893326154477563,6600
86,125,-617.6,-16.755446764416817,6700
86,127,-617.5,-16.721488514102507,6800
86,129,-617.7,-16.56041451725731,6900
86,130,-617.8,-16.46960178491224,7000
86,132,-618.1,-16.443307308340113,7100
85,135,-618.1,-16.411536090100117,7200
85,137,-617.9,-16.47611537887206,7300
85,139,-618.0,-16.184235847094005,7400
85,142,-617.9,-16.247254648350687,7500
85,144,-618.2,-16.065664951789365,7600
84,145,-618.2,-16.041537372688133,7700
84,146,-618.7,-15.940840413818083,7800
84,148,-618.4,-15.984398278405495,7900
84,148,-618.4,-15.984398278405495,8000
84,150,-618.4,-16.118805911619408,8100
83,151,-618.9,-15.868021292979424,8200
83,152,-618.8,-15.836989425351092,8300
83,155,-618.8,-15.494616814363338,8400
83,155,-618.8,-15.494616814363338,8500
83,157,-618.9,-15.44469460052486,8600
82,161,-618.5,-15.76031831727916,8700
82,164,-618.4,-15.81252198614167,8800
82,166,-618.3,-15.787096367459425,8900
82,167,-617.9,-15.81825886409838,9000
82,169,-617.2,-15.848651355096978,9100
81,170,-617.3,-15.816207040895145,9200
81,173,-616.5,-15.980001391514717,9300
81,175,-616.3,-15.96658123098207,9400
81,178,-620.8,-16.44575128264292,9500
81,180,-620.5,-16.58064499440755,9600
80,182,-620.6,-16.550435806215344,9700
80,185,-620.1,-16.716938441625967,9800
80,188,-619.5,-16.926839157565183,9900
80,190,-619.2,-17.158237933252707,10000
80,193,-619.3,-17.01957039570203,10100
80,195,-619.5,-17.165039861683482,10200
79,197,-619.4,-17.13926603743761,10300
79,198,-619.4,-17.171415048408928,10400
79,201,-620.0,-16.94934758368609,10500
79,202,-620.0,-17.020787314688143,10600
79,205,-620.2,-16.877626673232804,10700
78,208,-620.1,-16.90843989591865,10800
78,209,-620.3,-16.674920980999058,10900
78,211,-620.3,-16.68121905286144,11000
78,213,-620.0,-16.818933157443848,11100
78,216,-620.0,-16.786448063950434,11200
77,217,-620.3,-16.67284179386873,11300
77,219,-620.2,-16.692457705288735,11400
77,222,-620.2,-16.845174690603805,11500
77,224,-619.8,-16.929733745329496,11600
77,227,-619.4,-17.372663800576206,11700
76,228,-619.6,-17.33218758502084,11800
76,233,-618.7,-18.06516038499943,11900
76,235,-618.8,-17.914100391187528,12000
76,237,-618.9,-17.761987797148656,12100
76,238,-618.8,-17.834169533289515,12200
75,238,-618.8,-17.834169533289515,12300
75,239,-620.1,-17.678213959358878,12400
75,242,-619.9,-17.722960046864596,12500
75,243,-620.0,-17.60820803198874,12600
75,244,-620.0,-17.626797042939195,12700
74,244,-620.0,-17.626797042939195,12800
74,246,-620.1,-17.692399446783647,12900
74,248,-620.3,-17.739275706335185,13000
74,252,-619.0,-18.174565560102106,13100
74,255,-619.1,-18.5013087689684,13200
73,256,-618.5,-18.590291343665022,13300
73,257,-619.1,-18.5284946407395,13400
73,259,-619.4,-18.338084227874415,13500
73,262,-619.3,-18.377091393913965,13600
73,265,-619.4,-18.20506304897611,13700
72,267,-619.3,-18.237451253132463,13800
72,270,-618.6,-18.628418450846947,13900
72,272,-618.7,-18.549064767648126,14000
72,275,-618.7,-18.860799596152614,14100
72,276,-618.5,-18.910558202158438,14200
71,277,-618.8,-18.694325501290137,14300
71,281,-618.7,-18.84413842974554,14400
71,284,-618.7,-18.880396232084493,14500
71,285,-619.1,-18.835807047198877,14600
71,286,-619.4,-18.578413751703103,14700
70,287,-619.8,-18.51166838637843,14800
70,289,-619.9,-18.42554930852932,14900
70,290,-620.0,-18.25877492632004,15000
70,292,-620.0,-18.234405592239433,15100
70,293,-620.2,-18.08878793696365,15200
70,295,-620.3,-17.86566396036642,15300
69,296,-620.2,-17.944977145216985,15400
69,300,-619.9,-17.82307242769238,15500
69,303,-619.6,-17.968327118882403,15600
69,304,-619.9,-17.779307880869382,15700
69,304,-619.9,-17.779307880869382,15800
68,307,-620.2,-17.639912915511026,15900
68,308,-620.2,-17.550004065006206,16000
68,311,-619.9,-17.70519680789474,16100
68,314,-619.7,-17.982989674530767,16200
68,316,-619.9,-17.905606495548724,16300
67,317,-619.9,-17.899106579445796,16400
67,319,-619.7,-18.181101307866705,16500
67,320,-620.0,-18.05403476487613,16600
67,324,-619.9,-18.105174161158676,16700
67,325,-619.9,-18.11328415889673,16800
66,325,-619.9,-18.11328415889673,16900
66,325,-619.9,-18.11328415889673,17000
66,329,-614.9,-18.107044717445508,17100
66,332,-615.1,-17.58622470194742,17200
66,336,-614.9,-18.00753670562709,17300
65,338,-614.8,-18.215865726680537,17400
65,342,-613.8,-18.56474010579913,17500
65,346,-612.5,-19.09279498255609,17600
65,347,-612.2,-19.14013897087022,17700
65,348,-612.3,-18.986008020561137,17800
64,350,-612.6,-18.93316215005732,17900
64,352,-613.0,-18.865724404063716,18000
64,356,-613.0,-18.895163097965742,18100
64,358,-612.3,-19.027787341522686,18200
64,361,-612.3,-19.185644023705507,18300
63,365,-612.3,-19.31885901381074,18400
63,368,-612.2,-19.33994774706332,18500
63,372,-611.9,-19.747099983120425,18600
63,374,-611.8,-20.000534784572128,18700
63,375,-612.2,-19.64275912016721,18800
62,375,-612.2,-19.64275912016721,18900
62,375,-612.2,-19.64275912016721,19000
62,380,-606.7,-20.060947350913704,19100
62,384,-606.6,-20.627199265091132,19200
62,387,-605.5,-20.80058528090092,19300
61,389,-605.5,-20.71812962770997,19400
61,390,-605.6,-20.69561928702628,19500
61,392,-605.6,-20.739364013068208,19600
61,393,-605.6,-20.73187687364591,19700
61,393,-605.6,-20.73187687364591,19800
60,395,-606.0,-20.654308588898974,19900
60,397,-605.8,-20.885137138685785,20000
60,399,-606.2,-20.743060672132334,20100
60,401,-606.2,-20.63508491968981,20200
60,403,-606.2,-20.476560975180494,20300
60,406,-605.4,-20.68986618777696,20400
59,408,-605.6,-20.8608523517341,20500
59,411,-605.5,-21.09057214425207,20600
59,413,-605.5,-21.21058065869966,20700
59,416,-605.6,-21.08562800161902,20800
59,420,-604.7,-21.76045093945935,20900
58,425,-604.5,-22.25642701843532,21000
58,428,-609.2,-22.296307670949954,21100
58,428,-609.2,-22.296307670949954,21200
58,431,-609.7,-22.198140632592725,21300
58,434,-609.6,-22.32522001825307,21400
57,436,-610.0,-22.093698160240006,21500
57,438,-610.0,-21.829295693201765,21600
57,442,-609.8,-21.749814387004268,21700
57,446,-609.8,-21.790332462204006,21800
57,449,-609.0,-22.412649711909808,21900
56,451,-608.9,-22.32065202598469,22000
56,454,-608.8,-22.367440418888126,22100
56,456,-608.8,-22.42084574010534,22200
56,458,-608.8,-22.527306638799082,22300
56,462,-608.7,-22.715046548031243,22400
55,464,-608.9,-22.289093451633725,22500
55,468,-608.9,-22.55233365377001,22600
55,471,-608.9,-22.642522431880767,22700
55,474,-609.0,-22.222923838109658,22800
55,478,-613.4,-22.590415281709355,22900
54,481,-613.5,-21.97790345597985,23000
54,484,-613.5,-21.64551930792129,23100
54,486,-613.5,-21.769986309424898,23200
54,488,-613.6,-21.69196495360401,23300
54,490,-613.3,-21.876236665103495,23400
53,493,-612.8,-22.052542574563898,23500
53,494,-612.2,-22.132509135616033,23600
53,498,-611.8,-22.312521024690277,23700
53,501,-611.5,-22.489441533420916,23800
53,502,-611.7,-22.427113833588056,23900
52,506,-611.5,-22.797347686036375,24000
52,507,-611.4,-22.79611471858505,24100
52,509,-611.2,-22.644737994690093,24200
52,510,-611.2,-22.57861817207823,24300
52,510,-611.2,-22.57861817207823,24400
51,510,-611.2,-22.57861817207823,24500
51,513,-606.3,-21.80792340730128,24600
51,515,-606.0,-21.7197622530126,24700
51,517,-606.2,-21.43163547361522,24800
51,518,-606.2,-21.374519237978156,24900
51,518,-606.2,-21.374519237978156,25000
50,518,-606.2,-21.374519237978156,25100
50,520,-607.7,-20.70622916034121,25200
50,522,-607.9,-20.42035306353914,25300
50,524,-608.0,-20.12999524088188,25400
50,524,-608.0,-20.12999524088188,25500
49,525,-608.2,-19.75142621452692,25600
49,526,-608.7,-19.644902611800585,25700
49,529,-608.3,-19.82214288638248,25800
49,531,-608.1,-19.835778302875212,25900
49,533,-608.3,-19.33211728801037,26000
48,534,-608.5,-19.171036978520693,26100
48,537,-608.1,-19.592965487899917,26200
48,539,-608.3,-19.416324265271598,26300
48,542,-608.4,-19.293008621456345,26400
48,545,-608.6,-19.378284455146165,26500
47,549,-608.6,-19.236672659977117,26600
47,551,-608.5,-19.306721740459444,26700
47,555,-608.4,-19.317472762846247,26800
47,558,-608.3,-19.23403974439435,26900
47,562,-608.4,-19.25244649724881,27000
46,566,-608.4,-19.316502820865654,27100
46,569,-608.3,-19.42155654959718,27200
46,571,-608.5,-19.210241994801034,27300
46,571,-608.5,-19.210241994801034,27400
46,571,-608.5,-19.210241994801034,27500
45,572,-603.6,-18.904115967688096,27600
45,575,-603.7,-18.903394089892764,27700
45,579,-603.5,-19.06455530439328,27800
45,580,-603.7,-18.939463445885508,27900
45,582,-603.7,-18.83516669019971,28000
44,583,-603.9,-18.697303512213395,28100
44,585,-604.0,-18.472227738640534,28200
44,586,-604.1,-18.232754617442236,28300
44,587,-604.1,-18.147312764118517,28400
44,588,-603.9,-18.207869913834106,28500
43,590,-604.1,-18.162970732195674,28600
43,593,-604.1,-18.143523883431254,28700
43,593,-604.1,-18.143523883431254,28800
43,594,-604.2,-18.054776802237093,28900
43,596,-604.6,-18.044887009508255,29000
42,598,-604.9,-17.653890837905895,29100
42,599,-605.0,-17.568508670253443,29200
42,601,-605.4,-17.364803327394736,29300
42,601,-605.4,-17.364803327394736,29400
42,603,-605.3,-17.311107549835416,29500
41,604,-605.8,-17.034928949571825,29600
41,605,-606.1,-16.68756736427267,29700
41,607,-606.2,-16.758831830639316,29800
41,609,-606.1,-17.073298697857005,29900
41,612,-611.3,-17.311895611831186,30000
41,617,-610.8,-18.370062806799886,30100
40,621,-609.4,-19.158732893979764,30200
40,623,-609.0,-19.705046670621915,30300
40,623,-609.0,-19.705046670621915,30400
40,625,-609.3,-20.01639900283164,30500
40,627,-609.0,-20.175892747363438,30600
39,629,-609.1,-19.981667768739623,30700
39,631,-609.4,-19.74319820194995,30800
39,632,-609.5,-19.772688428282848,30900
39,637,-609.3,-20.13197559831105,31000
39,639,-609.0,-20.25886552729708,31100
38,642,-608.9,-20.533828098937466,31200
38,648,-608.7,-20.965193024735058,31300
38,653,-608.5,-21.453605749613345,31400
38,657,-608.6,-21.417650641604332,31500
38,661,-608.2,-21.634150807924613,31600
37,664,-608.3,-21.520057493196468,31700
37,666,-608.4,-21.391730164244255,31800
37,668,-608.4,-21.04427403265723,31900
37,668,-608.4,-21.04427403265723,32000
37,672,-613.2,-21.4489503770468,32100
36,675,-613.1,-21.503053624738474,32200
36,677,-613.2,-21.464903113659126,32300
36,679,-613.3,-21.215487199506786,32400
36,683,-613.1,-21.77995345562447,32500
36,687,-612.7,-22.470786703628995,32600
35,690,-612.5,-22.734618002640303,32700
35,692,-612.6,-22.699578599275426,32800
35,695,-612.1,-23.18658619049471,32900
35,699,-611.6,-23.900086956991935,33000
35,702,-611.1,-24.540030324896474,33100
34,703,-611.5,-24.516621119743277,33200
34,708,-610.6,-25.219004866910744,33300
34,710,-610.5,-25.09700638879183,33400
34,715,-610.5,-25.137114355411565,33500
34,718,-610.4,-25.085493439609888,33600
33,719,-610.4,-25.006962002317714,33700
33,721,-610.7,-24.42421667166004,33800
33,726,-610.3,-24.369129300160303,33900
33,730,-609.7,-25.264170883686667,34000
33,733,-609.4,-25.517557915105392,34100
32,736,-609.6,-25.27203732450421,34200
32,743,-609.1,-26.41308359070327,34300
32,745,-609.4,-25.963746986398736,34400
32,748,-609.6,-25.390969681909542,34500
32,749,-609.8,-25.10203936838492,34600
31,749,-609.8,-25.10203936838492,34700
31,749,-609.8,-25.10203936838492,34800
31,751,-605.3,-24.584673684915376,34900
31,753,-605.6,-24.343515286777833,35000
31,754,-605.5,-24.19609273376635,35100
31,755,-605.5,-24.14515553790502,35200
30,755,-605.5,-24.14515553790502,35300
30,757,-605.8,-23.69678401980466,35400
30,757,-605.8,-23.69678401980466,35500
30,757,-605.8,-23.69678401980466,35600
30,758,-600.9,-23.327045484221546,35700
29,760,-601.1,-22.985366904103344,35800
29,764,-601.0,-23.113911531575106,35900
29,767,-600.8,-23.255601653347657,36000
29,770,-600.8,-23.32259676780389,36100
29,772,-600.6,-23.732179523310375,36200
28,775,-601.0,-23.708975095133294,36300
28,778,-601.0,-23.802446356719667,36400
28,781,-600.8,-24.12337507064596,36500
28,785,-600.9,-24.118435520759157,36600
28,789,-600.9,-24.303154242106604,36700
27,790,-601.0,-24.06690652715781,36800
27,794,-601.1,-24.006398710128106,36900
27,796,-601.0,-24.018712882518162,37000
27,800,-601.2,-23.60537074791057,37100
27,803,-600.9,-23.860211098109424,37200
26,805,-601.1,-23.598388199218338,37300
26,807,-601.2,-23.40797926970783,37400
26,812,-601.2,-23.699580947861026,37500
26,815,-601.4,-23.22411038249419,37600
26,817,-601.6,-23.075333589808668,37700
25,820,-601.2,-23.541306622904067,37800
25,825,-601.1,-23.365429515854743,37900
25,828,-601.1,-23.394563443506264,38000
25,831,-601.0,-23.374081995333018,38100
25,833,-601.1,-23.188640869221796,38200
24,836,-601.0,-23.096299736938544,38300
24,838,-601.0,-22.628581300476434,38400
24,841,-601.1,-22.110564767768995,38500
24,841,-601.1,-22.110564767768995,38600
24,844,-601.2,-21.740741442314967,38700
23,848,-600.8,-22.099215669639573,38800
23,851,-605.3,-22.77377031748859,38900
23,856,-604.6,-23.560803597520025,39000
23,857,-604.9,-23.41210247129883,39100
23,860,-609.7,-24.07137284779022,39200
22,862,-609.8,-24.048148652666573,39300
22,864,-610.0,-23.601159612984485,39400
22,868,-610.0,-23.97051600770696,39500
22,872,-609.9,-23.838132662621316,39600
22,876,-609.4,-24.295770141429756,39700
21,878,-609.4,-24.241497742709097,39800
21,881,-609.6,-24.040395789386785,39900
21,885,-609.5,-24.0579495939109,40000
21,888,-609.5,-24.08738319355958,40100
21,890,-609.6,-24.070500422028882,40200
21,892,-609.5,-24.051294594729324,40300
20,893,-609.6,-23.75463018265822,40400
20,897,-609.5,-24.234944984450195,40500
20,900,-609.4,-24.351117204287828,40600
20,902,-609.3,-24.09158274449422,40700
20,904,-609.3,-24.108482058297714,40800
19,907,-609.2,-24.021282037554496,40900
19,911,-609.1,-24.31054739372421,41000
19,915,-609.1,-24.125628336610873,41100
19,919,-608.9,-24.409790304770745,41200
19,920,-609.1,-24.165070561215664,41300
18,923,-609.1,-24.348346037098924,41400
18,925,-609.1,-24.11504287429646,41500
18,926,-609.1,-23.84411106833705,41600
18,926,-609.1,-23.84411106833705,41700
18,926,-609.1,-23.84411106833705,41800
17,928,-603.7,-23.21350108890858,41900
17,929,-603.7,-23.252780232505327,42000
17,930,-604.0,-22.93570375449792,42100
17,931,-604.1,-22.715728204589333,42200
17,935,-603.9,-23.00774219772139,42300
16,938,-603.8,-23.335927321713168,42400
16,940,-603.8,-23.11093304175707,42500
16,943,-603.9,-23.483413007042373,42600
16,945,-604.1,-23.354961570973614,42700
16,948,-604.4,-22.868995348196833,42800
15,948,-604.4,-22.868995348196833,42900
15,953,-604.5,-22.96563494024388,43000
15,956,-604.6,-22.861540418850005,43100
15,960,-604.4,-23.04393044589348,43200
15,963,-604.3,-23.316869846818,43300
14,967,-604.1,-23.569527205032863,43400
14,968,-604.2,-23.32186829642989,43500
14,970,-604.4,-23.056152976482664,43600
14,972,-604.5,-22.879608304806705,43700
14,974,-604.6,-22.55416367600734,43800
13,976,-604.9,-21.93898617467695,43900
13,978,-605.0,-22.049058505010745,44000
13,981,-604.9,-22.14258229516481,44100
13,985,-604.8,-22.397702613379384,44200
13,988,-605.0,-22.15776439930567,44300
12,991,-604.8,-22.499739085752996,44400
12,996,-604.5,-22.98826503166175,44500
12,998,-604.6,-22.673718046711222,44600
12,999,-604.6,-22.613922093257557,44700
12,1000,-604.6,-22.237985531284316,44800
11,1002,-604.5,-22.433614694968465,44900
11,1005,-604.3,-22.445798765762092,45000
11,1006,-604.2,-22.33516401861217,45100
11,1008,-604.1,-22.261009128613736,45200
11,1010,-604.2,-21.937752913914913,45300
11,1013,-604.2,-21.84098028539006,45400
10,1016,-604.2,-21.679530501715796,45500
10,1019,-604.2,-21.802500456104973,45600
10,1023,-604.0,-22.191074255999784,45700
10,1027,-609.4,-22.69324973523276,45800
10,1031,-609.0,-23.461013597415306,45900
9,1034,-609.1,-23.658788858502852,46000
9,1037,-609.3,-23.393555630388693,46100
9,1040,-609.2,-23.620745467655862,46200
9,1042,-609.3,-23.275496996109002,46300
9,1045,-609.0,-23.56908511771203,46400
8,1046,-608.9,-23.636000422681228,46500
8,1047,-608.9,-23.54950311520244,46600
8,1049,-608.9,-23.50527804312502,46700
8,1051,-608.9,-23.33037754054801,46800
8,1054,-609.1,-22.841980208286788,46900
7,1056,-609.2,-22.616888377603633,47000
7,1057,-609.1,-22.567457159529418,47100
7,1059,-609.3,-22.17940475055131,47200
7,1062,-609.2,-21.921128132687468,47300
7,1063,-609.2,-21.837916541163025,47400
6,1067,-609.4,-21.518062476594434,47500
6,1071,-609.1,-22.283447157350892,47600
6,1074,-609.0,-22.50000333022393,47700
6,1077,-608.7,-22.703355745967713,47800
6,1082,-608.4,-23.053453059202887,47900
5,1085,-608.5,-22.589546675482545,48000
5,1088,-608.4,-22.838030852226463,48100
5,1090,-608.5,-22.47651389032998,48200
5,1094,-608.4,-22.399399571770427,48300
5,1096,-608.6,-22.283092161855357,48400
4,1098,-608.9,-22.01396197932957,48500
4,1099,-608.9,-22.110043942125152,48600
4,1100,-609.0,-22.10435230019879,48700
4,1102,-609.1,-21.780672788511595,48800
4,1102,-609.1,-21.780672788511595,48900
3,1102,-609.1,-21.780672788511595,49000
3,1103,-603.5,-21.511512130400444,49100
3,1103,-603.5,-21.511512130400444,49200
3,1105,-603.6,-21.217019077956213,49300
3,1107,-603.6,-21.366723584081278,49400
2,1110,-603.5,-21.65888101499475,49500
2,1112,-603.6,-21.38190806083356,49600
2,1115,-603.5,-21.693234907363603,49700
2,1118,-603.6,-21.498047783863353,49800
2,1120,-603.7,-21.228956695521312,49900
2,1121,-604.0,-20.895361004286897,50000
2,1124,-604.2,-20.63307648685388,50100
2,1128,-604.2,-20.846710604569314,50200
2,1131,-604.3,-20.780480394014354,50300
2,1135,-604.1,-21.3599213832323,50400
2,1137,-604.3,-21.11795013784148,50500
2,1139,-604.5,-20.853850333607472,50600
2,1142,-604.3,-21.223540454192594,50700
2,1145,-604.5,-21.092880055334803,50800
2,1149,-604.0,-21.905293728015202,50900
2,1152,-604.0,-22.01018986293031,51000
2,1155,-604.0,-22.07716263434984,51100
2,1158,-603.8,-22.395119734930027,51200
2,1160,-603.9,-22.548239396799243,51300
2,1162,-604.1,-22.360875319228395,51400
2,1166,-603.9,-22.680604731497656,51500
2,1168,-603.8,-23.061736256866443,51600
2,1169,-604.1,-22.60886210993199,51700
2,1169,-604.1,-22.60886210993199,51800
2,1169,-604.1,-22.60886210993199,51900
2,1170,-598.6,-22.215730048240225,52000
2,1171,-598.6,-21.834597067672767,52100
2,1172,-598.7,-21.75695539705214,52200
2,1174,-598.7,-21.558696569298696,52300
2,1175,-598.6,-21.325886335549605,52400
2,1177,-598.7,-21.422007137662575,52500
2,1179,-598.8,-21.287264650438704,52600
2,1181,-599.3,-20.928948489731003,52700
2,1184,-599.5,-20.807450858668233,52800
2,1188,-599.4,-20.811064648544324,52900
2,1190,-599.3,-21.037108806313025,53000
2,1193,-599.4,-20.89733934096289,53100
2,1194,-599.4,-20.70122303404614,53200
2,1196,-599.4,-20.467720811509214,53300
2,1199,-599.2,-20.576558914153487,53400
2,1202,-599.1,-20.993232846634236,53500
2,1202,-599.1,-20.993232846634236,53600
2,1202,-599.1,-20.993232846634236,53700
2,1205,-605.0,-21.657076438515105,53800
2,1208,-605.1,-21.714652031115943,53900
2,1210,-605.2,-21.494034748331288,54000
2,1213,-605.4,-21.76151502815598,54100
2,1215,-605.4,-21.54800053737945,54200
2,1215,-605.4,-21.54800053737945,54300
2,1215,-605.4,-21.54800053737945,54400
2,1217,-600.1,-21.25233250968193,54500
2,1218,-600.2,-21.196331895630703,54600
2,1218,-600.2,-21.196331895630703,54700
2,1222,-600.5,-21.816625375965028,54800
2,1227,-600.2,-22.185806945250167,54900
2,1233,-600.1,-22.361555341481008,55000
2,1233,-600.1,-22.361555341481008,55100
2,1233,-600.1,-22.361555341481008,55200
2,1234,-594.6,-21.683376780229896,55300
2,1237,-594.4,-21.969936910570674,55400
2,1240,-594.4,-22.06715357850248,55500
2,1242,-594.3,-22.134883739374192,55600
2,1246,-594.3,-22.24671784524905,55700
2,1248,-594.2,-22.27920715631557,55800
2,1248,-594.2,-22.27920715631557,55900
2,1248,-594.2,-22.27920715631557,56000
2,1251,-588.9,-22.15884931293458,56100
2,1253,-589.0,-21.85823598614921,56200
2,1256,-589.1,-21.62872889939042,56300
2,1258,-589.2,-21.6793306163162,56400
2,1260,-589.1,-21.695315375883013,56500
2,1264,-589.1,-21.75020526410352,56600
2,1266,-589.0,-22.02324072758687,56700
2,1266,-589.0,-22.02324072758687,56800
2,1266,-589.0,-22.02324072758687,56900
2,1269,-583.8,-21.494971931148758,57000
2,1270,-589.3,-21.87478500324157,57100
2,1272,-589.4,-21.970990858515027,57200
2,1275,-589.7,-22.271288075246716,57300
2,1275,-589.7,-22.271288075246716,57400
2,1278,-589.5,-22.40605268290203,57500
2,1278,-589.5,-22.40605268290203,57600
2,1282,-589.0,-22.647356770940736,57700
2,1283,-589.0,-22.554583411423042,57800
2,1284,-589.1,-22.500199564227707,57900
2,1286,-589.3,-22.348913158547152,58000
2,1288,-589.4,-22.102854920174643,58100
2,1291,-589.2,-22.233386857596717,58200
2,1295,-589.2,-22.627056439813472,58300
2,1297,-589.1,-22.785047898066825,58400
2,1302,-588.8,-23.484957649970507,58500
2,1304,-588.7,-23.36538455141061,58600
2,1305,-588.8,-23.167877322943287,58700
2,1307,-588.8,-23.01292095829641,58800
2,1308,-588.9,-22.96460428527194,58900
2,1310,-588.8,-22.862669455432684,59000
2,1312,-588.6,-22.651051448513307,59100
2,1313,-588.6,-22.528469179394367,59200
2,1315,-588.6,-22.746231725728364,59300
2,1318,-593.9,-22.99090727485205,59400
2,1319,-593.0,-23.064747160224627,59500
2,1323,-593.3,-22.353003833812977,59600
2,1327,-593.3,-22.152606736639708,59700
2,1329,-593.3,-22.10184660593385,59800
2,1333,-593.5,-21.942157890033883,59900
2,1338,-598.9,-22.586701216490614,60000
2,1340,-598.9,-22.526364680347758,60100
2,1343,-599.0,-22.204147481479215,60200
2,1344,-599.0,-21.879244698315272,60300
2,1345,-599.5,-21.685059933750466,60400
2,1347,-599.7,-21.296140383728662,60500
2,1349,-604.7,-21.713416501464824,60600
2,1351,-604.9,-21.351864391822577,60700
2,1353,-604.7,-21.36411722847285,60800
2,1354,-604.7,-21.258504469333012,60900
2,1354,-604.7,-21.258504469333012,61000
2,1354,-604.7,-21.258504469333012,61100
2,1357,-604.7,-21.435915480682347,61200
2,1358,-604.6,-21.32324757822997,61300
2,1359,-604.6,-21.234969473422975,61400
2,1359,-604.6,-21.234969473422975,61500
2,1361,-605.0,-21.12833876072789,61600
2,1363,-605.2,-20.994163008922317,61700
2,1366,-605.3,-20.679073809459393,61800
2,1370,-610.4,-21.220532602576487,61900
2,1372,-610.3,-21.364918678734142,62000
2,1376,-610.1,-21.74070676501206,62100
2,1380,-610.0,-21.759139652429884,62200
2,1383,-609.9,-22.07105566370078,62300
2,1385,-609.7,-22.361456358439924,62400
2,1390,-609.6,-23.03702126290317,62500
2,1394,-609.5,-23.013039278533387,62600
2,1395,-609.6,-22.88391816235521,62700
2,1400,-609.7,-22.775383685700223,62800
2,1404,-609.4,-23.04426068779659,62900
2,1405,-609.3,-23.27848341672311,63000
2,1405,-609.3,-23.27848341672311,63100
2,1405,-609.3,-23.27848341672311,63200
2,1406,-603.9,-23.02793177140299,63300
2,1407,-603.9,-22.83896370776158,63400
2,1409,-603.9,-22.849829568039222,63500
2,1413,-603.9,-23.276638378714267,63600
2,1414,-604.1,-23.190545650272067,63700
2,1417,-604.0,-23.103266107355434,63800
2,1418,-604.0,-22.86468631675507,63900
2,1420,-604.0,-22.898315281813627,64000
2,1421,-604.2,-22.75220779470112,64100
2,1422,-604.3,-22.68199302835186,64200
2,1422,-604.3,-22.68199302835186,64300
2,1422,-604.3,-22.68199302835186,64400
2,1423,-599.0,-22.077827871886587,64500
2,1423,-599.0,-22.077827871886587,64600
2,1423,-599.0,-22.077827871886587,64700
2,1424,-593.4,-21.434056827660307,64800
2,1425,-593.4,-21.337019704461746,64900
2,1425,-593.4,-21.337019704461746,65000
2,1425,-593.4,-21.337019704461746,65100
2,1426,-587.8,-20.945811773953952,65200
2,1428,-587.8,-20.790462431888194,65300
2,1429,-587.9,-20.387557699510605,65400
