# {"t_start": 1564681118.4273129, "env_id": "highway-discrete-intrinsic-rew-v0"} 
r,l,t
-612.483217,43,3.992418
-91.004993,143,8.498533
-402.052122,57,10.259118
489.418546,195,16.305079
-246.730527,42,17.595826
1439.719833,300,26.980474
105.994796,201,33.082435
-321.343851,56,36.649628
-276.926592,139,40.868759
-416.850165,113,44.315807
-430.856498,90,47.061135
-463.215012,73,49.265873
2057.289632,300,58.714809
-539.978723,38,59.870507
-473.002689,60,61.707158
-566.919571,33,62.778047
-179.169984,94,69.631158
-179.300291,91,72.376876
-489.09615,35,73.438147
-190.21083,86,76.728956
-619.947082,195,82.697858
-598.577518,37,83.82587
-589.127053,67,85.862195
-597.727833,42,87.138515
-596.623294,29,88.023716
60.192315,300,97.234593
-573.242844,287,107.840121
-475.353631,299,117.070025
4.665865,300,126.372098
-586.007351,49,132.262725
-609.885028,41,133.508045
-583.43737,57,135.244913
-581.734002,113,138.67258
-560.292336,241,146.309912
-519.770684,233,153.597409
-601.589524,67,155.613628
-589.460657,92,158.396518
-622.970076,218,169.414038
-599.767595,48,171.501307
-631.527481,125,175.30002
-607.968339,91,178.052647
-618.055774,66,180.049123
-26.193777,300,189.103034
-591.837304,35,195.816505
-57.966842,300,205.066417
-607.062083,41,206.319347
-596.6023,75,208.59742
-617.06039,88,211.293441
-602.774951,32,212.269782
-35.473213,300,221.505357
-598.028571,57,223.23389
-595.9456,29,224.124042
-609.788917,51,225.670187
-615.571281,91,229.223143
-585.811184,26,230.022294
-603.262609,99,233.088729
-614.624167,60,234.912273
-618.248032,98,238.548062
976.593478,300,247.785465
-603.551714,43,249.095858
-605.489034,41,250.350423
-607.118243,48,260.218735
-90.053416,300,269.180616
-635.976397,158,273.964917
-650.203383,252,281.694418
-599.233583,36,282.795781
-605.780739,45,291.368901
-641.042329,144,295.691618
-611.036288,55,297.365961
-90.978186,300,306.64126
-601.155494,30,307.560058
-653.271825,234,314.7248
-598.344406,51,316.260957
-620.975276,103,319.376656
-607.406174,50,323.081743
-611.027,67,325.140282
-611.534249,65,327.770555
-65.508571,300,337.080768
-613.419478,51,338.633056
-620.869473,61,340.458249
-618.793387,71,342.628063
-81.082072,300,352.054298
-614.870105,46,353.451452
-606.008996,34,355.199765
-613.188714,71,357.363987
-612.070329,58,359.114367
-624.047667,95,362.014195
-624.9353,79,364.409694
-617.504381,54,366.120757
-609.258918,41,367.446514
-620.445745,73,369.713664
-77.745492,300,378.832519
-631.634326,89,381.55236
-608.80391,53,383.164933
-627.594213,88,388.559942
-676.28773,225,396.028913
-665.992313,257,403.751883
-661.642699,259,411.855465
-625.377256,75,414.151982
-633.09555,86,416.753974
-611.719115,94,420.949476
-616.455572,44,422.281094
-624.39916,78,424.636648
-657.767571,183,430.224275
-640.50251,166,435.376988
-585.863107,92,438.23403
-663.851766,279,446.803708
-626.539909,97,452.716345
-102.149505,300,461.844068
-600.30794,51,463.386065
-654.696508,165,468.379793
-630.713522,116,471.891965
-642.140445,106,484.433856
-634.15312,133,488.502694
-658.440636,188,495.007837
-60.814953,300,504.367029
-662.340708,232,511.535341
-614.653874,59,513.323484
-619.109677,53,515.459898
-112.788871,300,524.47434
-618.430004,61,526.334253
-611.403868,28,527.184456
-613.022038,42,528.461052
-610.041762,38,529.616933
-634.360518,124,533.360684
-642.888719,118,536.980999
-610.046495,37,538.107674
-628.082024,77,540.454525
-628.309342,78,542.830249
-611.80305,35,546.272325
-687.729431,255,553.99149
-619.97305,81,556.449121
-622.503493,72,558.690736
-650.419879,175,564.703731
-614.89149,54,566.326247
-690.631512,263,574.290603
-609.740826,34,575.324564
-635.660032,91,580.106657
-615.152844,49,581.604953
-613.516691,33,582.612808
-671.712094,173,587.884876
-678.023422,264,595.954997
-106.749594,300,605.116884
-625.314629,65,610.870263
-613.865081,47,612.300293
-695.965872,286,621.092902
-109.173336,300,630.239602
-616.028186,63,632.169638
-654.231743,203,638.498455
-616.264652,53,640.121235
-645.758416,129,644.598955
-701.29647,268,652.762175
-670.814827,217,659.988565
-616.271669,39,661.19254
-659.454501,166,666.291663
-625.828043,71,675.346081
-615.904863,40,676.574129
-662.916575,195,682.299742
-641.284801,110,685.622519
-680.112554,199,691.617672
-610.945005,43,692.942792
-606.170466,33,693.951513
-625.173852,61,695.807931
-684.00038,226,702.851182
-622.134064,61,706.484675
-619.695355,54,708.128085
-636.729494,95,711.026973
-669.637899,208,717.424909
-623.280206,75,719.723846
-637.622388,116,723.281973
-647.035482,124,727.049777
-680.34125,191,733.531197
-634.305293,100,739.977733
-680.959941,221,746.767679
-680.586912,191,752.623689
-107.339779,300,761.830199
-633.032553,117,765.367893
-616.977016,36,769.680058
-615.875062,34,770.719844
-626.374586,75,773.02034
-619.301854,57,774.759826
-625.372965,76,777.053568
-621.334128,85,779.676936
-613.705478,32,780.660388
-665.079556,202,786.885424
-114.731188,300,796.203783
-117.19758,300,809.808736
256.170638,300,819.269837
-117.314067,300,828.27796
-618.424677,41,833.626756
-612.404168,38,835.419678
-127.115529,300,844.507332
-607.844406,31,845.462271
-627.044818,81,847.928282
-658.978981,219,854.637749
-677.836781,206,860.983132
-693.419067,248,872.165745
-669.891779,176,877.554883
-645.43139,120,881.345807
-688.869424,231,888.376368
-673.811057,186,893.698485
-117.924986,300,905.074613
-108.657407,300,914.188856
-652.886805,166,919.313449
-620.984697,56,921.04762
-638.600953,97,930.576347
-116.741991,300,939.668549
-113.19881,300,948.852826
-620.262047,45,950.219199
-639.536996,86,953.518362
-645.365415,92,956.345323
-621.882156,45,957.718271
-671.69243,166,964.992802
-612.902528,39,966.182549
-703.60563,263,974.225075
-628.790512,60,976.057132
-681.154264,206,982.371713
-621.70752,51,983.93047
-643.042954,110,987.242505
-629.712058,89,994.228671
-672.862941,194,1000.218037
-711.882354,279,1008.681953
-124.352971,300,1017.947391
-571.658664,220,1030.071717
-123.177485,300,1039.447384
-681.927869,201,1045.627519
-130.632794,300,1054.707489
-667.165719,164,1060.32847
-689.981863,231,1068.211089
-655.396129,153,1072.934125
-113.996234,300,1081.870517
-119.631596,300,1096.773524
-665.151723,173,1102.021579
-117.032359,300,1111.106265
-115.032335,300,1128.333108
-612.802219,35,1129.417493
-114.39791,300,1138.676045
-620.696516,56,1140.39985
-613.683512,34,1141.435107
-639.40001,74,1143.677377
-690.591807,247,1158.2795
-634.137738,92,1161.096417
-687.607747,194,1167.040135
-702.784231,238,1174.21185
-629.28429,73,1176.443891
-119.295461,300,1191.522788
-110.913902,300,1200.664445
-674.581029,184,1206.920273
-118.773577,300,1223.875175
-127.66202,300,1233.017518
-633.973073,96,1235.96279
-705.625134,253,1243.613215
-116.898536,300,1255.60836
-693.380554,243,1263.266287
-122.131609,300,1272.561351
-701.20858,251,1286.069296
-605.814951,35,1287.142107
-721.565155,269,1295.305779
-701.541679,230,1302.290405
-667.843539,180,1307.786454
-133.207728,300,1319.255222
-692.828268,242,1326.625414
-692.243603,237,1333.95116
-675.872778,170,1346.919162
-616.001243,59,1348.748183
-657.075691,263,1357.090746
-124.56267,300,1366.940081
-709.054383,279,1382.936853
-668.3291,168,1388.039636
-706.218388,273,1396.268835
-118.108099,300,1405.391962
-700.168922,230,1413.197294
-122.094493,300,1422.377986
-615.207062,36,1423.486725
-629.910866,67,1425.542843
-644.404784,121,1429.211989
-612.327843,32,1430.196377
-670.086638,185,1435.931639
-610.137413,28,1436.797345
-661.945168,168,1443.069485
-676.4953,197,1449.069237
-118.293664,300,1458.001009
-126.506145,300,1467.272723
-613.297961,37,1468.397938
-711.024066,265,1477.719192
-664.465666,195,1484.500011
-120.401365,300,1493.527222
-627.255896,76,1495.844824
-665.40146,170,1501.015803
-651.726884,150,1506.623687
-684.166821,184,1512.209528
-129.809301,300,1521.363284
-642.066194,124,1525.261121
-622.773113,70,1527.41275
-638.720629,93,1530.205992
-112.179137,300,1543.187472
-617.737809,44,1544.583026
-118.815049,300,1553.895474
-118.392907,300,1563.225428
-124.464887,300,1575.334893
-127.792355,300,1584.50352
-630.501856,74,1586.767617
-688.074463,208,1593.033735
-649.820787,131,1597.047569
-696.247386,228,1605.534046
-118.374476,300,1614.931488
-625.719389,59,1616.772134
-123.6075,300,1625.914732
-615.820288,30,1631.511194
-124.1461,300,1640.808309
-132.418616,300,1649.956562
-129.803278,300,1659.302258
-614.919802,32,1660.280534
-614.451976,36,1663.714953
-614.775286,49,1665.210996
-686.493418,223,1672.267043
-132.285781,300,1681.503649
-128.117163,300,1690.707952
-122.623581,300,1703.900884
-615.945454,49,1705.418459
-618.167342,45,1706.801452
-702.070024,233,1713.95483
-673.200117,156,1718.80932
-667.878302,173,1724.831302
-706.056719,255,1735.397981
-618.684778,57,1737.124235
-621.296529,49,1738.61435
-125.486803,300,1747.788646
-670.967036,180,1753.366891
-690.430538,246,1766.963957
-124.949428,300,1776.109282
-122.446272,300,1785.350204
-117.655005,300,1800.550762
-616.612015,48,1802.014788
-619.595369,65,1804.006446
-125.268092,300,1812.969353
-621.064906,55,1814.656559
-628.799062,64,1816.59907
-691.064607,202,1829.040145
-123.089707,300,1838.258021
-125.610096,300,1847.47177
-616.090745,44,1848.820119
-645.975023,113,1858.85564
-122.173082,300,1868.171926
-697.660724,217,1874.89093
-636.100406,83,1877.419338
-130.181689,300,1886.73818
-650.995766,109,1890.897728
-681.463123,184,1896.451626
-623.413947,53,1898.079948
-120.013422,300,1907.338217
-632.538668,60,1909.167044
-693.155071,233,1916.246184
-617.254873,43,1920.659455
-618.670776,40,1921.874658
-638.812466,96,1924.774587
-638.771066,86,1927.379991
-133.689033,300,1936.456485
-119.021383,300,1945.795588
-637.069614,78,1953.544248
-135.318106,300,1962.835324
-117.410672,300,1972.618989
-634.726304,83,1975.147053
-665.324481,175,1980.401241
-689.762844,207,1990.036475
-657.911572,142,1994.378166
-614.39644,29,1995.271765
-622.584125,49,1996.791842
-122.943341,300,2005.962586
-681.749251,198,2011.89335
-95.186618,300,2024.993667
-647.518842,120,2028.639816
-119.403652,300,2037.775261
-134.238595,300,2047.193033
-622.22733,91,2050.631312
-720.01594,278,2058.95996
-698.675011,222,2065.703196
-613.758046,54,2067.355419
-131.526431,300,2076.643249
-124.618248,300,2088.881129
-609.752459,30,2090.437877
-614.818869,48,2091.904976
-118.787267,300,2100.979284
-718.273789,280,2109.571249
-715.696207,269,2120.361933
-629.767102,60,2122.186675
-630.270045,65,2124.179516
-693.246133,248,2131.632003
-128.777009,300,2140.8304
-677.050246,192,2149.690432
-671.092022,157,2154.48899
-126.969376,300,2163.602548
-123.608627,300,2173.176342
-129.972525,300,2185.256696
-124.187145,300,2194.645522
-690.527159,212,2201.147259
-651.796723,124,2204.922485
-617.767684,43,2206.252043
-131.383193,300,2217.458067
-136.879598,300,2227.256589
-125.482276,300,2236.565723
-617.870917,42,2242.101092
-695.191685,240,2249.451945
-130.628993,300,2258.571454
