# {"t_start": 1565715835.498142, "env_id": "highway-discrete-v0"} 
r,l,t
-611.627449,26,264.567704
-618.62553,51,265.692511
-605.863357,25,266.253348
-606.974642,22,266.730538
-604.948807,20,267.160475
-624.053516,56,268.414274
-622.581059,57,269.64835
-618.672415,51,270.786303
-615.185748,40,271.664536
-610.354986,18,272.074932
-612.430984,38,272.873299
-614.404175,33,273.605787
-607.216369,21,274.063025
-639.436788,95,276.124568
-608.573329,29,276.761007
-616.85957,44,277.733891
-601.090031,18,278.122755
-611.308308,42,279.059005
-605.921176,22,279.547377
-616.023468,40,280.406451
-622.586846,52,281.549705
-602.612107,18,281.941176
-611.754236,25,282.501228
-610.44903,33,283.238479
-615.623822,39,284.068166
-606.808519,23,284.587656
-626.195494,81,286.35398
-628.075085,55,287.573302
-616.040513,50,288.645992
-623.413374,44,289.641868
-648.239431,88,291.555604
-609.685021,42,292.493671
-617.523015,66,293.878303
-607.451651,28,294.537777
-652.555863,89,296.535417
-680.487741,167,300.240131
-629.36626,49,301.286106
-605.109491,18,301.699756
-633.539679,55,302.900199
-609.695894,29,303.500406
-609.060321,22,304.005403
-608.971578,24,304.532982
-603.481784,22,305.036113
-605.736869,33,305.725976
-616.094653,42,306.636867
-633.948586,71,308.159779
-617.681614,40,309.047866
-619.639459,55,310.236161
-613.574314,31,310.916517
-619.691719,49,311.974915
-602.784251,18,312.366093
-621.109552,51,313.483024
-603.207893,19,313.895355
-607.942739,19,314.3484
-606.105193,16,314.730633
-624.811449,65,316.239389
-607.431117,19,316.649819
-618.126977,46,317.660827
-605.719118,18,318.043693
-634.176825,78,319.744511
-619.221372,63,321.08669
-618.164232,59,322.341464
-713.075538,223,327.412781
-668.520049,125,330.109638
-605.787907,29,330.750805
-643.770216,109,333.260701
-684.412048,151,336.560722
-623.81031,64,337.938671
-624.345412,59,339.226988
-653.250279,84,341.086989
-614.768915,56,342.311716
-612.712127,36,343.114994
-631.08341,74,344.75085
-637.930729,73,346.324902
-630.532327,69,347.828369
-609.322707,28,348.445435
-622.270183,61,349.762272
-620.642054,58,351.079989
-614.351752,40,351.936737
-612.537718,43,352.897757
-608.867328,27,353.486986
-603.185223,15,353.824631
-603.222628,16,354.178974
-609.795527,35,354.919835
-609.641405,31,355.600919
-618.767841,47,356.613816
-606.137794,20,357.042974
-617.021689,37,357.906011
-631.630472,68,359.471261
-624.403535,54,360.643657
-611.966956,37,361.458051
-610.936604,36,362.276881
-615.394783,47,363.299276
-630.341867,68,364.745675
-634.491022,125,367.453092
-692.97809,205,372.109641
-615.517392,39,372.952967
-609.684346,27,373.530632
-613.193662,49,374.568977
-644.798046,97,376.649684
-657.071603,112,378.996802
-636.877085,103,381.163635
-646.780246,111,383.529848
-659.373101,154,386.927337
-628.029669,74,388.468863
-620.396476,56,389.705961
-625.555341,42,390.615192
-612.315105,79,392.337982
-650.257892,100,394.540456
-610.71563,22,395.008347
-611.388608,32,395.715277
-615.05029,45,396.671146
-658.16322,152,399.887979
-605.320273,50,400.967328
-605.999373,24,401.516857
-608.782728,22,401.993594
-631.038215,136,404.958417
-645.752579,131,407.8599
-631.923967,65,409.271379
-604.491974,21,409.745364
-609.287087,24,410.300532
-609.50245,29,410.933495
-623.046353,62,412.301334
-615.073598,34,413.090818
-606.93013,19,413.525225
-606.077177,18,413.910264
-602.807962,16,414.279841
-608.251995,24,414.823982
-606.672447,21,415.336581
-606.385252,17,415.735783
-620.195507,46,416.798913
-623.47542,72,418.299019
-602.53804,15,418.648875
-605.599354,22,419.145921
-610.471568,30,419.792841
-606.446385,18,420.194949
-614.474438,39,421.063557
-616.787838,39,421.913059
-619.219024,47,422.937748
-609.089158,26,423.533128
-604.077017,16,423.881797
-617.453942,45,424.850237
-618.065562,37,425.667785
