# {"t_start": 1564952232.511122, "env_id": "highway-discrete-v0"} 
r,l,t
-651.240048,99,3.747076
-627.274595,49,4.790187
-617.639816,29,5.396187
-612.016581,31,6.061305
-612.607935,32,6.75939
-652.60922,98,8.799005
-602.84476,24,9.300155
-611.173627,21,9.743456
-667.558109,153,13.03291
-608.029006,29,13.663063
-634.506591,78,15.270296
-616.050924,52,16.360022
-608.586568,30,16.983403
-630.249283,94,18.937185
-608.435878,27,19.501093
-608.633291,27,20.06734
-602.990345,25,20.590415
-617.353092,31,21.244993
-649.288299,75,22.812522
-619.804644,61,25.054508
-608.850706,28,25.642836
-655.507518,128,28.338541
-612.661868,43,29.242043
-636.174814,76,30.814822
-624.35802,68,32.274222
-621.632949,65,33.630489
-615.335548,51,34.674536
-613.849716,22,35.151322
-604.995416,19,35.558774
-627.288718,81,37.234292
-613.522682,33,37.94845
-613.97919,36,38.706069
-608.781038,26,39.247755
-604.202451,16,39.598305
-628.951786,71,41.104944
-664.862283,135,44.024418
-611.343949,20,44.448252
-614.867614,40,45.265038
-610.464232,19,46.082994
-653.530054,115,48.462582
-616.615702,47,49.463663
-612.648281,23,49.939159
-659.74516,118,52.349153
-612.458858,25,52.871892
-713.291366,218,57.424316
-623.807853,56,58.587857
-608.866661,28,59.168307
-608.947833,32,59.824107
-609.609129,35,60.550515
-703.127156,206,64.896518
-640.152861,83,69.106246
-607.628125,20,69.534427
-611.238405,36,70.300063
-608.887866,20,70.723811
-616.293877,52,71.813512
-607.245003,40,72.648263
-630.522404,75,74.286838
-621.404871,37,75.065036
-610.678947,21,75.508113
-614.527892,35,76.224739
-607.26182,22,76.680986
-604.681167,37,77.443035
-653.896119,109,79.821972
-624.214736,39,80.648932
-667.785226,145,83.604094
-608.700926,37,84.367373
-626.270745,57,85.593857
-617.934048,47,86.589215
-612.188397,22,87.06771
-638.772731,87,88.839373
-629.769872,55,90.428121
-619.414785,36,91.1837
-621.571016,54,92.330065
-619.154786,55,93.489326
-633.868671,49,94.545921
-618.632457,34,95.24885
-615.512088,42,96.126258
-613.84566,37,96.924001
-667.858924,135,99.701907
-641.35631,72,101.206759
-610.397812,27,101.771271
-634.620726,63,103.12401
-625.117282,75,104.728557
-602.814662,23,105.207307
-623.814559,60,106.464302
-611.446876,46,107.43763
-635.342517,87,109.228805
-607.982799,36,109.974766
-607.674591,22,111.517787
-616.859813,29,112.141385
-675.465276,156,115.442718
-605.587535,26,116.066443
-611.570614,36,116.902162
-612.366624,35,117.722058
-623.693275,56,119.036106
-138.888891,300,125.81438
-666.428893,136,128.750282
-613.723175,35,129.481019
-608.895975,35,134.506799
-617.404167,34,135.217296
-634.971227,58,136.448986
-605.50561,14,136.75088
-616.793747,62,138.016829
-650.172401,111,140.281669
-635.602376,68,141.715949
-619.744997,35,142.432367
-639.557752,71,143.906328
-611.539414,37,144.690687
-624.971729,79,146.323151
-647.328447,97,148.428434
-638.508412,91,150.324494
-609.765069,33,151.007463
-629.295228,50,152.049736
-614.093003,53,153.161796
-620.057933,33,156.146702
-607.747384,28,156.738782
-621.770849,61,158.024837
-635.669973,82,159.720008
-646.369929,73,161.216352
-622.862124,52,162.298397
-603.679573,19,162.709241
-607.311452,32,163.379986
-603.374468,15,163.702268
-624.740547,34,164.414582
-666.284654,117,166.740753
-618.124911,68,168.192075
-611.940775,60,169.453503
-615.993049,43,170.351685
-641.903179,111,172.686384
-621.74774,76,174.323237
-609.54432,26,174.871813
-612.382915,41,175.706073
-622.163685,51,178.185521
-618.527221,45,179.140219
-619.147694,46,180.107063
-604.41043,15,180.425255
-622.804765,51,181.514745
-633.878359,93,183.510628
-607.772624,32,184.169381
-627.367845,56,185.360959
-613.44906,44,186.264929
-727.679771,268,192.240455
-608.42595,21,192.680139
-607.885593,33,193.358681
-635.367779,74,194.981008
-664.401959,114,197.370459
-626.838707,65,200.652901
-611.149483,39,201.475183
-635.474539,75,203.059025
-613.214021,35,203.786061
-640.344382,108,206.074945
-663.707908,134,208.913928
-633.329916,96,210.892238
-619.347578,50,211.930166
-631.604886,74,213.51668
-643.604028,84,215.269914
-638.470825,116,217.727672
-614.166682,37,218.494195
-609.104034,38,219.296399
-729.809702,250,226.120741
-621.792098,63,227.436329
-703.223114,235,232.435464
-618.670256,54,233.558259
-679.715582,161,236.812333
-623.215768,64,238.132014
-606.209832,42,238.997075
-629.296061,91,240.884392
-620.697818,43,243.406936
-660.805915,154,246.548351
-622.326599,50,247.583134
-628.132671,69,249.009383
-632.089804,57,250.198444
-712.602403,219,254.784735
-649.90644,115,257.166442
-634.299006,71,258.63337
-618.224197,45,259.585861
-604.638361,25,260.111231
