#{"t_start": 1565715924.6485717, "env_id": "highway-continuous-v0"}
r,l,t
-637.677929,143,5.80658
-649.648156,50,7.026097
-637.412461,17,7.45476
-642.448426,25,8.067654
-646.073985,16,8.464787
-657.933997,25,9.088154
-666.941979,29,9.799554
-647.911467,36,10.687917
-644.140695,18,11.142479
-647.298917,17,11.587137
-649.084925,28,12.301992
-639.051882,35,13.344348
-644.476129,26,14.014637
-611.769716,32,14.848353
-639.865733,41,15.838405
-609.666348,32,16.647014
-640.792588,34,17.517429
-687.165757,30,18.279546
-710.671188,31,19.047745
-648.803805,19,19.547718
-628.396501,38,20.510062
-639.21599,17,20.924201
-634.887052,32,21.702252
-635.038684,23,22.280212
-646.051383,16,22.690421
-636.98345,26,23.342762
-649.564908,19,23.820154
-646.422938,41,24.850879
-639.12648,18,25.3139
-643.623631,28,26.012894
-655.341232,80,28.061785
-639.288003,23,28.64724
-626.162583,65,30.289065
-644.431955,22,30.844547
-611.615339,38,31.802358
-668.113141,85,33.929195
-603.782345,25,34.550186
-665.41363,23,35.128582
-654.282179,38,36.081625
-656.416233,52,37.390128
-690.912926,28,38.091972
-611.41127,44,39.170537
-638.568114,37,40.091221
-610.725064,38,41.024464
-647.006141,49,42.263179
-648.830377,40,43.258771
-704.964479,57,44.682435
-636.160131,106,47.328761
-693.121172,121,50.226774
-875.670477,87,52.387192
-612.62843,37,53.318991
-663.816669,23,53.895837
-693.978356,46,55.034941
-610.945125,32,55.834619
-685.806351,46,56.971183
-701.336813,58,58.403019
-859.81811,179,62.902529
-762.503992,254,69.283135
-719.565515,70,71.026611
-621.450705,51,72.29235
-743.38746,53,73.601516
-614.376451,49,74.798067
-735.672407,55,76.166946
-673.070279,65,77.780026
-672.816049,57,79.193105
-716.403937,57,80.629251
-650.362742,43,81.702871
-621.210219,67,83.383062
-693.89577,197,88.268308
-715.704593,79,90.256999
-907.208912,202,95.241333
-660.982488,46,96.377441
-610.33052,34,97.195678
-736.489447,227,102.88197
-628.751241,98,105.29819
-691.47828,75,107.161584
-701.348035,48,108.347786
-698.156575,70,110.060091
-613.821894,60,111.561683
-703.233474,47,112.737694
-678.830044,96,115.071563
-91.843333,300,122.622579
-620.790478,52,123.884583
-606.486055,30,124.633984
-793.467571,126,127.753138
-103.992953,300,135.262466
-610.36287,42,136.281456
-638.678249,112,139.012606
-633.92611,92,141.348807
-671.904516,52,142.652362
-606.997436,28,143.356592
-629.853802,71,145.125216
-674.047767,67,146.799515
-708.701691,71,148.549432
-695.056197,50,149.769762
-664.979714,211,155.128936
-618.119084,46,156.259426
-687.242372,88,158.430494
-614.806052,40,159.429072
-685.453819,29,160.133531
-624.501629,67,161.775948
-719.643472,45,162.946543
-755.465493,135,166.297847
-629.879153,78,168.245856
-688.01814,37,169.154206
-633.753673,112,171.960247
-688.680427,61,173.531935
-683.502449,134,176.795622
-972.941103,66,178.422932
-613.595725,46,179.557004
-690.116121,110,182.32587
-730.105156,147,185.889599
-698.8962,75,187.715172
-694.399529,108,190.364089
-711.273168,79,192.330432
-721.864776,52,193.612245
-735.888093,120,196.526942
-708.346383,41,197.532587
-700.881959,91,199.807921
-638.426445,94,202.133494
-993.057089,132,205.400295
-665.472417,27,206.058704
-626.038448,60,207.569243
-808.493269,221,213.219603
-728.477056,123,216.273956
-740.153206,189,220.92783
-624.136249,69,222.628244
-678.956194,26,223.283274
-705.244139,130,226.463235
-734.873645,51,227.740509
-724.736244,80,229.704964
-618.344944,50,230.951367
-757.089879,47,232.122452
-618.750901,48,233.295967
-718.973469,126,236.460967
-685.892975,58,237.899336
-609.620126,34,238.74088
-682.754635,111,241.477392
-769.168616,51,242.758683
-1221.352238,116,245.590288
-677.619011,87,247.771709
-709.595905,76,249.665855
-674.468464,92,251.962195
-663.073182,46,253.086349
-665.219813,207,258.301838
-881.557313,59,259.736501
-618.142278,52,261.000574
-687.15644,66,262.606373
-649.731963,25,263.230123
-705.611013,121,266.293147
-657.813699,46,267.403078
-612.723208,59,268.872803
-678.901472,37,269.76962
-631.447385,88,271.98391
-618.370264,49,273.188118
-673.494744,82,275.25809
-645.396431,31,276.02852
-651.457685,56,277.407747
-676.906869,132,280.647918
-645.351131,45,281.762567
-634.876707,88,283.972209
-641.514889,125,287.077574
-616.574485,50,288.343063
-838.882203,137,291.673724
-688.221386,56,293.048007
-824.292871,49,294.272382
-641.616447,107,296.98248
-633.551931,107,299.588303
-1120.389962,145,303.224258
-667.61829,49,304.429552
-676.522686,79,306.364477
-853.440736,123,309.336677
-738.488594,148,313.015636
-668.061279,51,314.29594
-106.391557,300,321.724707
-625.223373,77,323.652114
-647.804725,92,325.965843
-1117.499361,142,329.562612
-613.738264,55,330.916965
-755.90096,97,333.310334
-623.51241,31,334.084553
-633.546206,20,334.571729
-625.053877,24,335.141762
-635.626266,14,335.49773
-645.177355,15,335.875196
-672.996536,73,337.651351
-633.511309,27,338.31965
-634.868079,24,338.904855
-672.293754,35,339.777361
-649.53238,34,340.615327
-652.176423,55,341.957007
-670.056429,40,342.947963
-705.588004,53,344.230517
-614.582209,53,345.527787
-719.302596,49,346.723635
-708.330843,48,347.88202
-721.386032,32,348.676657
-634.35551,89,350.852621
-735.569588,57,352.262966
-656.022234,26,352.906046
-673.43393,69,354.589856
-608.826576,35,355.437391
-662.148948,38,356.362522
-639.080631,46,357.462963
-774.433293,125,360.55749
-680.699118,95,362.844573
-660.10251,28,363.527263
-679.154467,90,365.708608
-649.273005,38,366.632053
-675.553895,125,369.697157
-830.527695,44,370.791335
-664.223897,75,372.606253
-654.410619,54,373.918214
-749.989037,61,375.401674
-676.436736,58,376.802794
-711.200236,111,379.469539
-649.445387,35,380.353432
-634.500049,22,380.900857
-658.737924,92,383.182598
-629.011097,31,383.93519
-646.538739,18,384.388104
-636.786674,14,384.746074
-643.924013,30,385.477119
-664.972907,44,386.535859
-681.911968,86,388.722424
-654.320037,38,389.66163
-694.903633,54,390.951802
-665.23016,50,392.191433
-654.75309,47,393.327451
-624.484819,82,395.343043
-625.686417,41,396.354005
-652.663422,62,397.84153
-628.715412,71,399.585465
-692.169683,117,402.490196
-632.041452,27,403.136715
-672.019885,43,404.19132
-630.4641,20,404.68117
-679.084358,109,407.350752
-669.253797,86,409.480191
-624.357491,23,410.054814
-676.276972,44,411.134186
-655.357319,39,412.10609
-624.701811,25,412.702149
-650.076409,22,413.23547
-677.361673,33,414.04651
-629.384535,24,414.63544
-731.789351,90,416.874014
-689.359246,129,419.978986
-748.813778,45,421.089945
-626.105865,91,423.305547
-679.336878,160,427.116698
-777.393402,37,428.006618
-642.496444,70,429.743241
-674.658072,36,430.633151
-684.332916,48,431.801029
-718.817885,61,433.280581
-654.657055,28,433.967553
-655.906681,46,435.093716
-629.406731,23,435.65526
-634.58233,28,436.348687
-623.039042,19,436.811847
-627.629147,24,437.410573
-632.115659,25,438.018363
-691.074482,40,438.993402
-645.930516,35,439.858845
-624.256095,25,440.46989
-634.355506,14,440.814197
-633.267717,20,441.312306
-626.622821,24,441.894721
-623.322488,19,442.366939
-630.157718,19,442.829389
-629.43054,19,443.291987
-646.958905,16,443.693554
-641.90532,26,444.330158
-641.074803,15,444.714899
-640.650545,14,445.061687
-625.56219,24,445.647186
-634.38553,21,446.164383
-662.208513,19,446.627702
-657.994852,17,447.055368
-645.452857,23,447.610537
-626.156119,30,448.356325
-625.40496,24,448.937441
-652.182486,35,449.797606
-639.213049,25,450.405005
-623.567835,19,450.87986
-640.210765,15,451.253539
-636.014079,14,451.607222
-629.277043,24,452.209609
-624.526803,20,452.713115
-631.263584,20,453.215268
-624.630329,24,453.813532
-628.647057,24,454.402021
-635.360469,25,455.020931
-622.8919,23,455.578206
-634.453076,14,455.923186
-625.173245,24,456.498312
-630.21545,20,456.990348
-631.682704,24,457.569664
-635.245755,25,458.182585
-648.250024,15,458.545966
-622.758008,19,459.018503
-638.294446,26,459.648949
-642.167383,21,460.157088
-635.265849,25,460.759204
-657.650721,16,461.148537
-651.494727,16,461.538777
-718.346927,112,464.236392
-153.043579,300,471.555681
-731.23869,144,475.015666
-618.137822,80,476.945657
-608.958087,28,477.62199
-175.55804,300,485.118943
-620.695112,40,486.089323
-723.407232,88,488.225945
-142.42031,300,495.627831
-655.259579,192,500.399732
-613.922786,33,501.214082
-665.607913,212,506.463418
-674.313849,179,510.986828
-623.474516,104,513.522239
-155.946915,300,521.301359
-155.899789,300,528.638119
-633.029343,114,531.435921
-148.662507,300,538.762472
-156.993974,300,546.096325
-637.935637,90,548.248996
-661.285588,139,551.571131
-677.008914,244,557.55898
-94.391547,300,565.089139
-161.226859,300,572.707825
-162.937599,300,580.237417
-133.017454,300,587.956548
-152.582948,300,595.153967
-617.84669,44,596.26347
-612.384521,45,597.376854
-143.809277,300,604.677961
-186.225629,300,612.07499
-613.930283,35,612.928674
-649.612104,99,615.359785
-614.991157,33,616.173027
-189.981802,300,623.496983
-617.578259,47,624.670409
-123.915655,300,632.115269
-147.775209,300,639.421002
-155.967427,300,646.996748
-663.667372,113,649.81855
-400.209494,300,657.419317
-143.440111,300,664.836007
-658.812571,156,668.79134
-154.614358,300,676.504658
-118.381034,300,684.042424
-122.132561,300,691.58719
-162.599463,300,698.926961
-180.620317,300,706.385129
-144.418602,300,713.890469
-616.210105,52,715.155398
-131.735635,300,722.598205
-647.322464,196,727.252961
-135.194986,300,734.662864
-144.4413,300,742.204702
-91.427972,300,749.724585
-100.688175,300,757.266839
-627.623789,73,759.06994
-137.611641,300,766.349014
-671.522871,162,770.370938
-682.515875,257,776.600701
-481.801019,300,784.210438
-143.260649,300,791.712783
-147.881162,300,799.144417
-700.619796,225,804.727331
-143.319964,300,812.374511
-409.087119,300,819.735746
-145.550149,300,827.278271
-126.695919,300,835.041528
-649.138431,85,837.119267
-617.61395,46,838.226386
-149.814508,300,845.699126
-145.209881,300,853.166975
-481.342597,300,860.632974
-137.589089,300,868.011894
-611.730222,29,868.712804
-130.938961,300,876.112831
-146.652535,300,883.483826
-257.997866,300,890.870164
-110.553383,300,898.439674
-154.687133,300,905.840374
-128.253773,300,913.365752
-142.470442,300,920.888457
-765.756211,300,928.540979
-669.425132,144,932.146871
-622.424318,59,933.593017
-938.32994,191,938.316429
-171.490726,300,945.970109
-124.148732,300,953.514843
-133.060388,300,961.168962
-112.569874,300,968.585585
-126.699528,300,976.122475
-118.219706,300,983.569134
-242.444525,300,990.981063
-101.564881,300,998.502467
-299.794856,300,1005.956783
-131.712553,300,1013.39378
-124.468774,300,1020.653817
-661.598637,136,1023.942835
-127.422559,300,1031.381375
-109.80341,300,1038.933793
-658.069569,181,1043.570957
-124.492797,300,1050.617176
-321.635567,300,1058.251731
-627.622532,66,1059.849319
-643.28021,129,1063.040565
-105.447735,300,1070.428669
-113.837884,300,1077.852493
-153.327219,300,1085.317522
-660.723453,131,1088.474249
-114.730448,300,1095.89084
-107.385397,300,1103.541759
-105.035975,300,1110.751842
-100.028305,300,1118.246726
-157.293743,300,1125.709829
-134.746582,300,1133.202788
-1220.609761,300,1140.755082
-623.013398,60,1142.25962
-100.571709,300,1149.886448
-674.957966,180,1154.332788
-156.464986,300,1161.811527
-699.043617,202,1166.969132
-240.397281,300,1174.459916
-619.692492,53,1175.747597
-106.56152,300,1183.268309
-97.877568,300,1190.648413
-74.030478,300,1198.003247
-422.102947,300,1205.299362
-92.432956,300,1212.676166
-119.901029,300,1219.99527
-173.019181,300,1227.361907
-609.189061,47,1228.499435
-578.009052,300,1235.981565
-124.983639,300,1243.543667
-108.03817,300,1251.010833
-102.843604,300,1258.432832
-718.849889,229,1264.162501
-105.396403,300,1271.667915
-610.713892,300,1278.989143
-122.916512,300,1286.902508
-141.630233,300,1294.272774
-170.36638,300,1301.760041
-139.226105,300,1309.159208
-1143.09552,203,1314.263192
-310.325026,300,1321.73705
-618.455044,44,1322.819346
-623.202011,50,1324.055465
-97.002679,300,1331.759573
-120.202786,300,1339.286911
-110.88297,300,1346.980542
-115.433848,300,1354.445575
-102.299562,300,1362.073606
-167.632611,300,1369.679839
-141.814698,300,1377.29349
-248.75346,300,1384.623598
-164.707178,300,1392.092975
-147.615447,300,1399.559668
-365.773256,300,1406.978179
-130.945057,300,1414.386458
-622.344905,46,1415.521711
-153.385197,300,1423.060264
-526.269206,300,1430.700074
-121.740753,300,1438.267165
-116.461196,300,1445.876224
-125.042925,300,1453.458397
-112.271445,300,1460.990349
-138.641765,300,1468.408701
-327.130715,300,1476.236863
-293.821213,300,1483.668446
-133.839202,300,1491.034423
-169.215592,300,1498.32817
-634.735353,86,1500.506619
-152.843386,300,1507.955705
-127.737578,300,1515.546083
-686.773436,231,1521.378677
-118.193904,300,1528.772257
-154.319876,300,1536.370362
-530.585346,300,1544.026701
-126.718292,300,1551.465416
-134.376941,300,1558.927643
-193.761985,300,1566.142396
-199.213487,300,1573.34562
-114.194378,300,1580.5364
-100.670406,300,1587.828967
-134.90609,300,1595.351852
-134.782756,300,1602.950027
-131.330511,300,1610.432805
-638.719876,114,1613.230121
-669.330901,144,1616.794818
-792.220777,241,1622.96459
-135.521165,300,1630.620287
-863.026212,184,1635.153556
-110.745887,300,1642.971753
-129.480012,300,1650.577522
-83.703205,300,1657.988422
-332.130752,300,1665.465175
-611.045701,41,1666.459593
-117.502002,300,1673.898892
-619.933565,40,1674.889972
-279.000906,300,1682.456699
-150.648554,300,1689.913513
-628.765151,105,1692.522418
-827.55815,158,1696.541559
-693.173832,236,1702.432987
-1265.366688,300,1709.744668
-617.23125,44,1710.817191
-1672.727011,218,1716.276374
-485.747554,300,1723.978893
-649.592983,16,1724.363868
-1105.315716,300,1731.600237
-246.723591,300,1739.144286
-1036.211012,300,1746.61014
-227.924902,300,1754.060447
-808.448276,300,1761.59598
-881.85789,50,1762.847723
-220.206092,300,1770.185493
-642.92581,116,1773.056894
-731.225597,300,1780.423959
-296.972735,300,1787.906795
-910.66463,300,1795.43749
-1104.808592,300,1802.836521
-308.021459,300,1810.230317
-315.378837,300,1817.702383
-1412.396506,300,1824.998338
-237.793177,300,1832.452237
-298.636451,300,1839.924557
-122.343633,300,1847.369091
-246.943556,300,1854.887478
-208.460319,300,1862.508879
-147.168297,300,1869.970214
-628.323718,73,1871.799739
-168.597216,300,1879.312753
-119.294202,300,1886.730763
-91.84008,300,1894.272758
-123.733702,300,1901.884398
-107.982216,300,1909.53047
-736.763461,247,1915.870738
-103.500091,300,1923.302758
-105.66051,300,1930.759396
-221.177257,300,1938.077862
-127.213845,300,1945.60539
-123.648904,300,1953.178412
-119.0063,300,1960.790317
-616.202551,46,1961.943961
-151.326442,300,1969.355805
-145.135097,300,1976.930189
-512.13927,300,1984.60842
-104.132886,300,1991.985851
-155.610512,300,1999.376108
-644.759193,109,2002.039439
-127.491056,300,2009.596847
-85.502882,300,2017.091374
-149.205955,300,2024.5981
