#{"t_start": 1565707008.4485888, "env_id": "highway-continuous-v0"}
r,l,t
-648.720359,65,2.517306
-662.93466,89,4.417931
-636.098245,33,5.101529
-679.865829,67,6.431323
-632.89301,28,6.969364
-634.882684,26,7.467649
-634.883376,31,8.060261
-651.356424,20,8.446309
-628.019721,29,9.011356
-660.264362,21,9.423816
-677.445196,22,10.019125
-669.899406,40,10.80241
-658.3415,33,11.449605
-643.719403,27,11.967798
-643.017535,29,12.540152
-640.570572,36,13.229842
-657.064048,62,14.438974
-650.087694,29,14.994432
-763.392786,35,15.674481
-675.60342,25,16.169321
-656.962249,20,16.554364
-657.071074,29,17.127851
-718.255421,68,18.432738
-902.747728,89,20.15206
-670.053155,24,20.637568
-704.402302,85,22.275073
-661.355708,44,23.12854
-736.651099,55,24.206663
-662.483313,63,25.411706
-669.30501,52,26.403599
-607.70778,27,26.941681
-658.831131,36,27.64409
-726.840228,90,29.400627
-678.238146,94,31.241511
-728.627649,243,35.997868
-699.43598,54,37.036808
-706.912799,68,38.361829
-668.687937,47,39.262005
-691.075253,55,40.329708
-667.696624,57,41.455419
-663.447483,48,42.419348
-687.614242,111,44.633656
-731.035685,56,45.748874
-847.184858,69,47.086752
-605.926855,32,47.703016
-614.355092,87,49.462602
-696.563352,68,50.795714
-921.588659,208,54.95941
-610.308579,33,55.596667
-685.723708,44,56.471253
-1044.908984,103,58.458973
-720.792828,192,62.133387
-677.016079,66,63.444184
-674.759399,62,64.630254
-827.907166,58,65.743709
-682.92244,50,66.710401
-724.674236,60,67.876163
-630.533439,87,69.539316
-814.541156,127,72.020112
-613.391427,44,72.867709
-620.181201,68,74.18836
-705.135956,30,74.772538
-611.372177,45,75.667773
-757.405177,77,77.178151
-900.953959,60,78.351974
-814.96119,60,79.513687
-630.814891,91,81.21409
-628.600175,32,81.848392
-1215.398584,133,84.437518
-693.9887,40,85.23138
-709.924634,52,86.241792
-740.581766,89,87.971712
-679.301308,62,89.175101
-605.356035,29,89.73197
-635.986474,77,91.231817
-673.64409,37,91.956264
-777.005127,101,93.904818
-637.977415,126,96.367445
-632.678451,99,98.301448
-611.725186,40,99.072878
-620.637255,57,100.197412
-108.027231,300,106.046514
-615.702511,43,106.875669
-679.137769,24,107.34588
-676.469842,54,108.395687
-685.6608,66,109.685267
-623.100918,67,111.016089
-696.256663,287,116.602808
-667.572093,90,118.382604
-798.920886,257,123.460035
-614.542246,47,124.377121
-611.649555,43,125.225699
-606.87981,38,125.955534
-615.325146,50,126.912964
-741.950166,38,127.649353
-624.04301,72,129.061516
-659.369223,51,130.076583
-604.81958,26,130.576375
-755.293116,182,134.221956
-675.41777,192,138.001946
-605.884299,24,138.46563
-802.344843,179,142.007616
-679.453181,94,143.846577
-618.990581,88,145.591359
-691.871177,106,147.708622
-708.504142,85,149.368223
-865.287615,60,150.54629
-788.937265,90,152.315371
-785.989895,181,155.833456
-615.820952,49,156.79472
-669.745344,115,159.083707
-624.71523,57,160.189284
-628.757265,85,161.835636
-685.968735,64,163.063096
-618.229733,63,164.29271
-1094.621002,105,166.359861
-705.374158,86,168.059074
-608.860289,27,168.582777
-694.503658,94,170.39942
-716.369513,37,171.125778
-677.809514,38,171.867975
-1164.737771,228,176.42152
-731.276271,61,177.627742
-737.467912,44,178.493918
-790.189384,240,183.005232
-624.411729,78,184.506915
-646.709395,72,185.907449
-1194.225853,269,191.293114
-729.01065,112,193.559048
-724.355299,98,195.497019
-625.189842,96,197.356256
-637.46914,23,197.803131
-653.085391,90,199.549536
-684.890684,30,200.128617
-690.692397,158,203.226274
-694.970873,53,204.264827
-616.905752,42,205.078427
-1059.722178,88,206.773657
-627.509064,87,208.504868
-668.913026,40,209.299881
-759.686237,62,210.512589
-726.662209,223,214.694919
-695.8848,112,216.909302
-653.87618,44,217.753325
-675.669429,94,219.53046
-667.847364,87,221.184886
-691.869179,45,222.08214
-739.124156,87,223.772943
-657.794488,52,224.804323
-712.464028,113,227.008149
-611.907569,35,227.693265
-707.590175,87,229.410841
-673.840491,93,231.240774
-664.200765,77,232.705758
-605.762228,29,233.268827
-857.974534,196,237.131768
-676.289346,48,238.082582
-683.873642,60,239.239028
-646.356921,37,239.982883
-717.576396,29,240.557631
-654.489715,45,241.424288
-1031.14381,110,243.590517
-710.300902,68,244.900537
-730.530198,109,247.037036
-658.221012,29,247.595257
-632.985726,89,249.417193
-701.966604,100,251.397931
-622.949439,62,252.618784
-688.355113,53,253.631795
-685.588387,38,254.362272
-658.259692,27,254.890846
-660.131876,49,255.855765
-649.919309,23,256.303579
-660.132578,61,257.487722
-607.385415,41,258.280024
-686.338802,85,259.986327
-611.824289,31,260.576319
-668.042788,25,261.055912
-658.717981,31,261.652898
-721.366222,100,263.636834
-606.526282,32,264.256013
-784.743361,213,268.42092
-656.528381,115,270.669203
-858.129238,133,273.344947
-844.625881,86,275.048232
-639.522908,18,275.398264
-646.695304,16,275.714724
-702.70398,65,276.988313
-659.286793,32,277.611362
-651.813611,29,278.165787
-655.641605,51,279.138885
-651.475375,22,279.574419
-635.538756,31,280.165972
-674.465629,125,282.540993
-670.010635,101,284.476136
-638.946451,18,284.822937
-639.212014,28,285.363968
-710.514402,38,286.089695
-849.644802,85,287.74813
-661.477974,47,288.649276
-677.896599,131,291.17263
-647.839874,15,291.463894
-775.610594,38,292.181038
-648.821812,39,292.936169
-687.532894,51,293.904416
-683.382943,86,295.584423
-1037.596715,118,297.867969
-688.343152,139,300.529186
-647.221246,19,300.895284
-648.895935,32,301.513345
-949.486676,73,302.922553
-764.957114,61,304.086301
-637.847241,43,304.915799
-638.612335,25,305.391471
-640.572162,17,305.723866
