# {"t_start": 1564929559.9600503, "env_id": "highway-continuous-v0"} 
r,l,t
-686.67103,88,4.180989
-679.036842,37,5.034346
-678.832381,35,5.798721
-747.388187,93,7.716805
-619.039372,78,9.34611
-815.235596,134,12.222517
-695.618836,137,15.123673
-666.929044,37,15.955767
-682.14183,34,16.662138
-723.157843,123,19.127147
-658.892498,69,20.550296
-612.367402,36,25.159997
-721.264363,32,25.830218
-661.13219,85,27.656693
-941.848566,111,29.985152
-1075.232383,122,32.515545
-714.759967,62,33.795025
-705.377311,91,35.63415
-678.10158,76,37.178332
-656.685884,24,37.673319
-611.62536,35,38.380485
-660.461635,55,39.509868
-673.01812,42,40.372164
-654.910128,116,42.801523
-720.247377,34,43.51482
-607.936092,26,46.560023
-644.957525,52,47.62875
-747.024986,151,50.706023
-615.186513,56,51.87569
-1011.678886,216,56.659087
-761.057149,79,58.447986
-678.994577,54,59.564891
-718.967958,53,60.655216
-724.185879,98,62.69107
-1203.752696,175,66.371726
-690.891351,30,67.022617
-706.96125,97,70.047717
-691.872241,36,70.805113
-660.674055,54,71.934581
-615.945185,67,73.3398
-786.083838,150,76.494239
-661.845882,51,77.531953
-612.11307,46,78.490083
-629.557042,87,80.269009
-695.288374,31,80.909619
-981.187644,72,82.425323
-825.126941,169,85.878813
-655.393511,29,86.482874
-623.155217,51,90.696055
-989.866667,139,93.617801
-1045.436457,227,98.269033
-127.132766,300,104.35689
-710.104749,39,105.170545
-730.416151,152,108.358084
-636.935162,107,110.570338
-640.973321,110,113.401648
-741.269032,105,115.59061
-830.652673,81,117.270854
-616.469946,48,118.27241
-778.443702,201,122.374964
-721.084272,56,123.51851
-619.964316,49,124.543378
-771.328075,117,126.980825
-835.813217,50,127.997425
-689.982063,97,129.998772
-648.84084,36,130.747869
-622.654828,76,134.276002
-100.489043,300,140.646653
-809.614463,125,143.320632
-769.285355,70,144.774441
-607.155662,43,145.679478
-678.555762,104,147.876885
-797.086463,88,149.65319
-614.189232,42,155.385928
-684.862382,150,158.593014
-906.816676,164,161.963655
-471.961356,300,168.283904
-612.951597,41,169.124947
-619.157332,56,170.287905
-746.581505,195,174.3089
-608.193303,35,176.922628
-708.78806,139,179.751863
-608.664749,31,180.394682
-697.068099,67,181.786434
-618.933912,53,182.887118
-749.050146,74,184.421047
-608.529786,25,184.944169
-722.883836,75,186.458324
-677.95715,74,187.985088
-610.331617,37,188.741347
-616.464289,41,189.606682
-109.498124,300,195.856639
-829.812949,67,197.22891
-757.038432,162,201.145761
-630.29537,76,202.779543
-699.560656,253,207.978401
-890.112178,203,212.239058
-654.105675,42,213.103181
-618.122504,67,214.476942
-684.995992,77,216.043871
-642.752587,133,218.798751
-630.994112,97,221.372851
-619.793464,51,222.457056
-619.295944,50,223.486116
-691.964116,207,227.846282
-625.544068,63,229.154221
-975.608181,167,232.635499
-655.369428,154,235.862185
-617.305761,46,236.804426
-618.124181,50,237.825353
-671.369507,215,245.547034
-699.047989,150,248.792142
-603.816568,26,249.403656
-625.360416,120,252.090976
-1205.340555,276,258.117763
-774.534288,235,263.076343
-840.255297,117,265.836071
-709.744674,226,270.516282
-614.004336,40,271.337722
-719.351853,162,274.702147
-715.91897,96,276.673594
-141.712268,300,283.199899
-722.728386,57,286.423555
-646.378547,99,288.460116
-607.109246,25,288.97807
-625.819287,77,290.602849
-837.895315,253,295.836179
-461.778908,300,301.950125
-703.805508,173,305.479849
-698.731091,38,306.265176
-619.446853,54,307.782587
-723.232312,201,311.939272
-114.263501,300,318.116542
-647.496807,136,320.945526
-609.819518,27,321.511059
-629.061473,112,323.750808
-626.449264,87,330.083232
-625.413881,81,331.761029
-716.676342,188,335.590026
-734.718255,79,337.218888
-610.503411,34,337.930418
-750.566865,166,341.355497
-621.961383,63,342.675122
-632.151046,79,344.307401
-827.807938,103,346.41722
-625.255742,85,351.489584
-633.0313,123,354.016457
-306.694935,300,360.211308
-645.533543,136,363.038129
-744.917539,101,365.162052
-667.2077,157,368.486511
-617.519332,52,369.599136
-690.045606,131,374.536484
-623.209476,70,376.179207
-691.651503,156,379.639579
-674.63541,204,383.902499
-697.853695,131,386.637235
-650.282646,152,389.791327
-702.458839,93,396.041538
-648.865723,136,398.863435
-609.283778,32,399.53064
-636.329999,124,402.150682
-675.207931,216,407.087901
-625.254064,300,413.814625
-724.774298,79,418.330581
-610.773128,52,419.429566
-711.19185,109,421.692443
-671.906952,230,426.557129
-113.371978,300,432.662394
-651.616993,171,442.110503
-618.975502,58,443.301922
-107.133347,300,449.59608
-642.455027,97,451.57415
-680.400351,300,457.939404
-627.619958,91,462.228584
-630.536252,131,465.033185
-613.32343,70,466.459444
-757.729382,220,471.019049
-634.888338,113,473.458431
-139.477604,300,479.677096
-660.276628,145,485.065959
-146.734048,300,491.678241
-663.616262,250,496.843034
-686.076624,239,501.735446
-618.050414,77,503.370919
-689.777943,254,509.347961
-727.291162,216,513.686805
-686.361472,184,517.49304
-829.414796,149,520.499712
-623.453359,48,521.481823
-652.50416,140,524.372147
-114.063441,300,531.952646
-771.871395,120,534.490166
-112.496045,300,540.750782
-649.618332,118,543.076933
-621.636339,56,544.226681
-610.799762,33,544.911192
-616.703851,63,546.2055
-114.455564,300,553.606784
-629.766305,103,555.702695
-637.178125,106,558.011811
-128.604999,300,564.403509
-698.525347,122,566.886884
-645.231755,86,568.689875
-666.227788,190,573.134498
-700.388157,253,578.312625
-659.886434,160,581.595631
-608.627117,24,582.102738
-84.907811,300,588.186484
-131.585434,300,596.986686
-821.162781,199,601.17019
-135.106251,300,607.931784
-617.037564,48,614.013679
-852.723263,110,616.301442
-630.807828,101,618.422041
-646.940618,147,621.49218
-651.314825,122,624.086112
-271.627767,300,630.504894
-640.15147,102,637.32446
-620.663507,64,638.738828
-637.718835,94,640.934926
-635.686988,89,642.910685
-105.644833,300,649.114928
-669.698853,230,653.974925
-677.372693,205,661.54827
-635.111127,89,663.39259
-697.099224,67,664.817393
-640.522374,98,666.865777
-771.046563,256,672.147938
-651.274106,182,676.038514
-433.235366,300,685.444855
-647.828388,132,688.181022
