# {"t_start": 1564952942.0023022, "env_id": "highway-continuous-intrinsic-rew-v0"} 
r,l,t
-569.292775,70,4.844953
-160.183959,93,7.834281
-581.682071,40,9.075518
-548.956835,25,9.917659
-349.887902,65,11.903742
96.032927,239,19.473965
262.323534,166,24.733637
-343.861269,29,25.631623
-264.779602,69,27.785886
-249.113405,53,29.406038
70.610101,93,32.358311
-446.137395,36,33.502119
-530.363101,37,36.763246
-123.775693,112,40.338835
-396.303776,56,42.134747
-195.755368,65,44.188616
-257.694093,82,46.84179
-318.229491,74,49.185401
-200.888151,87,51.914346
-299.230448,111,56.168322
-600.164361,60,58.105597
-483.993429,138,62.553578
-495.177968,107,65.926866
-822.793277,46,67.410707
-624.506407,132,73.540299
2342.377992,114,77.276253
-521.019665,149,82.084044
-547.009362,69,84.280012
-550.496492,63,86.255447
-616.488574,95,89.269114
-645.410335,44,90.694476
-519.969993,79,93.219141
-553.542498,29,94.117372
-538.392249,42,95.466721
-546.887051,138,99.806346
-688.819487,30,100.785044
-722.785521,46,103.863834
-568.280239,106,107.209679
-669.829178,76,110.244455
-633.58178,61,112.220181
-566.374852,78,114.719022
-1026.408596,156,119.715775
-686.082335,36,120.872377
-666.314586,60,122.752653
-873.606373,162,127.832991
-865.43832,147,132.591998
-565.177728,46,134.072309
-686.256899,97,139.087848
-835.170728,200,145.412416
-902.188177,186,151.26812
-641.22783,135,155.482105
-626.463489,24,156.265545
-653.147662,95,159.339926
-587.731284,49,160.889816
-875.962201,99,164.036522
-634.788097,75,166.450623
-645.984562,33,167.522252
-568.47264,130,173.811875
-653.569692,48,175.328518
-665.245537,30,176.325821
-573.965479,126,180.343391
-786.701144,86,183.156026
-624.249481,91,186.090266
-659.203419,51,187.695829
-587.799017,81,190.229611
-671.676188,27,191.082775
-621.803295,44,192.503725
-655.657573,85,195.192691
-652.838861,32,196.22195
-612.856172,176,201.795127
-946.773067,167,208.01198
-663.184298,126,212.042989
-648.480782,46,213.472191
-553.273886,102,216.759696
-583.293056,55,218.528702
-581.031955,49,220.106058
-641.348353,120,224.618931
-646.769236,110,228.17775
-872.076301,147,232.91999
-684.725156,31,233.903637
-601.348174,69,236.091298
-724.590839,47,238.035683
-894.047778,128,242.082655
-921.988817,134,246.432308
-641.921107,137,250.826775
-686.654022,142,255.291226
-597.194677,134,259.629172
-747.468694,51,261.264327
-588.801933,55,263.012441
-578.648523,30,264.003632
-595.131033,43,265.362841
-648.293923,103,268.655619
-630.482179,57,271.496095
-891.873916,254,279.538351
-1096.992749,220,286.56806
-595.220421,69,289.479747
-675.650108,31,290.488333
-665.125741,64,292.522195
-707.178203,79,295.011716
-659.23604,37,296.193083
-663.647026,69,298.411764
-595.009599,36,304.579515
-596.722173,31,305.553284
-608.863039,128,309.622947
-773.180092,215,316.502719
-667.44705,29,317.443023
-644.597392,39,318.678418
-616.382247,118,322.517971
-645.760919,210,329.179823
-534.453056,150,334.163743
-597.640783,47,335.650274
-680.162929,33,337.783143
-692.474651,189,343.839717
-619.295925,264,352.222035
-641.450572,98,356.056994
-596.626182,48,357.553817
-686.899875,153,362.38578
-720.68336,118,366.149372
-737.927379,76,368.514786
-792.818668,282,379.247693
-612.347534,62,381.201972
-628.002325,210,387.929033
-651.11676,57,389.723311
-613.961259,144,394.251802
-645.301854,164,399.602133
-731.467684,73,405.666213
-342.092661,300,415.342767
-737.139271,117,419.086797
-599.860839,25,419.870528
-604.365175,36,421.072258
-612.950071,148,425.80975
-599.047595,129,429.887911
-642.125549,52,431.575651
-688.153036,222,444.51913
-623.332187,176,450.204998
-669.000072,81,452.798933
-619.490592,169,458.230359
-599.830246,57,460.029673
-601.585038,29,460.932354
-638.120563,46,462.396128
-635.899004,174,468.084842
-603.377422,45,469.480898
-605.552583,35,471.785284
-599.392871,51,473.438729
-614.684029,164,478.725539
-607.01399,73,481.024766
-45.060121,300,490.520664
-603.892167,92,493.431856
-625.664855,128,497.588691
-610.114523,103,500.874675
-605.410769,138,508.188616
-597.050448,76,510.589074
-659.370062,51,512.89769
-58.318172,300,522.588185
-635.858957,217,529.575194
-676.01655,210,536.229192
-601.803575,30,538.597907
-663.081863,118,542.332139
-303.683157,300,551.965199
-688.170984,139,556.388075
-46.871111,300,565.894642
-611.273558,75,573.179487
-607.051871,167,578.491958
-700.050993,96,581.556564
-58.237078,300,591.414165
-31.13477,300,601.200121
-669.214768,169,609.816384
-631.635775,140,614.441448
-605.275161,99,617.597433
-628.260702,122,621.462458
-659.432617,198,627.830352
-913.433026,108,632.057618
-756.144608,82,634.70892
-603.021442,49,640.081475
-56.778676,300,649.616841
-68.020084,300,659.133215
-608.093741,74,661.512681
-215.829629,300,671.20327
-618.258629,104,675.009035
-617.495118,71,677.274997
-600.209925,51,678.886758
-49.582458,300,688.415865
-915.815672,206,695.053182
-973.007318,172,710.43243
-639.484789,168,715.746274
-65.841149,300,725.432517
-609.460415,48,726.934117
-675.706071,270,735.499318
-598.53899,27,738.857041
-662.83012,201,745.243872
-317.282062,300,755.471931
-614.143021,142,760.019283
-595.673059,34,761.07296
-625.722046,179,766.793966
-611.264131,84,769.488335
-618.190811,194,777.934834
-610.490912,72,780.233258
-74.101778,300,789.881989
-606.498173,61,791.821262
-719.381087,91,794.716061
-613.080116,131,798.95381
-611.354213,141,809.588807
-641.273127,160,814.787682
-618.189177,131,818.945319
-605.577759,28,819.800078
-611.408092,65,821.89449
-653.008021,233,829.338063
-622.475771,77,831.827685
-639.781656,173,837.362134
-722.020447,135,843.287784
-648.487712,149,848.042315
