# {"t_start": 1564681230.8450892, "env_id": "highway-discrete-intrinsic-rew-v0"} 
r,l,t
-645.230677,145,6.859992
-271.313484,122,10.478249
-424.918174,53,12.081803
-542.538993,27,12.89873
778.682497,91,15.654429
710.324722,300,24.751332
-358.366419,76,27.0272
-538.946973,27,27.838421
-264.889072,62,29.711874
-480.738831,53,31.334782
-493.796414,54,32.961733
-577.749305,24,34.661004
2814.205142,168,39.789834
709.281881,36,40.923368
-176.057958,155,45.594594
850.806086,300,54.657409
-484.270549,48,56.096109
-461.196188,67,58.124238
-420.448049,26,58.91058
-301.413393,110,62.849046
-594.681135,68,67.978377
-590.51727,67,69.986129
12.481596,300,79.068826
-623.19387,156,83.767407
-585.32709,108,87.000179
-596.760091,45,88.362347
64.110917,300,106.704252
-602.911154,34,107.735188
97.88518,300,116.572795
-587.094537,69,118.658466
-605.492479,123,122.351871
-601.75491,48,130.086815
-612.097684,99,133.098983
-26.630961,300,142.203095
-589.176681,72,144.390079
-626.679363,117,147.936665
-588.203548,69,150.042633
-610.329932,67,152.072142
-606.488842,155,157.441339
-603.522613,84,163.269083
-600.901887,76,165.546242
-29.6835,300,174.759007
-627.453202,163,179.436091
-653.145216,298,188.378989
-617.114885,82,190.893772
-646.138414,157,196.723981
-7.206484,300,206.059199
-630.409099,151,210.655402
-69.483289,300,220.29269
-613.929369,45,221.662231
-602.543268,27,222.479661
-71.797554,300,233.352531
-601.07435,31,234.311053
-68.160882,300,243.615027
-607.63807,60,245.509262
-627.775854,105,248.800022
-599.910378,35,249.8818
-619.211491,87,253.26009
-620.602381,94,259.765215
-637.106574,145,264.19782
-622.741748,124,267.988021
-622.696035,90,270.76096
-611.728731,52,272.330588
-612.138342,50,273.858495
-617.73073,82,276.374392
-634.140205,179,281.838748
-599.666403,66,283.888255
-617.944926,53,285.542574
-620.393461,64,287.496786
-616.727845,63,290.516189
-619.894322,88,293.209514
-619.01298,94,296.11983
-622.935205,107,299.495682
-51.421191,300,308.783898
-604.158437,72,310.96946
-633.851486,104,314.284119
-624.915399,89,317.786388
-606.447898,38,318.957783
-609.909876,39,320.184196
-625.333853,84,324.034406
-64.077322,300,333.512007
-613.272707,50,335.053627
-643.16139,161,340.013181
-616.337665,56,341.739268
-65.139083,300,351.171731
-612.182634,65,353.244882
-96.392399,300,363.438746
-609.609044,29,364.333853
-62.420355,300,373.831601
-83.788976,300,383.488859
-619.792313,90,386.256724
-78.830808,300,395.309103
-97.408698,300,404.491093
-638.543156,128,408.415308
-640.499328,147,412.921356
-633.960179,104,416.852574
-612.049962,56,420.290348
-688.89654,260,428.228338
-632.070718,113,431.702958
-101.510659,300,441.035572
-611.892216,51,442.574218
-617.60388,56,444.321863
-618.266438,61,446.173206
-614.674291,43,451.736892
-619.16006,55,453.43269
-628.668299,108,456.715447
-609.115778,31,457.665454
-670.669014,297,466.956441
-693.735155,269,475.202064
-625.939544,80,477.64559
-607.096985,33,478.659123
-609.05247,40,483.514099
-604.626616,29,484.402405
-103.163893,300,493.47797
-614.199517,49,495.740601
-85.38171,300,504.807755
-607.28541,35,505.904935
-640.280529,118,509.562461
-641.315344,99,517.745428
-645.552523,121,521.327027
-622.319802,71,523.451261
-624.292381,104,526.597519
-624.777157,94,529.440603
-93.834159,300,538.554373
-620.113268,59,540.337408
-91.779643,300,555.106126
-89.997913,300,564.346196
-628.702117,77,566.671793
-613.586031,32,567.63648
-619.759241,42,568.922172
-632.622652,94,571.684032
-607.532621,33,578.516522
-548.729708,31,579.481709
-700.173263,275,588.32343
-663.97134,218,595.009281
-646.103967,130,598.991289
-630.26471,127,602.939557
-105.727104,300,618.817484
-609.411013,106,622.062269
-617.889324,57,623.789369
-89.068871,300,632.972053
-648.83261,126,636.759262
-606.19612,26,637.550915
-616.572017,55,639.218019
-101.974116,300,650.380196
-674.363575,207,656.685741
-624.598393,67,658.721229
-614.625667,56,660.467274
-620.579024,90,663.185429
-624.07599,65,665.172632
-649.443478,129,669.112561
-621.131331,84,675.609032
-620.748832,105,679.469855
-106.507395,300,688.806494
-645.402057,184,694.299345
-105.653925,300,703.752792
-620.897342,51,705.324725
-608.851445,28,706.569269
-608.926377,27,707.391824
-73.812305,300,716.957088
-103.984778,300,726.209564
-615.249426,40,727.426762
-113.1995,300,735.780706
-606.932024,30,737.962005
-624.393741,59,739.780276
-106.513274,300,749.123963
-613.543797,70,751.268858
-614.17744,47,752.708327
-86.756797,300,762.080101
-608.299518,62,763.975678
-609.030483,32,764.966238
-628.664504,72,772.868252
-609.860462,39,774.064252
-612.088261,40,775.294298
-632.97647,82,777.824664
-623.162165,74,780.054552
-637.524627,88,782.715523
-619.24723,65,784.712343
-706.022031,285,793.633713
-476.00247,286,810.214415
-441.655646,176,815.593112
-631.764835,69,817.710965
-628.044885,83,820.226724
-635.317978,67,822.252364
-614.724949,29,823.13617
-626.720728,58,824.896265
-616.925962,45,826.28887
-607.228404,37,827.405565
-635.252103,84,830.010443
-612.458934,30,830.9219
-608.971337,42,832.835339
-636.810641,97,836.830981
-611.631866,26,837.626915
-623.053408,63,839.565762
-117.1136,300,848.647173
-119.577086,300,857.875884
-649.984578,126,869.217154
-622.92708,73,871.486408
-109.151236,300,880.591305
-670.454874,191,886.446003
-616.654871,61,888.353284
-654.165692,159,893.182562
-627.397259,67,895.189352
-608.800023,30,897.897297
-623.948315,63,899.801306
-617.136188,51,901.364815
-631.37104,73,903.563853
-120.054657,300,912.768324
-125.485031,300,921.657562
-679.717909,203,928.547601
-116.177999,300,938.557892
-630.822735,76,940.912217
-636.53543,86,943.541683
-620.011027,90,946.335225
-671.293515,199,952.566175
-623.510885,85,963.952252
-651.824867,144,968.241552
-109.384901,300,976.934785
-116.372849,300,986.190698
-143.966394,300,1001.703149
-681.458154,191,1007.569136
-648.365934,114,1011.115416
-617.218423,43,1012.430045
-117.226036,300,1021.593649
-120.671923,300,1033.709046
-617.123418,64,1035.650655
-612.641161,29,1036.539362
-610.451279,30,1037.44687
-687.796711,211,1044.473474
-641.615572,117,1048.011456
-115.557023,300,1065.782306
-610.403906,36,1066.883
-637.738076,82,1069.334581
-110.333184,300,1078.42496
-103.228579,300,1087.654553
-612.641593,24,1088.959326
-116.427408,300,1098.233718
-113.894972,300,1107.332021
-610.9138,40,1108.544941
-104.277238,300,1117.777858
-671.908735,177,1125.252207
-618.617042,66,1127.255149
-612.839465,37,1128.382223
-636.757351,85,1130.920457
-118.42475,300,1140.123892
-690.516443,275,1148.520005
-608.718347,34,1152.501373
-660.575132,146,1157.552969
-637.515603,103,1160.709223
-655.858684,117,1164.254981
-650.541461,138,1168.455465
-671.745335,178,1173.891841
-648.423744,134,1177.956368
-619.569858,219,1190.042312
-635.711026,101,1193.08901
-123.395137,300,1201.697162
-641.811622,117,1205.232262
-618.027933,44,1206.575772
-607.991703,27,1207.401262
-641.073045,92,1210.211273
-643.399712,140,1218.5107
-623.50665,55,1220.197165
-683.120146,260,1228.05542
-633.028785,73,1230.239112
-106.22411,300,1239.471545
-614.545203,44,1240.817881
-610.27985,28,1242.306943
-618.786023,51,1248.019615
-106.420193,300,1257.159286
-116.034347,300,1266.328437
-120.418957,300,1275.497415
-620.520126,37,1279.206102
-98.382324,300,1288.389037
-683.155085,204,1294.60615
-633.441795,80,1296.999229
-103.619085,300,1306.071183
-629.17029,76,1311.818447
-108.434949,300,1321.011815
-609.297608,34,1322.032095
-616.65485,49,1323.499375
-700.256581,233,1330.446507
-119.109899,300,1339.74087
-683.94462,221,1347.997912
-644.506276,177,1353.445725
-615.984873,44,1354.793478
-639.728491,181,1361.023132
-92.679236,300,1369.997695
-117.324623,300,1382.358674
-635.225449,86,1384.942626
-111.882057,300,1394.009763
-85.187932,300,1402.935706
-106.64545,300,1413.669303
-117.418632,300,1422.967657
-645.649577,149,1427.475875
-104.820948,300,1445.454589
-661.202523,156,1450.164046
-92.030565,300,1459.524292
-111.959153,300,1476.993628
-615.240674,47,1478.430856
-637.76048,75,1480.741385
-94.127527,300,1489.707423
-673.417505,184,1495.27576
-78.379035,300,1508.350847
-604.88666,24,1509.09807
-629.002185,80,1512.185606
-627.517679,87,1514.831673
-122.832264,300,1524.096502
-104.345448,300,1540.765894
-118.990401,300,1550.061632
-111.380866,300,1559.279392
-610.786864,28,1560.14074
-631.342567,75,1562.417323
-115.157797,300,1572.981449
-100.861486,300,1581.848369
-615.380236,34,1582.892319
-116.674486,300,1592.013827
-619.968412,60,1593.843609
-124.332347,300,1604.176571
-103.965422,300,1612.782137
-121.594171,300,1621.879678
-613.523623,31,1622.836496
-628.890499,70,1624.953979
-617.163941,37,1627.237453
-102.754341,300,1637.131211
-100.872394,300,1646.602901
-701.852305,222,1653.153087
-125.343743,300,1667.837692
-626.197844,47,1669.262222
-98.053291,300,1678.244019
-664.079262,157,1682.864789
-696.918552,256,1697.718877
-657.488788,127,1701.597718
-115.253918,300,1710.427752
-106.840597,300,1719.966166
-124.912019,300,1730.94042
-113.190126,300,1740.396599
-111.554408,300,1749.830103
-616.677605,46,1751.224805
-104.27,300,1763.238051
-112.826382,300,1772.501805
-606.967101,25,1773.265192
-674.662128,163,1778.251838
-609.061104,28,1787.407741
-125.307728,300,1796.567094
-640.066668,141,1800.890846
-104.776762,300,1810.172896
-109.352344,300,1827.431154
-617.063564,50,1828.951106
-116.334578,300,1838.382646
-118.842357,300,1847.111532
-665.561463,175,1855.326746
-88.672456,300,1864.526214
-105.288438,300,1873.608945
-679.975606,202,1879.847648
-659.679065,161,1886.713845
-619.325828,49,1888.194242
-107.278463,300,1897.354249
-622.795465,65,1899.325656
-119.474693,300,1908.652957
-102.069989,300,1923.281076
-640.354382,85,1926.051682
-625.224765,74,1929.13563
-115.338227,300,1938.44706
-701.407868,251,1946.180226
-622.131994,68,1949.275005
-608.910805,25,1950.045592
-109.043843,300,1959.359994
-130.568198,300,1968.683883
-624.423375,71,1970.93503
-110.204664,300,1988.580764
-119.352609,300,1998.148601
-128.972104,300,2007.338544
-619.316194,67,2013.890604
-118.360856,300,2023.52485
-618.549848,36,2024.634372
-120.902905,300,2033.899869
-639.993316,91,2036.676408
-630.708853,86,2047.147567
-611.255354,37,2048.31259
-99.841417,300,2057.48208
-114.549529,300,2067.54768
-613.692693,32,2068.539261
-637.389688,84,2080.458954
-93.589807,300,2089.998133
-118.634028,300,2099.115184
-633.304357,81,2101.560906
-653.891323,155,2106.100662
-620.827579,62,2111.694605
-627.25829,62,2113.585906
-122.386503,300,2122.68946
-678.264497,191,2128.481248
-113.339008,300,2137.682917
-624.501847,82,2140.185428
-111.603415,300,2150.78404
-634.182905,72,2152.981918
-685.206417,204,2159.305296
-125.805951,300,2168.543893
-685.721383,245,2181.220601
-125.3217,300,2190.642449
-122.312542,300,2200.87921
-616.096485,31,2201.839772
-658.767855,124,2205.592724
-612.658077,25,2207.631421
-55.443064,300,2216.885913
-635.102489,103,2220.000461
-128.102506,300,2229.610124
-610.233945,31,2240.623209
-119.52884,300,2249.912839
-128.099969,300,2259.227
-650.10461,127,2263.107321
-611.514291,37,2264.246824
-651.004494,157,2269.025601
16.049233,300,2281.389385
-111.143599,300,2290.604892
-644.250761,86,2293.296396
-111.00662,300,2302.527713
-114.381338,300,2313.676183
-665.508106,164,2318.748602
-114.580359,300,2328.787845
-123.880914,300,2346.359137
-132.170037,300,2355.927927
-633.344984,68,2358.033214
-81.074288,300,2367.122505
-114.593574,300,2378.533159
-662.93071,166,2383.60971
-109.274035,300,2392.638553
-654.851357,138,2405.506908
-111.810926,300,2414.348404
-647.460346,93,2417.219529
-629.069012,126,2420.948855
-98.788634,300,2430.004012
-113.419989,300,2441.650599
-612.080804,36,2442.754706
-694.480293,244,2450.142956
-620.160974,49,2451.627443
-114.242705,300,2460.696802
-109.379545,300,2473.179185
-106.371168,300,2482.957239
-108.421011,300,2492.039347
-650.276702,138,2500.550543
-690.972373,237,2507.708671
-105.19834,300,2516.899158
-103.055517,300,2525.880255
-116.867031,300,2537.148171
-114.152806,300,2546.027284
-124.945748,300,2555.491427
-101.871637,300,2568.550236
-138.316775,300,2577.724826
-630.495296,77,2580.045077
-646.966952,126,2583.882956
-610.877579,37,2585.000589
-611.802965,30,2585.901882
-626.084995,75,2593.463428
-614.27032,72,2595.632083
-615.959713,29,2596.508094
-636.267303,132,2600.471446
-100.901659,300,2610.145888
-99.961533,300,2619.432521
-620.851885,68,2621.519246
-610.760636,35,2622.586705
-106.417512,300,2633.005769
-630.566818,78,2635.380484
-119.033425,300,2644.651939
-628.988459,73,2646.95177
-650.691912,132,2651.011082
-644.060344,132,2655.181483
