EpIntrinsicRew/step,EpLenMean,EpRew/step,EpThisIter,EpTotalRewMean,EpisodesSoFar,MaxIntrinsicRew,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
3.991660741072796,85.33333333333333,-9.712954315061756,12,-535.5595496172706,12,33.658802,32.25843167304993,1024,0.0,1.6087017,-0.00015270709991455078,0.0007109248,0.010067224,0.010067224
5.875653647005337,93.0909090909091,-9.893084755175753,10,-528.7529085699299,22,42.130993,64.1910252571106,2048,0.0,1.6075329,0.0001423358917236328,0.0008138923,0.012662192,0.012662192
4.5776677545150735,105.93103448275862,-9.178520482437943,7,-519.8218498359081,29,1.8635933,95.58433604240417,3072,0.0,1.6077471,8.988380432128906e-05,0.0006681081,0.012025967,0.012025967
3.8885619820834036,117.02857142857142,-8.055300529190442,6,-494.78303726384684,35,2.9647677,126.98413228988647,4096,0.0,1.6046286,3.737211227416992e-05,0.000751651,0.011710992,0.011710992
3.2546270496638003,119.325,-7.762628776037661,9,-485.4222396964673,44,1.5064073,159.0412793159485,5120,0.0,1.6034214,0.000838160514831543,0.00076165004,0.0099063525,0.0099063525
2.418359328518215,128.35,-6.746693849137119,7,-474.29052721024493,51,1.3716601,190.1626410484314,6144,0.0,1.6020308,0.0005819201469421387,0.00066279987,0.010350831,0.010350831
0.69212717103201,135.325,-6.299396014918457,7,-463.88842302449046,58,1.1295481,222.43171858787537,7168,0.0,1.5984204,4.887580871582031e-05,0.00076548493,0.010222422,0.010222422
0.35545079430953214,138.825,-6.291189092847388,8,-449.7210776299238,66,1.007297,255.24617552757263,8192,0.0,1.5994779,-0.00020229816436767578,0.0006449296,0.00870588,0.00870588
0.267225511818087,116.825,-6.722545872204836,12,-500.26232990287247,78,1.4582152,286.8847146034241,9216,0.0,1.5930604,-0.0002409219741821289,0.0006821705,0.011908341,0.011908341
0.22878955298712694,104.975,-7.345257167901619,11,-495.9368622565642,89,1.0862671,319.7352120876312,10240,0.0,1.5973464,-0.00019419193267822266,0.0007519975,0.010597824,0.010597824
0.21493367500357205,103.5,-7.138821543867456,8,-494.8237155277282,97,0.9416816,352.1555595397949,11264,0.0,1.5961145,-0.0003554821014404297,0.00070359977,0.009907186,0.009907186
0.2015903182919526,108.1,-6.939808602588281,6,-481.5278715353459,103,0.6396817,385.0647921562195,12288,0.0,1.5947324,0.0004942417144775391,0.0008013855,0.011307053,0.011307053
0.19149833167980038,118.925,-6.3219173145735175,6,-456.69783716704694,109,1.0789759,416.85626244544983,13312,0.0,1.5854874,-0.0008378028869628906,0.0007348094,0.0085003665,0.0085003665
0.17470756306559143,128.625,-5.817228274845081,8,-430.67141991239043,117,0.6902975,448.7007169723511,14336,0.0,1.5915155,0.0007053613662719727,0.0007257081,0.009938835,0.009938835
0.15600271750358688,130.675,-6.578251424119953,9,-446.47924405895174,126,0.7833771,480.53582644462585,15360,0.0,1.5889463,-0.0007797479629516602,0.00071234757,0.012469549,0.012469549
0.1551199476396558,137.325,-6.708560074691076,8,-433.8017863055691,134,2.1259255,512.9466540813446,16384,0.0,1.585897,-9.47713851928711e-05,0.00075387786,0.011824723,0.011824723
0.14176796824009563,128.125,-6.845157061509292,8,-475.43885030876845,142,0.8413493,544.0871963500977,17408,0.0,1.5785387,0.0007719993591308594,0.00072625943,0.009638456,0.009638456
0.14707230465971385,128.0,-7.673280580731371,7,-490.2349172851071,149,1.9653982,575.8016266822815,18432,0.0,1.5885828,0.001025080680847168,0.00074686715,0.01049175,0.01049175
0.19605101887624587,131.175,-7.705462606981646,7,-491.99243885632603,156,4.3957653,608.0805442333221,19456,0.0,1.5680968,-0.0016858577728271484,0.0007838067,0.011805575,0.011805575
0.2055607139399888,131.525,-7.546251823648751,8,-462.56423976421354,164,1.1717563,639.4603960514069,20480,0.0,1.5809923,-0.0009794235229492188,0.00075222296,0.012574247,0.012574247
0.19917975133919402,134.775,-6.551553888188424,8,-479.75908284131435,172,0.6810936,671.1517918109894,21504,0.0,1.5808069,-0.00047707557678222656,0.0007942732,0.010694679,0.010694679
0.1937250709452047,143.725,-6.486332951543933,6,-468.1189872978255,178,0.6094839,703.9725828170776,22528,0.0,1.5822842,0.00017195940017700195,0.0007182257,0.009343836,0.009343836
