% time spent exploring,episodes,mean 100 episode reward,mean 100 episode reward per step,steps
2,1597,-516.7,-11.175241967523833,116100
2,1597,-516.7,-11.175241967523833,116200
2,1597,-516.7,-11.175241967523833,116300
2,1598,-516.9,-11.17781868811934,116400
2,1599,-522.3,-11.374868869191907,116500
2,1599,-522.3,-11.374868869191907,116600
2,1600,-522.6,-11.25883101731769,116700
2,1601,-522.7,-11.086068225359604,116800
2,1604,-522.7,-10.72749719024847,116900
2,1605,-522.5,-10.754961627040945,117000
2,1605,-522.5,-10.754961627040945,117100
2,1605,-522.5,-10.754961627040945,117200
2,1606,-517.2,-10.462940704510777,117300
2,1606,-517.2,-10.462940704510777,117400
2,1608,-517.2,-10.319200141073384,117500
2,1609,-517.3,-10.147543186237597,117600
2,1609,-517.3,-10.147543186237597,117700
2,1609,-517.3,-10.147543186237597,117800
2,1610,-511.3,-9.916082136914946,117900
2,1611,-511.2,-9.808123864532428,118000
2,1613,-511.2,-9.673348458546528,118100
2,1613,-511.2,-9.673348458546528,118200
2,1613,-511.2,-9.673348458546528,118300
2,1614,-505.6,-9.223746522520148,118400
2,1616,-505.7,-9.245390816616972,118500
2,1616,-505.7,-9.245390816616972,118600
2,1616,-505.7,-9.245390816616972,118700
2,1617,-506.0,-8.974432848658367,118800
2,1618,-511.8,-9.12989251460446,118900
2,1618,-511.8,-9.12989251460446,119000
2,1618,-511.8,-9.12989251460446,119100
2,1619,-506.1,-9.018421465146215,119200
2,1620,-511.8,-9.156109669579624,119300
2,1620,-511.8,-9.156109669579624,119400
2,1621,-511.9,-9.011381404478046,119500
2,1621,-511.9,-9.011381404478046,119600
2,1621,-511.9,-9.011381404478046,119700
2,1623,-506.1,-8.940921631209784,119800
2,1624,-506.1,-8.972159059650792,119900
2,1627,-517.2,-9.249440376950346,120000
2,1628,-516.7,-9.378223311825327,120100
2,1628,-516.7,-9.378223311825327,120200
2,1629,-516.8,-9.357661921453033,120300
2,1630,-522.2,-9.473999714113736,120400
2,1631,-522.1,-9.49320195718295,120500
2,1631,-522.1,-9.49320195718295,120600
2,1631,-522.1,-9.49320195718295,120700
2,1632,-522.4,-9.498470854569916,120800
2,1632,-522.4,-9.498470854569916,120900
2,1633,-522.5,-9.495441283434696,121000
2,1633,-522.5,-9.495441283434696,121100
2,1634,-522.8,-9.358243289824939,121200
2,1634,-522.8,-9.358243289824939,121300
2,1638,-528.5,-10.178169407898494,121400
2,1639,-528.5,-10.435273211469815,121500
2,1640,-528.6,-10.415944293130966,121600
2,1640,-528.6,-10.415944293130966,121700
2,1641,-528.8,-10.171823980749926,121800
2,1642,-528.9,-9.88445101736931,121900
2,1643,-528.6,-9.909550272293082,122000
2,1648,-528.1,-10.644011945489625,122100
2,1648,-528.1,-10.644011945489625,122200
2,1648,-528.1,-10.644011945489625,122300
2,1650,-533.6,-10.81096715230113,122400
2,1651,-533.6,-10.810692388183528,122500
2,1651,-533.6,-10.810692388183528,122600
2,1652,-533.5,-10.813148162827698,122700
2,1653,-533.5,-10.958263098023151,122800
2,1653,-533.5,-10.958263098023151,122900
2,1655,-533.7,-10.486221783403915,123000
2,1656,-533.8,-10.302804557564166,123100
2,1657,-533.7,-10.31337444482429,123200
2,1658,-533.8,-9.98506233128846,123300
2,1661,-533.9,-9.899890661563859,123400
2,1664,-539.1,-10.27267271235595,123500
2,1667,-544.5,-10.68158444495236,123600
2,1670,-549.9,-11.292892044144162,123700
2,1674,-550.0,-11.803607024400302,123800
2,1676,-549.9,-12.162233633654136,123900
2,1678,-555.1,-12.551620812122144,124000
2,1679,-555.2,-12.607653332791134,124100
2,1681,-555.1,-12.587186723131865,124200
2,1681,-555.1,-12.587186723131865,124300
2,1682,-560.9,-12.728811250056943,124400
2,1682,-560.9,-12.728811250056943,124500
2,1682,-560.9,-12.728811250056943,124600
2,1683,-555.3,-12.586704380969769,124700
2,1683,-555.3,-12.586704380969769,124800
2,1683,-555.3,-12.586704380969769,124900
2,1684,-549.4,-12.444259409212485,125000
2,1685,-549.7,-12.37163976518271,125100
2,1686,-555.3,-12.557712183846581,125200
2,1686,-555.3,-12.557712183846581,125300
2,1686,-555.3,-12.557712183846581,125400
2,1688,-549.4,-12.52181155969929,125500
2,1689,-549.5,-12.509171195219487,125600
2,1689,-549.5,-12.509171195219487,125700
2,1691,-549.6,-12.651985920186899,125800
2,1693,-549.3,-12.74523633040815,125900
2,1695,-549.5,-12.607685903250758,126000
2,1696,-549.5,-12.63754416396647,126100
2,1699,-560.9,-13.36836840996981,126200
2,1700,-560.8,-13.413409273088776,126300
2,1700,-560.8,-13.413409273088776,126400
2,1700,-560.8,-13.413409273088776,126500
2,1702,-555.8,-13.238500256348972,126600
2,1705,-555.9,-13.301350600004149,126700
2,1705,-555.9,-13.301350600004149,126800
2,1705,-555.9,-13.301350600004149,126900
2,1706,-556.1,-13.306076848447773,127000
2,1707,-555.9,-13.359955581864549,127100
2,1707,-555.9,-13.359955581864549,127200
2,1708,-556.3,-13.046270671598085,127300
2,1708,-556.3,-13.046270671598085,127400
2,1708,-556.3,-13.046270671598085,127500
2,1709,-551.0,-12.895135534301605,127600
2,1709,-551.0,-12.895135534301605,127700
2,1709,-551.0,-12.895135534301605,127800
2,1710,-551.7,-12.912440454935377,127900
2,1710,-551.7,-12.912440454935377,128000
2,1710,-551.7,-12.912440454935377,128100
2,1711,-546.4,-12.718060491564637,128200
2,1711,-546.4,-12.718060491564637,128300
2,1711,-546.4,-12.718060491564637,128400
2,1712,-546.9,-12.698104730482262,128500
2,1714,-552.7,-13.032337506942294,128600
2,1717,-552.5,-13.284936683870933,128700
2,1719,-558.0,-13.78896738173698,128800
2,1720,-558.2,-13.790836155165325,128900
2,1723,-563.8,-14.388259511355363,129000
2,1723,-563.8,-14.388259511355363,129100
2,1723,-563.8,-14.388259511355363,129200
2,1724,-558.1,-14.166261170599364,129300
2,1728,-558.1,-14.449504534255233,129400
2,1728,-558.1,-14.449504534255233,129500
2,1729,-557.9,-14.452646571124188,129600
2,1731,-557.8,-14.763479223465797,129700
2,1731,-557.8,-14.763479223465797,129800
2,1731,-557.8,-14.763479223465797,129900
2,1732,-558.0,-14.7703012118319,130000
2,1732,-558.0,-14.7703012118319,130100
2,1733,-558.0,-14.767001275851763,130200
2,1733,-558.0,-14.767001275851763,130300
2,1733,-558.0,-14.767001275851763,130400
2,1734,-552.8,-14.620973661365838,130500
2,1735,-552.8,-14.651322488962766,130600
2,1736,-553.0,-14.480933512109663,130700
2,1738,-553.1,-13.96998497570577,130800
2,1739,-553.3,-13.732455960186861,130900
2,1739,-553.3,-13.732455960186861,131000
2,1739,-553.3,-13.732455960186861,131100
2,1740,-547.7,-13.576712248257186,131200
2,1741,-547.5,-13.584138469287364,131300
2,1742,-547.4,-13.640173766767283,131400
2,1743,-547.5,-13.589080947870194,131500
2,1744,-547.4,-13.58265549586441,131600
2,1745,-547.4,-13.339371060264865,131700
2,1746,-547.5,-13.010295865618676,131800
2,1746,-547.5,-13.010295865618676,131900
2,1747,-547.8,-12.715453625649909,132000
2,1748,-547.7,-12.660229648787313,132100
2,1748,-547.7,-12.660229648787313,132200
2,1749,-547.3,-12.652608959402924,132300
2,1750,-547.3,-12.617908544166095,132400
2,1750,-547.3,-12.617908544166095,132500
2,1750,-547.3,-12.617908544166095,132600
2,1751,-547.6,-12.58747038719065,132700
2,1752,-547.6,-12.587500508703165,132800
2,1753,-547.6,-12.495227719690257,132900
2,1758,-547.2,-13.316049537914802,133000
2,1759,-547.2,-13.274811786604873,133100
2,1763,-547.2,-13.145477071879455,133200
2,1766,-547.0,-13.391627061865007,133300
2,1767,-547.0,-13.239549782340324,133400
2,1767,-547.0,-13.239549782340324,133500
2,1767,-547.0,-13.239549782340324,133600
2,1768,-541.5,-12.938030990496205,133700
2,1768,-541.5,-12.938030990496205,133800
2,1769,-541.7,-12.787492669592897,133900
2,1769,-541.7,-12.787492669592897,134000
2,1769,-541.7,-12.787492669592897,134100
2,1770,-536.0,-12.45664124008159,134200
2,1770,-536.0,-12.45664124008159,134300
2,1770,-536.0,-12.45664124008159,134400
2,1772,-530.1,-12.126304240910361,134500
2,1773,-530.1,-11.870926219427417,134600
2,1775,-530.1,-11.260083287737864,134700
2,1775,-530.1,-11.260083287737864,134800
2,1775,-530.1,-11.260083287737864,134900
2,1776,-524.0,-11.08764812317002,135000
2,1776,-524.0,-11.08764812317002,135100
2,1779,-523.7,-11.227337981126254,135200
2,1781,-523.7,-11.511677895542492,135300
2,1781,-523.7,-11.511677895542492,135400
2,1781,-523.7,-11.511677895542492,135500
2,1783,-524.0,-11.569884347184168,135600
2,1783,-524.0,-11.569884347184168,135700
2,1783,-524.0,-11.569884347184168,135800
2,1784,-523.9,-11.569400458040192,135900
2,1785,-523.6,-11.627608355816331,136000
2,1786,-523.7,-11.614478882663642,136100
2,1786,-523.7,-11.614478882663642,136200
2,1786,-523.7,-11.614478882663642,136300
2,1788,-523.9,-11.536925930298596,136400
2,1788,-523.9,-11.536925930298596,136500
2,1789,-524.3,-11.508165022585246,136600
2,1789,-524.3,-11.508165022585246,136700
2,1789,-524.3,-11.508165022585246,136800
2,1790,-518.4,-11.369918359022702,136900
2,1791,-518.5,-11.145007322872486,137000
2,1792,-518.6,-11.130594742677191,137100
2,1794,-518.3,-11.213485898494861,137200
2,1797,-518.2,-11.237015702935384,137300
2,1799,-518.2,-11.11418283546532,137400
2,1800,-518.1,-11.120187564181064,137500
2,1803,-523.2,-11.452417691287836,137600
2,1805,-523.3,-11.424208963723434,137700
2,1805,-523.3,-11.424208963723434,137800
2,1806,-529.1,-11.55762595985531,137900
2,1810,-539.2,-12.453253481895146,138000
2,1813,-543.9,-13.132581324943565,138100
2,1814,-543.9,-12.932981699735926,138200
2,1816,-543.9,-12.858123241205464,138300
2,1818,-543.8,-12.750062566003615,138400
2,1820,-543.5,-12.575775299223311,138500
2,1820,-543.5,-12.575775299223311,138600
2,1820,-543.5,-12.575775299223311,138700
2,1821,-543.6,-12.47136139461011,138800
2,1821,-543.6,-12.47136139461011,138900
2,1821,-543.6,-12.47136139461011,139000
2,1823,-543.9,-12.187336986334607,139100
2,1823,-543.9,-12.187336986334607,139200
2,1823,-543.9,-12.187336986334607,139300
2,1824,-544.3,-12.19564062839676,139400
2,1824,-544.3,-12.19564062839676,139500
2,1824,-544.3,-12.19564062839676,139600
2,1825,-544.5,-12.045157549569591,139700
2,1826,-544.5,-11.77741680575474,139800
2,1827,-544.7,-11.6305478208484,139900
2,1828,-544.9,-11.561410477325628,140000
2,1830,-544.9,-11.6185600120723,140100
2,1830,-544.9,-11.6185600120723,140200
2,1830,-544.9,-11.6185600120723,140300
2,1832,-550.4,-11.469080393065568,140400
2,1832,-550.4,-11.469080393065568,140500
2,1832,-550.4,-11.469080393065568,140600
2,1833,-550.7,-11.470727333857305,140700
2,1833,-550.7,-11.470727333857305,140800
2,1833,-550.7,-11.470727333857305,140900
2,1834,-549.8,-11.45196235702853,141000
2,1835,-549.7,-11.442300354780233,141100
2,1835,-549.7,-11.442300354780233,141200
2,1835,-549.7,-11.442300354780233,141300
2,1838,-543.7,-11.468250432051349,141400
2,1838,-543.7,-11.468250432051349,141500
2,1840,-549.3,-11.880805481341463,141600
2,1840,-549.3,-11.880805481341463,141700
2,1842,-549.6,-11.989923240552686,141800
2,1843,-549.7,-12.021787959482086,141900
2,1845,-550.0,-11.996952495887841,142000
2,1846,-550.2,-11.997120427267692,142100
2,1849,-550.1,-12.331653601624433,142200
2,1850,-550.1,-12.355684734859468,142300
2,1852,-549.7,-12.688255081993507,142400
2,1853,-549.8,-12.655725816949271,142500
2,1855,-549.9,-12.547919488790788,142600
2,1855,-549.9,-12.547919488790788,142700
2,1855,-549.9,-12.547919488790788,142800
2,1856,-544.4,-12.100638730050608,142900
2,1856,-544.4,-12.100638730050608,143000
2,1856,-544.4,-12.100638730050608,143100
2,1857,-538.9,-11.739509845525015,143200
2,1857,-538.9,-11.739509845525015,143300
2,1857,-538.9,-11.739509845525015,143400
2,1858,-533.4,-11.40506762621705,143500
2,1858,-533.4,-11.40506762621705,143600
2,1859,-533.5,-11.366004612615969,143700
2,1859,-533.5,-11.366004612615969,143800
2,1861,-533.4,-11.169607271861283,143900
2,1862,-533.4,-11.100045890281228,144000
2,1864,-533.6,-10.812766336373153,144100
2,1864,-533.6,-10.812766336373153,144200
2,1864,-533.6,-10.812766336373153,144300
2,1865,-528.5,-10.61351954046922,144400
2,1867,-528.3,-10.625892247310903,144500
2,1869,-533.6,-11.062334035288425,144600
2,1869,-533.6,-11.062334035288425,144700
2,1870,-539.4,-11.195430377389906,144800
2,1870,-539.4,-11.195430377389906,144900
2,1870,-539.4,-11.195430377389906,145000
2,1871,-539.3,-11.194987263467048,145100
2,1871,-539.3,-11.194987263467048,145200
2,1871,-539.3,-11.194987263467048,145300
2,1872,-533.9,-11.02507613372254,145400
2,1873,-533.9,-10.974257077269133,145500
2,1875,-533.9,-10.989221792890774,145600
2,1875,-533.9,-10.989221792890774,145700
2,1875,-533.9,-10.989221792890774,145800
2,1876,-540.0,-11.11769889125794,145900
2,1876,-540.0,-11.11769889125794,146000
2,1876,-540.0,-11.11769889125794,146100
2,1877,-534.1,-10.981905119058554,146200
2,1878,-534.3,-10.725607396431945,146300
2,1878,-534.3,-10.725607396431945,146400
2,1879,-534.5,-10.56040426617754,146500
2,1879,-534.5,-10.56040426617754,146600
2,1879,-534.5,-10.56040426617754,146700
2,1880,-528.8,-10.253603733306056,146800
2,1880,-528.8,-10.253603733306056,146900
2,1880,-528.8,-10.253603733306056,147000
2,1881,-523.1,-9.869136404619722,147100
2,1881,-523.1,-9.869136404619722,147200
2,1882,-528.4,-9.988623308694146,147300
2,1883,-528.6,-9.947016901616795,147400
2,1883,-528.6,-9.947016901616795,147500
2,1884,-534.3,-10.074145866928232,147600
2,1884,-534.3,-10.074145866928232,147700
2,1884,-534.3,-10.074145866928232,147800
2,1885,-528.8,-9.875986421948989,147900
2,1886,-528.7,-9.876885303049335,148000
2,1887,-534.3,-10.000753509911775,148100
2,1890,-539.4,-10.368203591314096,148200
2,1890,-539.4,-10.368203591314096,148300
2,1892,-539.4,-10.387846648798218,148400
2,1895,-539.4,-10.523623064448774,148500
2,1898,-539.4,-10.673514722141244,148600
2,1900,-539.6,-10.617770255837865,148700
2,1902,-539.4,-10.556730967858535,148800
2,1905,-539.4,-10.354121156516792,148900
2,1907,-538.8,-10.388656923346172,149000
2,1908,-538.9,-10.06322655940559,149100
2,1908,-538.9,-10.06322655940559,149200
2,1909,-539.2,-9.988669277572995,149300
2,1910,-539.4,-9.875721035535916,149400
2,1911,-539.2,-10.050877064943306,149500
2,1911,-539.2,-10.050877064943306,149600
2,1912,-539.6,-9.717487766382394,149700
2,1912,-539.6,-9.717487766382394,149800
2,1912,-539.6,-9.717487766382394,149900
2,1913,-533.8,-9.440760312004953,150000
2,1913,-533.8,-9.440760312004953,150100
2,1913,-533.8,-9.440760312004953,150200
2,1914,-528.0,-9.144065116711637,150300
2,1915,-527.7,-9.1991818339842,150400
2,1915,-527.7,-9.1991818339842,150500
2,1916,-527.8,-9.14959384548986,150600
2,1916,-527.8,-9.14959384548986,150700
2,1918,-528.0,-9.326675065540407,150800
2,1919,-528.3,-9.28214965885333,150900
2,1920,-528.3,-9.213174124768182,151000
2,1921,-528.5,-9.23488045878628,151100
2,1922,-528.2,-9.27723220092893,151200
2,1923,-528.5,-9.205465062416678,151300
2,1926,-533.6,-9.860515931028344,151400
2,1927,-533.3,-9.89300987178597,151500
2,1928,-533.3,-9.862018977656893,151600
2,1928,-533.3,-9.862018977656893,151700
2,1928,-533.3,-9.862018977656893,151800
2,1929,-527.7,-9.714400735571129,151900
2,1929,-527.7,-9.714400735571129,152000
2,1929,-527.7,-9.714400735571129,152100
2,1930,-522.2,-9.546634164945592,152200
2,1930,-522.2,-9.546634164945592,152300
2,1930,-522.2,-9.546634164945592,152400
2,1931,-516.8,-9.444830124762376,152500
2,1931,-516.8,-9.444830124762376,152600
2,1931,-516.8,-9.444830124762376,152700
2,1932,-511.1,-9.29198817553694,152800
2,1932,-511.1,-9.29198817553694,152900
2,1933,-511.0,-9.293323381792185,153000
2,1934,-516.8,-9.454112089151955,153100
2,1936,-522.6,-9.778819477242418,153200
2,1937,-522.8,-9.605104306683284,153300
2,1939,-523.1,-9.590622069196762,153400
2,1940,-523.4,-9.294230618665152,153500
2,1942,-523.1,-9.36519310201264,153600
2,1944,-523.0,-9.51008916160617,153700
2,1946,-522.7,-9.700736688520712,153800
2,1946,-522.7,-9.700736688520712,153900
2,1946,-522.7,-9.700736688520712,154000
2,1949,-517.4,-9.62032193094453,154100
2,1949,-517.4,-9.62032193094453,154200
2,1949,-517.4,-9.62032193094453,154300
2,1950,-511.7,-9.470497545770591,154400
2,1950,-511.7,-9.470497545770591,154500
2,1950,-511.7,-9.470497545770591,154600
2,1951,-511.9,-9.364083509732138,154700
2,1952,-512.1,-9.162633039885916,154800
2,1952,-512.1,-9.162633039885916,154900
2,1953,-512.2,-9.124415883061129,155000
2,1953,-512.2,-9.124415883061129,155100
2,1953,-512.2,-9.124415883061129,155200
2,1954,-512.2,-9.098263169460365,155300
2,1955,-512.2,-9.011111262745878,155400
2,1956,-517.8,-9.152545851767423,155500
2,1957,-523.6,-9.291033746027722,155600
2,1958,-529.1,-9.459131861934438,155700
2,1960,-529.2,-9.736513610617774,155800
2,1961,-529.3,-9.6375720483379,155900
2,1963,-529.3,-9.553239445366103,156000
2,1964,-529.1,-9.65610429271273,156100
2,1964,-529.1,-9.65610429271273,156200
2,1964,-529.1,-9.65610429271273,156300
2,1966,-528.7,-9.664572103326927,156400
2,1967,-528.8,-9.463834648285916,156500
2,1967,-528.8,-9.463834648285916,156600
2,1967,-528.8,-9.463834648285916,156700
2,1968,-523.4,-9.211229262442433,156800
2,1968,-523.4,-9.211229262442433,156900
2,1968,-523.4,-9.211229262442433,157000
2,1969,-517.9,-8.939064857662306,157100
2,1969,-517.9,-8.939064857662306,157200
2,1969,-517.9,-8.939064857662306,157300
2,1970,-512.3,-8.83000351389911,157400
2,1970,-512.3,-8.83000351389911,157500
2,1971,-518.1,-8.936316202958714,157600
2,1973,-523.5,-9.341002956206907,157700
2,1976,-523.6,-9.60209666227377,157800
2,1980,-534.8,-10.830031062541762,157900
2,1983,-540.3,-11.693580448174831,158000
2,1984,-540.3,-11.704643159413106,158100
2,1984,-540.3,-11.704643159413106,158200
2,1984,-540.3,-11.704643159413106,158300
2,1985,-540.5,-11.70901490702813,158400
2,1985,-540.5,-11.70901490702813,158500
2,1985,-540.5,-11.70901490702813,158600
2,1986,-540.8,-11.670087728559889,158700
2,1986,-540.8,-11.670087728559889,158800
2,1987,-541.0,-11.664034355509397,158900
2,1987,-541.0,-11.664034355509397,159000
2,1987,-541.0,-11.664034355509397,159100
2,1988,-535.6,-11.474013744437439,159200
2,1988,-535.6,-11.474013744437439,159300
2,1988,-535.6,-11.474013744437439,159400
2,1989,-535.8,-11.372055686858474,159500
2,1990,-535.9,-11.213614748783494,159600
2,1990,-535.9,-11.213614748783494,159700
2,1990,-535.9,-11.213614748783494,159800
2,1991,-530.4,-11.078945548763942,159900
2,1992,-530.4,-11.026397673437371,160000
2,1993,-530.4,-10.967034382118943,160100
2,1993,-530.4,-10.967034382118943,160200
2,1994,-530.5,-10.798574334635093,160300
2,1994,-530.5,-10.798574334635093,160400
2,1995,-530.5,-10.628383554820841,160500
2,1996,-530.5,-10.560424219433418,160600
2,1996,-530.5,-10.560424219433418,160700
2,1997,-530.7,-10.261625295139137,160800
2,1998,-530.7,-10.192967583711972,160900
2,1998,-530.7,-10.192967583711972,161000
2,1999,-530.7,-10.134921205923273,161100
2,1999,-530.7,-10.134921205923273,161200
2,1999,-530.7,-10.134921205923273,161300
2,2000,-530.8,-10.075351805768003,161400
2,2000,-530.8,-10.075351805768003,161500
2,2000,-530.8,-10.075351805768003,161600
2,2002,-525.0,-9.753839912670186,161700
2,2002,-525.0,-9.753839912670186,161800
2,2002,-525.0,-9.753839912670186,161900
2,2003,-525.2,-9.674828091678652,162000
2,2004,-525.3,-9.553399228715861,162100
2,2005,-525.4,-9.498816205419052,162200
2,2005,-525.4,-9.498816205419052,162300
2,2005,-525.4,-9.498816205419052,162400
2,2006,-519.6,-9.287304523461673,162500
2,2007,-519.5,-9.424035504038608,162600
2,2007,-519.5,-9.424035504038608,162700
2,2007,-519.5,-9.424035504038608,162800
2,2008,-513.9,-9.283439443514482,162900
2,2008,-513.9,-9.283439443514482,163000
2,2009,-513.7,-9.277930821352902,163100
2,2009,-513.7,-9.277930821352902,163200
2,2009,-513.7,-9.277930821352902,163300
2,2010,-507.8,-9.138354001510045,163400
2,2011,-507.9,-8.910705232128645,163500
2,2011,-507.9,-8.910705232128645,163600
2,2012,-507.8,-8.911898998676454,163700
2,2012,-507.8,-8.911898998676454,163800
2,2013,-513.7,-9.029740338351926,163900
2,2014,-519.6,-9.166769292577142,164000
2,2015,-519.7,-9.133400669430545,164100
2,2015,-519.7,-9.133400669430545,164200
2,2016,-519.9,-9.136572200326878,164300
2,2016,-519.9,-9.136572200326878,164400
2,2016,-519.9,-9.136572200326878,164500
2,2017,-513.8,-9.01736424960969,164600
2,2018,-513.9,-8.723544711374672,164700
2,2018,-513.9,-8.723544711374672,164800
2,2018,-513.9,-8.723544711374672,164900
2,2019,-514.1,-8.710825001960583,165000
2,2019,-514.1,-8.710825001960583,165100
2,2019,-514.1,-8.710825001960583,165200
2,2021,-508.0,-8.789481309860218,165300
2,2022,-507.8,-8.80045001202288,165400
2,2022,-507.8,-8.80045001202288,165500
2,2023,-507.7,-8.772456210577595,165600
2,2024,-507.7,-8.755287086678248,165700
2,2025,-507.6,-8.641145874674521,165800
2,2026,-507.7,-8.366236979505391,165900
2,2028,-507.6,-8.502367906146246,166000
2,2029,-513.2,-8.730334205242873,166100
2,2031,-524.3,-9.068736910653083,166200
2,2032,-530.1,-9.204866529489648,166300
2,2034,-530.2,-9.285118158886279,166400
2,2034,-530.2,-9.285118158886279,166500
2,2035,-530.0,-9.254880136603687,166600
2,2035,-530.0,-9.254880136603687,166700
2,2036,-530.2,-9.0566045756437,166800
2,2036,-530.2,-9.0566045756437,166900
2,2037,-530.2,-9.013838186875239,167000
2,2037,-530.2,-9.013838186875239,167100
2,2037,-530.2,-9.013838186875239,167200
2,2038,-524.6,-8.88329655038123,167300
2,2038,-524.6,-8.88329655038123,167400
2,2038,-524.6,-8.88329655038123,167500
2,2039,-519.2,-8.72674663733967,167600
2,2039,-519.2,-8.72674663733967,167700
2,2039,-519.2,-8.72674663733967,167800
2,2040,-513.4,-8.599797285266288,167900
2,2040,-513.4,-8.599797285266288,168000
2,2040,-513.4,-8.599797285266288,168100
2,2043,-507.8,-8.603762759237672,168200
2,2044,-507.9,-8.486211621231316,168300
2,2045,-508.0,-8.31812634518951,168400
2,2045,-508.0,-8.31812634518951,168500
2,2046,-508.1,-8.247175274880737,168600
2,2046,-508.1,-8.247175274880737,168700
2,2046,-508.1,-8.247175274880737,168800
2,2047,-507.7,-8.2399160086712,168900
2,2047,-507.7,-8.2399160086712,169000
2,2047,-507.7,-8.2399160086712,169100
2,2048,-502.2,-7.903584971118241,169200
2,2048,-502.2,-7.903584971118241,169300
2,2048,-502.2,-7.903584971118241,169400
2,2049,-496.6,-7.606461950607579,169500
2,2051,-502.1,-7.799639713426846,169600
2,2052,-501.9,-7.807097819191631,169700
2,2053,-501.8,-7.839924416792041,169800
2,2055,-501.7,-8.082632840802248,169900
2,2056,-501.6,-8.06520493582439,170000
2,2058,-501.3,-8.110441144734885,170100
2,2058,-501.3,-8.110441144734885,170200
2,2058,-501.3,-8.110441144734885,170300
2,2059,-501.1,-8.094957198557697,170400
2,2060,-501.3,-7.846771932746627,170500
2,2061,-501.2,-8.057132042735388,170600
2,2061,-501.2,-8.057132042735388,170700
2,2061,-501.2,-8.057132042735388,170800
2,2062,-496.0,-7.934671250214489,170900
2,2062,-496.0,-7.934671250214489,171000
2,2062,-496.0,-7.934671250214489,171100
2,2063,-490.3,-7.63666312365395,171200
2,2064,-490.5,-7.517221757797404,171300
2,2064,-490.5,-7.517221757797404,171400
2,2064,-490.5,-7.517221757797404,171500
2,2065,-490.2,-7.513133974940682,171600
2,2065,-490.2,-7.513133974940682,171700
2,2066,-490.4,-7.454046714492992,171800
2,2066,-490.4,-7.454046714492992,171900
2,2066,-490.4,-7.454046714492992,172000
2,2067,-485.0,-7.317877120569306,172100
2,2067,-485.0,-7.317877120569306,172200
2,2067,-485.0,-7.317877120569306,172300
2,2068,-485.4,-7.323679313963057,172400
2,2068,-485.4,-7.323679313963057,172500
2,2069,-491.5,-7.417861745293537,172600
2,2069,-491.5,-7.417861745293537,172700
2,2069,-491.5,-7.417861745293537,172800
2,2071,-497.1,-7.591786750216809,172900
2,2071,-497.1,-7.591786750216809,173000
2,2071,-497.1,-7.591786750216809,173100
2,2072,-497.8,-7.527064118990255,173200
2,2073,-497.8,-7.362806211997375,173300
2,2074,-497.9,-7.352188365429957,173400
2,2074,-497.9,-7.352188365429957,173500
2,2074,-497.9,-7.352188365429957,173600
2,2075,-492.3,-6.997302284939184,173700
2,2076,-492.2,-6.927207114672848,173800
2,2077,-492.2,-6.707469558574798,173900
2,2077,-492.2,-6.707469558574798,174000
2,2077,-492.2,-6.707469558574798,174100
2,2078,-486.6,-6.376237589878261,174200
2,2079,-486.6,-6.337316767123123,174300
2,2080,-486.7,-6.067250260513519,174400
2,2081,-486.7,-5.906745736528926,174500
2,2081,-486.7,-5.906745736528926,174600
2,2081,-486.7,-5.906745736528926,174700
2,2084,-481.5,-5.767367854373328,174800
2,2086,-486.6,-5.984530794320603,174900
2,2087,-486.5,-6.060709034467292,175000
2,2090,-491.8,-6.465799940317049,175100
2,2092,-497.1,-6.885892575062771,175200
2,2094,-497.1,-7.209110834037606,175300
2,2094,-497.1,-7.209110834037606,175400
2,2094,-497.1,-7.209110834037606,175500
2,2095,-491.6,-7.121751687910805,175600
2,2095,-491.6,-7.121751687910805,175700
2,2095,-491.6,-7.121751687910805,175800
2,2096,-491.9,-7.06107889471899,175900
2,2097,-491.8,-7.079189499087998,176000
2,2097,-491.8,-7.079189499087998,176100
2,2097,-491.8,-7.079189499087998,176200
2,2098,-485.9,-6.964933371138206,176300
2,2099,-485.7,-6.984363308100377,176400
2,2100,-485.4,-7.014175247126532,176500
2,2101,-491.3,-7.119725943439765,176600
2,2102,-491.3,-7.155785779685975,176700
2,2102,-491.3,-7.155785779685975,176800
2,2102,-491.3,-7.155785779685975,176900
2,2104,-485.7,-7.162462205113966,177000
2,2105,-485.5,-7.173494608603688,177100
2,2110,-502.5,-8.259760709929479,177200
2,2110,-502.5,-8.259760709929479,177300
2,2110,-502.5,-8.259760709929479,177400
2,2111,-497.0,-8.149331530758765,177500
2,2113,-496.6,-8.53434960401311,177600
2,2114,-496.6,-8.539482675411806,177700
2,2114,-496.6,-8.539482675411806,177800
2,2114,-496.6,-8.539482675411806,177900
2,2115,-490.8,-8.376697900294843,178000
2,2115,-490.8,-8.376697900294843,178100
2,2115,-490.8,-8.376697900294843,178200
2,2116,-484.9,-8.271460285486855,178300
2,2116,-484.9,-8.271460285486855,178400
2,2116,-484.9,-8.271460285486855,178500
2,2117,-485.2,-8.275505797784282,178600
2,2117,-485.2,-8.275505797784282,178700
2,2117,-485.2,-8.275505797784282,178800
2,2118,-479.4,-8.14873628169499,178900
2,2119,-478.9,-8.163969918032048,179000
2,2119,-478.9,-8.163969918032048,179100
2,2120,-484.9,-8.270200039004234,179200
2,2120,-484.9,-8.270200039004234,179300
2,2121,-485.0,-8.028761419404324,179400
