# {"t_start": 1564847100.9002237, "env_id": "highway-discrete-intrinsic-rew-v0"} 
r,l,t
-610.734575,59,4.422913
-578.994733,27,5.270613
-541.360082,49,6.901238
-581.661784,35,8.003091
-509.215607,141,12.401033
-560.017135,38,13.661317
-560.019369,48,15.171463
-515.468887,101,18.425014
-560.972436,38,19.642592
-592.542313,23,20.390925
-588.585994,45,21.858331
-578.648436,28,22.744909
-587.426581,63,24.748544
-548.314136,53,26.450743
-563.937871,42,27.771521
-552.085418,35,28.8857
-564.450738,31,29.90803
-489.976632,85,32.671705
-546.742799,27,33.541405
-576.964976,20,37.209852
-602.467671,70,39.387413
-603.023106,64,41.416306
-598.505342,37,42.590397
-603.808187,23,43.321294
-596.730252,23,44.074141
-598.043564,40,45.379569
-592.147235,20,46.025866
-605.373541,42,47.391833
-597.521568,19,47.991187
-606.060964,32,49.025611
-602.965462,16,49.552503
-598.9357,48,51.103355
-540.162407,36,52.265905
-538.951591,187,58.129098
-585.362234,54,59.864046
-601.12629,21,60.552402
-588.896692,85,63.276196
-597.552636,32,64.371013
-597.207296,22,65.770508
-606.275662,68,67.960708
-602.65636,24,68.739341
-608.047556,82,72.997846
-603.202218,24,73.744709
-602.036647,28,74.643787
-628.281944,152,79.596905
-569.354673,80,82.219498
-600.136661,19,82.833798
-597.768264,47,84.299085
-609.381241,59,86.140374
-607.592933,44,87.533055
-605.524885,17,88.072033
-603.510663,21,88.741449
-615.778446,119,92.5582
-613.523246,42,93.899812
-604.218084,27,94.771917
-610.506936,45,96.224049
-609.040433,36,97.341183
-613.918139,95,101.04605
-607.693701,78,106.669053
-601.222767,31,107.64913
-615.769666,50,109.236672
-615.184702,55,110.950988
-602.436151,20,111.58409
-607.462942,45,113.026513
-622.627901,98,116.198342
-614.913837,68,118.350885
-631.696093,130,122.468017
-613.065318,67,124.63736
-607.20462,36,125.744273
-605.86005,35,126.891449
-608.355312,44,128.246961
-603.497654,52,129.943004
-604.980171,32,130.934671
-612.306731,74,133.35097
-613.12418,45,134.775456
-606.958132,53,138.851655
-611.878364,193,145.751503
-610.82692,33,146.805718
-604.904169,21,147.507536
-608.955039,36,148.679132
-606.257025,27,149.544647
-615.366986,58,151.409276
-609.918789,45,152.830808
-607.386735,34,153.908048
-625.895728,106,157.335054
-619.704318,79,159.805452
-603.161539,17,160.363361
-610.366067,45,161.814003
-623.268888,83,164.499477
-610.933796,44,165.909599
-605.812423,23,166.671741
-607.2816,27,167.566998
-615.243198,49,172.581826
-629.592484,123,176.438508
-638.482547,169,181.814846
-610.522355,43,183.829671
-607.611291,39,185.036729
-628.27404,85,187.737492
-607.11724,34,188.834645
-621.601105,111,192.43714
-633.385856,128,196.52647
-602.777474,21,197.220162
-606.853571,25,198.00682
-633.396124,78,200.498052
-616.734243,66,202.570065
-611.749223,52,206.224921
-612.003726,48,207.729632
-631.391136,109,211.144315
