# {"t_start": 1565097869.4283142, "env_id": "highway-continuous-v0"} 
r,l,t
-631.709073,21,2.511972
-625.58593,24,3.003092
-622.909033,25,3.517485
-624.912127,22,3.977154
-638.774434,89,6.337096
-627.223223,28,7.166461
-637.274123,22,7.624549
-635.909301,15,7.966299
-658.061472,22,8.437063
-623.911917,25,8.949137
-640.875504,15,9.459779
-637.898595,37,10.231137
-624.086166,20,10.648916
-634.648934,26,11.209034
-708.210867,32,12.138635
-643.661526,26,12.711694
-636.162722,32,13.437635
-640.948351,15,13.750836
-632.300108,42,14.801969
-637.458623,16,15.135247
-677.72743,35,15.864245
-634.964359,16,16.376437
-649.341532,47,17.364855
-640.19879,15,17.678776
-623.614592,20,18.092758
-629.527026,20,18.686947
-643.559675,77,20.266797
-630.092423,30,21.096122
-626.644723,24,21.59761
-640.831542,25,22.135032
-608.294253,24,22.638137
-649.443932,34,23.548165
-635.779718,32,24.282892
-628.262738,30,24.953978
-636.869281,15,25.311082
-627.278796,25,26.072377
-634.12059,22,26.541649
-647.581029,20,26.959124
-631.225411,21,27.395888
-634.382616,21,28.062602
-647.90535,16,28.437148
-641.775557,48,29.473303
-640.048326,24,30.030412
-625.820482,26,30.774248
-624.478627,20,31.242777
-633.753183,20,31.710356
-641.926562,15,32.037005
-640.659448,14,32.337045
-637.882276,15,32.848341
-648.393631,17,33.232705
-638.125247,14,33.565045
-625.553643,25,34.15081
-641.7277,24,34.707682
-634.999408,21,35.330244
-666.017043,22,35.815972
-622.807984,24,36.391769
-655.889084,23,36.901917
-609.394687,31,37.805056
-634.765116,25,38.396758
-635.332399,14,38.73459
-640.66837,16,39.115206
-631.642918,20,39.564719
-642.234911,46,40.716889
-632.927295,21,41.160079
-624.311174,24,41.660759
-637.436592,15,41.97449
-624.856457,24,42.664041
-629.663484,21,43.101362
-646.162642,26,43.650017
-620.639087,23,44.123875
-627.054916,25,44.835695
-671.645501,78,46.44827
-625.008336,26,47.251031
-636.552444,19,47.675749
-647.420614,25,48.258812
-622.994243,20,48.717504
-640.29372,15,49.068049
-623.975471,24,49.84985
-608.946411,26,50.448305
-640.090739,18,50.859997
-621.420928,19,51.263547
-642.814655,34,52.169116
-640.869642,16,52.504691
-637.508889,37,53.257656
-622.686025,24,53.757135
-678.029009,114,56.75369
-666.560883,22,57.263522
-629.753792,25,57.841165
-625.44902,28,58.459502
-635.186229,21,58.894861
-636.90197,31,59.74964
-633.653115,25,60.309498
-636.928782,37,61.101697
-663.363682,31,62.033818
-639.461336,15,62.363702
-637.766466,14,62.696935
-632.941108,30,63.351876
-627.186347,26,64.153982
-623.97066,32,64.902986
-625.5196,22,65.415367
-638.897898,15,65.768663
-684.812385,27,66.546616
-672.884663,61,67.832993
-620.654526,23,68.366655
-638.777718,14,68.695856
-647.30943,26,69.481539
-738.305315,33,70.198524
-640.347498,15,70.551585
-656.852766,20,70.989521
-637.41238,14,71.463088
-648.170716,87,73.321057
-624.485097,19,73.942333
-636.334729,14,74.240513
-645.180739,37,75.091509
-646.348528,16,75.472435
-637.648268,19,75.895981
-634.443578,25,76.603806
-622.661887,24,77.098062
-635.663942,14,77.396125
-637.041721,14,77.698195
-624.38144,24,78.444269
-641.052218,15,78.798372
-650.357094,49,79.910205
-640.193526,15,80.265758
-634.898318,23,80.999996
-638.396979,28,81.608045
-635.773674,21,82.048933
-629.051906,24,82.607061
-666.990366,24,83.151659
-678.327603,49,84.348607
-627.888307,26,84.883243
-654.232492,42,85.931108
-657.325688,57,87.127822
-633.441481,22,87.583822
-628.344632,25,88.291444
-635.14584,14,88.588877
-648.52724,16,88.928907
-632.124815,20,89.353213
-645.701546,16,89.690259
-624.093312,23,90.358201
-628.184071,29,90.957538
-646.241275,17,91.32305
-627.245947,37,92.082798
-624.42254,21,92.708366
-625.265875,24,93.216446
-634.530832,14,93.515862
-638.457585,31,94.158546
-647.467387,41,95.19257
-642.104595,15,95.512486
-640.806293,15,95.832614
-630.579303,20,96.25691
-633.540075,20,96.675539
-640.02594,29,97.47717
-628.086155,25,97.995772
-653.589634,31,98.695864
-621.882781,23,99.422764
-623.260726,19,99.834065
-626.326226,25,100.347708
-626.850989,28,100.989396
-631.590973,21,101.446058
-624.98394,20,102.107473
-667.79347,35,102.890712
-632.050589,25,103.475915
-622.619166,24,104.035399
-640.930032,15,104.575861
-647.081037,15,104.913378
-634.789591,26,105.496343
-622.890613,24,106.003357
-626.812269,24,106.757084
-628.859592,25,107.338843
-636.326366,27,107.908384
-634.55415,26,108.454484
-646.969074,44,109.570847
-636.255683,14,109.900834
-655.396273,44,110.872103
-633.081394,20,111.498096
-638.575149,52,112.671088
-635.558601,21,113.153353
-639.574407,17,113.507022
-640.359814,15,114.037437
-623.039185,20,114.452876
-630.594805,20,114.86898
-633.880784,20,115.281426
-634.529185,14,115.576671
-637.059533,14,115.927399
-636.982504,16,116.511718
-646.283777,72,118.131404
-650.36609,31,119.044648
-627.09965,27,119.664956
-627.492118,27,120.27326
-649.892085,27,120.908286
-634.814564,23,121.624285
-635.566625,14,121.942299
-629.499113,25,122.483345
-676.013427,27,123.105981
-666.630531,56,124.451997
-630.099493,32,125.110349
-624.695911,25,125.69155
-634.038585,14,126.199352
-622.476515,19,126.640894
-648.688074,143,130.053888
-640.923385,15,130.406289
-654.149749,20,131.058835
-635.597653,21,131.504794
-633.746769,20,131.916477
-630.968561,20,132.34968
-611.073548,35,133.315254
-632.03912,20,133.779576
-629.417932,24,134.283705
-640.863764,26,134.822953
-626.933727,26,135.548981
-639.1123,14,135.854106
-623.38286,19,136.246691
-656.345316,26,136.785002
-624.396558,20,137.201804
-640.202286,14,137.504867
-638.383971,17,138.054414
-624.333589,21,138.492408
-624.719378,20,138.906963
-630.676102,22,139.359803
-629.90886,20,139.773153
-692.77781,28,140.529586
-604.303448,24,141.023128
-628.261851,34,141.732081
-624.019775,24,142.407722
-641.933058,15,142.732433
-644.691418,17,143.092432
-622.352042,19,143.491858
-636.527215,14,143.792167
-639.137634,14,144.08897
-624.46958,21,144.737282
-633.772712,20,145.15452
-625.220586,27,145.717107
-624.670953,24,146.216275
-623.121903,24,146.736263
-621.064982,23,147.43102
-624.13037,21,147.871416
-646.991167,15,148.188215
-629.163493,19,148.587743
-639.965784,15,148.902289
-626.803485,29,149.697805
-605.753132,22,150.176363
-629.509629,19,150.62227
-624.283747,24,151.181387
-645.455225,17,151.762039
-630.355364,20,152.229774
-628.059745,24,152.742341
-954.930431,57,154.12099
-666.368923,40,154.946745
-632.118951,22,155.412171
-640.566411,35,156.328537
-634.418734,14,156.623362
-624.646518,24,157.122695
-629.413034,22,157.584371
-635.647038,23,158.057626
-650.426438,18,158.658782
-636.337397,14,158.954027
-623.985937,19,159.348103
-630.120693,25,159.866678
-626.479797,24,160.370482
-610.924952,30,161.199054
-672.883109,33,161.939945
-624.902808,20,162.376892
-621.034386,23,162.918428
-636.678508,14,163.428797
-640.555942,15,163.759031
-633.932966,20,164.228064
-625.991788,27,164.865688
-622.383815,19,165.273523
-647.718524,18,165.859947
-640.830671,15,166.211874
-623.979602,24,166.767156
-637.610941,15,167.08358
-654.741082,29,167.689486
-624.584883,21,168.340742
-638.193909,15,168.692195
-635.521543,30,169.397848
-624.088617,19,169.8411
-629.53798,20,170.30539
-625.119809,20,170.957118
-633.200267,24,171.498956
-634.699848,14,171.795996
-675.403753,24,172.342372
-626.87561,25,172.902514
-638.978027,15,173.442288
-621.814094,19,173.836681
-625.24246,24,174.328595
-624.685613,24,174.825011
-623.203109,24,175.501374
-625.045003,20,175.954413
-629.66725,19,176.410496
-646.183716,16,176.7666
-668.483232,47,177.931186
-657.012896,21,178.374492
-676.094709,35,179.142552
-627.436814,24,179.679778
-642.815291,29,180.538991
-634.804743,14,180.838096
-641.80972,15,181.153175
-647.276272,25,181.667559
-621.704662,19,182.061258
-622.815361,23,182.735012
-634.34131,26,183.27761
-639.510247,14,183.572124
-624.817087,24,184.073454
-634.232249,25,184.592061
-625.731158,26,185.330871
-623.571114,24,185.844575
-627.822907,25,186.430764
-624.738881,19,186.876999
-635.818935,14,187.383677
-632.875418,23,187.857301
-645.741737,31,188.503583
-646.170611,17,188.863522
-639.218658,14,189.162765
-636.656243,16,189.697136
-638.742237,14,189.99213
-627.398051,25,190.50814
-636.071301,14,190.806871
-631.845827,25,191.328366
-626.372567,25,192.05257
-632.084372,21,192.491346
-629.619271,19,192.89116
-637.235243,14,193.192128
-626.836821,24,193.749347
-638.637612,15,194.28394
-646.758402,15,194.642368
-637.647972,31,195.320318
-629.767899,35,196.132484
-637.936127,14,196.465499
-622.613343,24,197.209891
-623.346184,20,197.673285
-629.018918,25,198.189552
-638.747746,31,198.833246
-628.179617,24,199.503504
-635.980925,14,199.795691
-623.627224,26,200.36221
-640.994762,15,200.685472
-633.994136,20,201.104445
-630.07441,26,201.890248
