# {"t_start": 1564681121.0553274, "env_id": "highway-discrete-intrinsic-rew-v0"} 
r,l,t
-608.431023,79,5.795936
-492.025634,59,7.67815
567.725103,300,17.212605
-497.55465,60,19.11399
522.492607,296,28.768739
-477.779235,55,30.563564
-384.37277,45,38.483806
307.950752,235,46.231983
-78.035199,211,52.855814
-481.016155,85,55.530946
-427.84307,109,58.979592
-522.605893,40,60.25296
-99.162392,248,68.136792
-470.649381,57,71.892013
-305.901517,50,73.449139
-347.249208,87,76.185543
-418.072616,81,78.711002
-426.852005,79,81.191811
-474.110487,60,83.070306
-497.171314,49,85.317955
-611.250765,71,87.547028
-639.602707,295,96.970335
-596.562657,141,101.830316
-625.540904,155,108.668858
-605.368575,68,110.787702
-608.221082,93,113.82344
-615.254754,70,116.104468
-618.072622,152,120.91728
-612.898129,94,123.93396
-616.864422,107,127.366132
-599.218869,38,128.576791
-635.295937,237,144.267167
-44.202143,300,153.763507
-621.915663,106,157.085351
-611.052127,43,158.426278
-610.279136,61,160.346419
-625.1535,127,164.345002
-601.330353,79,166.854436
-608.037596,42,171.598644
-38.072305,300,181.355737
-606.483217,37,182.522048
-44.231463,300,191.998209
-620.568741,208,198.601352
-629.362801,123,202.522014
-625.023602,81,205.814794
-618.232425,76,208.190115
-641.534987,216,215.017455
-605.737345,32,216.0287
-595.037009,107,219.517421
-604.96083,48,221.033745
-611.888046,46,222.465014
-614.391247,43,223.833098
-626.235988,103,227.070975
-630.466759,150,231.768004
-679.880547,275,244.681751
-611.547337,63,246.680069
-663.002994,214,253.3359
-638.940169,163,259.448026
-630.217835,92,262.390305
-618.934526,78,264.849401
-608.754027,43,270.950958
-614.011261,59,272.821424
-679.299033,277,281.578846
-618.329758,66,283.661089
-623.79825,78,286.140965
-631.152464,101,289.374671
-621.893835,54,291.075323
-614.067359,53,292.734254
-624.371518,229,299.886838
-616.729405,75,304.583293
-611.201003,38,305.779366
-638.403206,168,311.02847
-652.675476,150,315.761895
-93.077146,300,325.536216
-618.267602,53,327.228405
-616.415349,41,328.516414
-623.898922,112,332.793284
-615.777306,66,334.97518
-107.29541,300,345.859439
-626.689781,60,347.739859
-629.517224,114,351.345571
-84.841281,300,361.007602
-614.659854,54,362.765097
-631.221754,94,365.697883
-617.821168,46,370.6861
-633.275484,94,373.627017
-612.483412,42,374.931814
-624.919329,85,377.606116
-634.76603,118,381.53609
-620.063421,59,383.426771
-616.07797,34,384.487211
-618.960083,77,386.914957
-651.040491,116,390.639982
-675.857948,256,398.658062
-606.593291,30,399.604981
-620.184244,63,404.829459
-615.426173,37,405.984509
-637.82797,88,408.868347
-622.325394,69,411.098228
-678.388019,234,418.503109
-625.3259,61,420.420605
-106.565491,300,430.01196
-609.19198,28,430.898662
-611.377704,37,432.073727
-631.619812,67,437.860436
-631.876673,95,440.782847
-616.869069,54,442.462845
-618.052169,85,445.17238
-664.087296,199,451.626175
-632.100172,94,454.605444
-614.562367,66,456.688859
-632.844318,79,459.152659
-108.580039,300,478.076239
-612.092483,46,479.548869
-682.901656,259,488.642901
-620.790004,92,491.553946
-610.556918,43,492.924855
-640.105364,128,496.95351
-622.366441,58,498.791724
-623.75594,77,504.669881
-620.550187,68,506.785296
-631.272425,78,509.272247
-618.122501,61,511.307753
-607.965005,33,512.401237
-611.721821,67,514.484654
-107.498602,300,524.006623
-110.150414,300,533.516247
-658.534403,163,540.35655
-100.574709,300,550.057675
-624.863426,71,552.331266
-631.123131,136,556.590322
-121.943745,300,565.992461
-113.679715,300,577.312753
-649.604015,153,583.182967
-663.343014,166,588.556998
-647.08352,149,593.264465
-618.76167,41,594.557749
-644.310316,117,598.262073
-625.349719,75,600.688725
-687.028079,240,609.508606
-660.360236,151,614.202751
-107.666564,300,623.75553
-610.849606,41,625.046651
-618.460148,40,626.303819
-94.961876,300,644.137541
-671.992047,202,650.292463
-627.794464,73,652.61674
-614.23666,56,654.378287
