# {"t_start": 1564681111.5826933, "env_id": "highway-discrete-v0"} 
r,l,t
-626.936457,55,2.724643
-618.385345,45,3.620663
-615.906489,42,4.456064
-695.608863,220,8.893112
-126.486248,300,15.085609
-677.594686,180,18.769853
-654.67783,113,21.011038
-618.109339,35,21.713188
-641.965898,90,24.721585
-140.263815,300,30.678468
-642.345026,97,32.606562
-629.52348,73,34.062933
-629.144473,94,35.913785
-620.3355,54,36.992587
-693.577367,212,41.245456
-611.6009,40,44.402
-609.187344,27,44.94648
-659.628545,156,48.022369
-131.48886,300,53.989539
-706.605682,288,59.713772
-630.626075,75,61.205946
-643.603542,92,66.129695
-619.350246,43,66.98297
-720.02474,296,73.099507
-621.365768,44,73.983422
-623.078482,71,75.398264
-625.39161,63,76.691477
-120.466568,300,82.594591
-668.285279,191,89.036833
-647.267405,115,91.3471
-612.276918,37,92.097728
-627.403635,68,93.457541
-621.384654,58,94.608819
-679.830204,166,98.005503
-628.476893,67,99.347073
-668.066759,159,102.477168
-642.257709,93,104.375333
-619.365148,51,107.056988
-633.388627,96,108.93426
-614.86847,51,109.957634
-659.81875,140,112.742988
-151.24261,300,118.733617
-652.802559,141,121.562827
-655.1,152,124.543459
-629.468436,71,125.947845
-620.261901,69,128.075517
-622.35407,60,129.256031
-630.208319,77,130.766398
-712.183562,274,136.334198
-663.645566,145,139.302499
-127.004974,300,145.336488
-123.441229,300,154.012151
-629.580651,76,155.71821
-638.932044,93,157.762798
-643.335698,104,160.079501
-611.636955,32,160.801789
-619.382899,43,161.750562
-137.641708,300,168.433614
-623.835053,60,169.780235
-639.615024,95,172.533481
-607.704893,26,173.11758
-709.074008,237,178.341337
-629.965961,65,179.809144
-625.447143,65,181.255791
-619.26121,54,182.472044
-654.082614,113,184.968992
-128.739036,300,192.040008
-627.326999,64,193.448903
-132.301631,300,200.243677
-139.610684,300,207.051661
-669.853498,151,210.408877
-614.67035,40,211.297753
-633.437188,71,218.636267
-128.922805,300,225.274216
-644.489684,109,227.736793
-655.520301,141,230.829348
-636.537413,83,232.683827
-610.822494,33,233.426984
-631.792722,93,241.440649
-643.304981,104,243.548666
-616.255284,40,244.340635
-629.509786,66,245.674565
-617.052988,30,246.280995
-684.113199,194,250.140866
-621.796774,52,251.19754
-627.286939,65,252.493791
-115.365684,300,258.587001
-610.329561,37,259.325717
-644.736517,79,262.054679
-628.170716,75,263.532694
-627.805691,57,264.687314
-739.088813,296,270.595859
-135.209371,300,276.603575
-673.930167,169,284.756743
-125.223373,300,290.679037
-656.177212,124,293.09108
-667.607715,179,296.621675
-622.139999,54,297.703933
-639.162022,79,299.311502
-618.865973,40,300.100214
-613.133258,35,300.794347
-622.727202,55,303.065707
-650.000301,107,305.14946
-628.02868,65,306.445801
-639.705588,103,308.501889
-650.302601,94,310.435743
-707.471256,222,314.87676
-660.940352,125,317.380137
-669.047947,146,320.411862
-640.949421,93,322.258098
-133.656178,300,328.866148
-645.95749,108,331.003019
-121.16827,300,337.109135
-661.78416,161,340.422033
-630.357491,86,342.143065
-700.418942,234,348.737717
-645.11324,96,350.594707
-625.455488,75,352.061083
-642.275536,92,353.911819
-616.193896,39,354.68228
-607.236023,41,355.493861
-625.22752,53,356.546014
-624.704512,61,357.780559
-139.2833,300,363.481907
-123.84585,300,370.55834
-621.8781,57,371.669807
-640.605797,115,373.935263
-640.368269,108,376.096458
-126.649567,300,382.306468
-668.303229,166,388.769147
-665.985992,134,391.51435
-134.484601,300,397.229451
-624.33403,59,398.400321
-635.617549,84,400.06147
-637.866055,92,401.949911
-633.916338,79,403.505001
