# {"t_start": 1564681230.6903956, "env_id": "highway-discrete-intrinsic-rew-v0"} 
r,l,t
-611.864847,67,4.78018
-55.897726,142,9.237561
472.442793,300,19.113832
-445.539238,52,20.828818
-336.131169,106,24.384565
-452.337313,34,25.509203
-513.037997,29,26.460968
-567.302867,24,27.258696
-393.481639,46,28.801421
-445.929148,49,30.418451
-408.139604,68,32.677108
-523.138747,60,34.663999
1263.325757,300,46.96385
-569.423301,34,48.085188
-306.563958,87,51.013049
-528.963197,30,52.002182
-370.041426,118,55.850108
-471.561104,39,57.140707
-461.46553,26,57.999645
-552.658497,52,60.357888
-593.328547,29,61.245273
-614.983312,123,65.020235
-604.294218,26,65.816955
-585.011966,49,67.324313
-600.44122,70,69.478999
-603.23051,31,71.939068
7.336604,300,81.157965
-598.411958,74,83.427252
-585.453928,72,85.594531
-604.520685,49,87.070607
-600.660516,109,90.271949
-533.360073,74,92.523443
-600.937995,24,93.253146
-597.187216,79,95.668559
-606.361686,116,99.232217
-608.759256,37,103.54499
-604.317479,57,105.273079
-597.281906,107,108.590822
-12.44936,300,118.257112
-604.500047,27,119.090804
-602.05578,71,121.277591
-593.103235,214,127.721231
-604.9398,23,128.42914
-608.047235,59,130.241746
-618.327316,62,132.151427
-601.364409,60,133.976494
-614.815941,70,136.602108
-617.34335,77,138.892881
-611.379744,43,140.199486
-610.487957,35,141.280114
-604.814535,73,143.526978
-604.506814,62,145.392988
-625.782059,127,149.317871
-605.4852,33,150.321996
-55.978554,300,159.262019
-600.860222,69,161.337882
-603.454775,50,167.26869
-633.384716,113,171.496655
-83.785704,300,181.034504
-87.977221,300,190.251044
-78.617113,300,207.803593
-616.139226,55,209.499358
-607.68895,60,211.334255
-622.402868,103,214.560503
-74.572499,300,223.583414
-623.038621,69,225.692656
-613.437138,47,227.135543
-598.91945,82,232.766447
-605.74938,31,233.721429
-52.148155,300,243.122258
-89.262442,300,252.400144
-90.32505,300,261.06895
-638.961903,165,266.529157
-621.89594,72,268.736509
-619.888171,112,272.127285
-617.176999,92,274.958383
-629.88417,109,278.974863
-614.20386,99,281.966104
-623.042536,115,285.508283
-606.211028,39,286.698658
-606.931117,47,288.157643
-606.093253,35,289.24895
-622.866087,58,291.020632
-628.030541,120,297.463246
-644.542529,150,302.040578
-56.264414,300,311.465552
-608.27563,43,312.789994
-71.881084,300,321.736933
-598.692,90,324.549964
-614.893007,55,327.194434
-630.671976,87,329.874562
-621.989865,73,332.200133
-609.997369,55,333.923672
-607.268408,35,335.003444
-643.706307,127,338.961819
-101.595402,300,349.040464
-624.892561,65,351.158736
-98.416456,300,368.425116
-93.093689,300,377.959035
-86.647052,300,387.395427
-93.041845,300,400.20821
-624.974549,111,403.67567
-100.673838,300,412.870316
-97.890081,300,422.540089
-630.218947,81,425.788331
-608.986525,32,426.786872
-83.739185,300,435.808658
-625.070174,79,438.258776
-616.853799,52,439.842034
-620.982987,70,442.008337
-623.450225,78,444.412906
-639.299857,118,448.010033
-630.002371,63,457.015607
-616.994194,90,459.795986
-624.236676,93,463.3842
-651.816181,145,467.861796
-613.0656,39,469.060291
-644.710397,147,473.661846
-619.146347,45,475.052348
-108.433102,300,484.406396
-102.279742,300,497.419833
-102.891276,300,507.589374
-107.615463,300,516.300858
-609.932838,33,517.318434
-117.94509,300,529.822063
-630.512628,77,532.151886
-105.615935,300,541.177268
-614.932351,54,542.851891
-609.417863,31,543.811597
-629.371984,110,555.38432
-92.673355,300,564.997377
97.901498,300,574.507603
-95.669381,300,583.921626
-684.896103,255,593.519782
-634.715904,99,596.527373
-461.68556,244,604.21532
-639.828315,128,608.146391
-605.8778,28,609.014092
-653.455317,177,614.655607
-636.662809,116,621.388892
-100.410204,300,630.736506
-105.41999,300,639.93001
-110.895179,300,649.374128
-641.346538,84,652.539532
-101.962451,300,662.264321
-624.532164,62,664.163824
-631.505201,87,666.839202
-106.586722,300,676.046855
-672.854197,165,680.956824
-120.816272,300,690.793866
-614.648971,62,692.698361
-656.300706,159,697.390675
-104.482491,300,707.640738
-609.327775,29,708.528688
-615.790634,59,710.302359
-615.856309,52,711.869933
-715.880536,290,723.022124
-619.629688,52,724.626165
-618.253796,62,726.552362
-622.843366,49,728.043948
-618.802198,50,729.580871
-104.430246,300,738.759568
-649.437972,114,742.242239
-607.383682,27,746.737423
-625.092036,93,749.580261
-612.033053,32,750.562326
-105.244265,300,759.903387
-108.989462,300,769.395557
-644.299332,123,773.190799
-651.949198,133,777.336153
-608.359337,27,779.007798
-107.232818,300,789.481727
-607.017442,33,790.487512
-623.768127,57,792.22157
-618.673965,47,793.669459
-636.009279,90,796.408099
-612.56504,48,797.905761
-608.693945,27,798.724201
-604.929525,31,799.68653
-674.882106,216,806.253278
-619.296077,52,807.870352
-703.351346,270,819.417616
-606.616754,24,820.167384
-82.871373,300,829.519008
-618.932951,40,830.737739
-654.572743,146,835.347968
-666.09078,225,842.712247
-635.145833,84,846.503636
-663.914449,140,851.033281
-664.763789,178,856.894617
-675.220791,209,864.451931
-617.512813,60,866.462935
-112.25764,300,876.673
-108.889781,300,888.767129
-623.950305,65,890.907098
-609.985178,32,891.965767
-113.284547,300,902.172624
-131.10016,300,912.621771
-626.26107,86,916.698246
-655.098466,132,921.026839
-616.52942,35,922.179043
-670.270385,182,928.2803
-620.458268,74,930.570153
-131.29401,300,939.310841
-640.585114,113,949.664602
-624.596867,50,951.183894
-643.201471,113,954.592792
-626.250918,70,956.704591
-615.483538,38,957.866488
-610.315166,25,959.268083
-637.560691,73,961.528546
-124.530254,300,970.862451
-621.857698,82,981.123207
-629.401881,83,983.641062
-670.386035,144,987.979505
-672.923567,133,992.038249
-671.012998,287,1000.866311
-611.338691,38,1002.026456
-632.727319,79,1004.415128
-617.730058,50,1005.947376
-642.384466,107,1009.215752
-111.594705,300,1019.642277
-623.272052,76,1022.003203
-87.365379,300,1031.43959
-633.587328,94,1034.306068
-634.065723,96,1037.225082
-629.557813,112,1045.863739
-606.584399,27,1046.695993
-611.340161,40,1048.563906
-628.824778,71,1050.703493
-613.127109,34,1051.750327
-113.320319,300,1060.941212
-121.12923,300,1070.140743
-117.12195,300,1084.144927
-622.694571,51,1085.719187
-639.368724,102,1088.810531
-123.784379,300,1097.900502
