# {"t_start": 1565275122.0749278, "env_id": "highway-continuous-v0"} 
r,l,t
-614.586393,45,2.583889
-711.401137,29,3.182612
-651.381492,138,5.979188
-611.052164,29,6.582829
-612.71881,30,7.198195
-627.721859,88,8.977044
-723.62446,178,12.567859
-680.099782,85,14.343306
-812.173726,68,15.708685
-609.898219,38,16.487331
-740.037223,96,18.437456
-713.843456,64,19.757471
-682.114303,88,21.556543
-654.611899,33,22.235254
-687.789721,45,23.959953
-618.883862,63,25.240848
-705.769164,117,27.632805
-778.320782,37,28.397469
-630.513988,73,29.857019
-624.25531,60,31.092871
-620.876627,59,32.300871
-698.31439,93,34.168581
-613.22231,36,34.910158
-624.206895,68,36.287961
-670.085709,59,37.464485
-706.024875,116,39.808274
-625.669292,55,40.932888
-689.213363,46,41.871383
-680.286743,37,42.621134
-714.739014,58,43.783231
-670.466123,28,44.554812
-659.031222,19,44.955142
-666.88825,65,46.277936
-699.851502,32,46.932334
-741.642885,131,49.601587
-666.642789,96,51.549139
-615.086962,49,52.547828
-666.946551,64,53.851248
-678.080803,31,54.485298
-813.684267,84,56.186331
-647.984515,105,58.374914
-680.575854,58,59.543179
-690.185594,105,61.662783
-690.491121,141,67.840767
-714.520195,204,72.007804
-743.233396,162,75.391541
-680.509696,28,75.9716
-732.363335,67,77.349277
-689.517752,64,78.710217
-659.233917,47,79.686631
-711.36771,119,82.143959
-722.45368,104,84.280411
-1037.705625,167,89.678216
-677.745078,29,90.270552
-775.664516,67,91.639713
-672.999421,59,92.834023
-674.81346,72,94.272176
-710.047153,38,95.047381
-668.018673,54,96.135195
-674.829209,46,97.061876
-675.153544,59,98.275292
-760.800833,66,99.605366
-704.109118,62,100.839982
-609.480384,36,101.569266
-659.190978,49,102.567806
-742.734501,55,103.686265
-616.693856,48,104.655532
-872.42271,92,109.05402
-633.989095,95,110.997452
-766.873143,69,112.420441
-689.788906,70,113.844523
-665.970636,48,114.823735
-704.182207,48,115.803617
-685.358368,88,117.559471
-623.529728,63,118.833637
-773.430526,171,122.279594
-616.226629,46,123.235881
-794.983822,95,125.168243
-661.378057,47,126.116233
-615.164621,57,127.27391
-775.661701,51,129.158519
-741.9219,144,131.995399
-622.253319,60,133.227285
-666.941879,49,134.214221
-807.927767,122,136.717968
-937.748673,244,141.68581
-606.901038,29,142.282374
-1168.14772,177,145.924985
-735.788969,129,148.582153
-609.69668,39,149.899055
-715.802354,45,150.829445
-609.474017,32,151.491485
-695.481844,64,152.853366
-627.693962,88,154.695809
-735.848769,157,158.051497
-618.160127,49,159.040235
-689.936835,164,162.48631
-795.168975,54,163.576487
-908.975114,89,165.439318
-683.847718,41,166.279927
-608.536986,33,166.966958
-743.308291,149,170.015735
-645.697168,40,171.462739
-741.29445,67,172.852409
-939.564024,55,173.972473
-752.642537,139,177.041721
-701.655156,60,178.254613
-661.992292,49,179.248728
-702.186385,76,180.916785
-693.307542,70,182.47078
-1020.363238,258,188.345891
-633.922735,82,190.158932
-729.268848,75,191.65519
-748.645751,148,196.073528
