entloss,EpLenMean,TimeElapsed,EpisodesSoFar,entropy,EpRew/step,TimestepsSoFar,meankl,surrgain,explained_variance_tdlam_before,EpThisIter,EpRewMean,optimgain
0.0,181.525,8581.981314897537,418,0.8573268,-0.23159876053594708,55296,0.009975852,0.04391017,0.1770344376564026,4,-34.970050375,0.04391017
0.0,182.975,8734.583455562592,423,0.9109682,-0.227623890757656,56320,0.0091958055,0.036297932,-0.07341361045837402,5,-34.067530350000006,0.036297932
0.0,184.975,8889.773593187332,429,1.0062361,-0.2229766044549062,57344,0.009556747,0.033923164,0.15394240617752075,6,-33.248513025,0.033923164
0.0,192.3,9078.882556915283,433,0.8776465,-0.2168046525233031,58368,0.010231487,0.030179385,0.23441660404205322,4,-34.653219099999994,0.030179385
0.0,173.35,9232.182194709778,442,0.9315419,-0.23076746612855975,59392,0.0030212526,0.021095473,0.22771495580673218,9,-32.473948975,0.021095473
0.0,175.4,9384.670540571213,448,0.91451496,-0.22332686438094473,60416,0.010623182,0.03139917,0.30374211072921753,6,-31.87450345,0.03139917
0.0,187.925,9537.27752327919,452,0.5961431,-0.2228380279569302,61440,0.010252522,0.05038494,0.3211607336997986,4,-35.6818397,0.05038494
0.0,189.15,9689.45055437088,456,0.81807286,-0.22118125917955894,62464,0.009271,0.034819543,0.12437939643859863,4,-35.6848375,0.034819543
0.0,185.525,9843.616846323013,461,0.8916515,-0.22422693386338066,63488,0.008628579,0.031544395,0.11440986394882202,5,-35.25865865,0.031544395
0.0,196.825,9997.935539007187,466,0.8745431,-0.22534677534807052,64512,0.010832167,0.094982155,0.30287694931030273,5,-36.959927875,0.094982155
0.0,173.425,10149.599159479141,475,0.74779373,-0.23453267989082258,65536,0.010588069,0.044505894,0.19775521755218506,9,-33.698173425,0.044505894
0.0,174.025,10302.502340316772,483,0.7784072,-0.2310871495720371,66560,0.009774621,0.032023177,0.11816662549972534,8,-34.372845274999996,0.032023177
0.0,127.175,10458.795780181885,497,0.8463813,-0.2626784357010628,67584,0.008190479,0.04207188,0.11478877067565918,14,-25.694226725,0.04207188
0.0,119.25,10614.294299602509,503,0.8702056,-0.2603783952790016,68608,0.009825122,0.037624877,0.25305843353271484,6,-24.546418799999998,0.037624877
0.0,117.775,10768.086850643158,508,0.8427292,-0.2566959200769647,69632,0.009725109,0.035170585,0.11227256059646606,5,-23.662490775,0.035170585
0.0,117.275,10920.435082674026,517,0.86907417,-0.2539009563626354,70656,0.009277625,0.039892208,0.09576195478439331,9,-23.637683075,0.039892208
0.0,121.075,11075.68547821045,525,0.86863065,-0.25831770828000566,71680,0.008351389,0.029980304,0.1190747618675232,8,-24.401728625,0.029980304
0.0,134.5,11232.1767745018,530,0.7578899,-0.24559826120487846,72704,0.011688526,0.06640379,0.4046850800514221,5,-26.460604049999993,0.06640379
0.0,152.75,11386.664579153061,535,0.89016426,-0.2284816061654932,73728,0.009498919,0.03313642,0.5113285779953003,5,-27.99985795,0.03313642
0.0,154.275,11539.443760156631,542,0.7630096,-0.22914505840860003,74752,0.009301657,0.040465172,0.5080472230911255,7,-28.829318475,0.040465172
0.0,143.425,11690.798112630844,551,0.80304945,-0.24249968628203886,75776,0.010268269,0.018403752,-0.20859158039093018,9,-27.950543349999997,0.018403752
0.0,154.575,11847.668577194214,557,0.7284329,-0.23707724381251113,76800,0.008700078,0.011404473,0.4262566566467285,6,-28.995897024999998,0.011404473
0.0,146.45,12002.634307384491,566,0.811828,-0.24409642839802856,77824,0.009639024,0.03808564,0.05097323656082153,9,-27.9900611,0.03808564
0.0,143.875,12157.487848758698,572,0.8908467,-0.2478709288398114,78848,0.011510035,0.043715507,-0.2326291799545288,6,-27.722261975000002,0.043715507
0.0,147.9,12311.592496871948,576,0.7895032,-0.24671379141107966,79872,0.008942013,0.029720364,-0.0322566032409668,4,-28.110836,0.029720364
0.0,140.075,12464.506667852402,584,0.8220677,-0.25249531284816357,80896,0.010214639,0.03887234,0.12267577648162842,8,-27.065404075000004,0.03887234
0.0,149.1,12618.577130794525,591,0.80131686,-0.24153824708110982,81920,0.00996518,0.033288736,0.2287423014640808,7,-28.5174148,0.033288736
0.0,150.575,12775.603729248047,597,0.82563704,-0.24249335278019765,82944,0.009850532,0.042259138,0.026800811290740967,6,-28.646967725000003,0.042259138
0.0,163.0,12932.151614904404,602,0.80243,-0.23483001511797275,83968,0.01062107,0.036011875,0.2339247465133667,5,-29.890954050000005,0.036011875
0.0,167.4,13086.055030584335,609,0.8437937,-0.22337274102067423,84992,0.0036354142,0.013962213,-0.8767122030258179,7,-30.304589850000003,0.013962213
0.0,169.25,13279.936118841171,614,0.77752614,-0.2243231250623409,86016,0.009685132,0.028169345,0.16971075534820557,5,-29.848634425,0.028169345
0.0,167.075,13436.627376556396,621,0.778853,-0.22360267152674024,87040,0.008938162,0.035497308,0.06312322616577148,7,-29.297844474999998,0.035497308
0.0,162.6,13591.360769987106,630,0.7948071,-0.23508854621355635,88064,0.010051494,0.03791734,0.12212103605270386,9,-29.708371175000003,0.03791734
0.0,170.45,13746.87671160698,634,0.7732323,-0.22849699630453352,89088,0.010931686,0.04190813,0.06614351272583008,4,-30.6661021,0.04190813
0.0,162.5,13900.974529266357,639,0.79347104,-0.2324686843859069,90112,0.009829883,0.033091366,0.1807403564453125,5,-29.07893785,0.033091366
0.0,165.7,14096.763526916504,645,0.73889893,-0.22684995648540568,91136,0.010839964,0.032424614,0.40694135427474976,6,-29.0131145,0.032424614
0.0,176.4,14250.86051774025,649,0.78799057,-0.22448842024904253,92160,0.009463714,0.033072457,-0.20609843730926514,4,-30.478770925,0.033072457
0.0,180.6,14441.441279411316,654,0.7903167,-0.22354760906186694,93184,0.009988645,0.035520986,0.1456732153892517,5,-32.470415575000004,0.035520986
0.0,181.525,14593.77305150032,657,0.86546963,-0.22011710903032228,94208,0.009122016,0.037713103,0.35943281650543213,3,-31.970027625,0.037713103
0.0,190.85,14747.705048561096,666,0.7412531,-0.2120558201776368,95232,0.009846382,0.02168087,0.13342034816741943,9,-33.136576725,0.02168087
0.0,194.05,14901.087506055832,671,0.71786463,-0.20983578496185418,96256,0.009504722,0.035472408,-0.06505334377288818,5,-33.739817325000004,0.035472408
0.0,200.975,15055.139815568924,676,0.75807244,-0.19972210646315136,97280,0.009284489,0.028478488,0.05076444149017334,5,-33.8898298,0.028478488
0.0,170.25,15211.610740423203,686,0.828818,-0.23021384662495534,98304,0.010278261,0.03963093,0.35074031352996826,10,-30.399813,0.03963093
0.0,157.5,15365.900441169739,693,0.6056772,-0.2356838863224387,99328,0.010283777,0.01605748,0.5770748853683472,7,-27.737716375,0.01605748
0.0,150.625,15540.98784828186,699,0.56530166,-0.24097315609632836,100352,0.011564173,0.018037373,0.5712913870811462,6,-27.960536049999995,0.018037373
0.0,156.35,15735.865336894989,705,0.710548,-0.23883650208025328,101376,0.008232993,0.023022793,-0.5468959808349609,6,-28.819891074999997,0.023022793
0.0,147.55,15893.047737836838,712,0.56920445,-0.24018148356314187,102400,0.0060594687,0.007554982,-4.910735130310059,7,-27.079565149999997,0.007554982
0.0,148.975,16049.094762325287,716,0.60184515,-0.24333052425820717,103424,0.01041607,0.026369167,-2.1204416751861572,4,-28.269769199999995,0.026369167
0.0,164.375,16204.180250883102,721,0.68985474,-0.22522751529940246,104448,0.009240797,0.028702062,0.26536011695861816,5,-30.433098774999998,0.028702062
0.0,170.6,16357.173295259476,727,0.7815215,-0.22504870489594997,105472,0.009033343,0.025986848,-0.07282698154449463,6,-31.705403150000002,0.025986848
0.0,177.5,16512.72548508644,733,0.67138267,-0.22200938131771472,106496,0.0030716883,0.033157676,-0.09206593036651611,6,-33.23518745,0.033157676
0.0,175.575,16673.195914506912,740,0.70848787,-0.22301660700271583,107520,0.0095736375,0.040092237,0.12508034706115723,7,-31.728639825000005,0.040092237
0.0,163.275,16829.924766778946,748,0.6330412,-0.2227966462039528,108544,0.010326473,0.03695997,0.05317562818527222,8,-29.3334403,0.03695997
0.0,176.3,16985.059796094894,752,0.5911384,-0.21189081101890742,109568,0.010875042,0.051285334,0.1092989444732666,4,-30.32999295,0.051285334
0.0,174.975,17139.682702064514,757,0.46788493,-0.21581230622030262,110592,0.009063952,0.03600561,0.08499813079833984,5,-30.345949525,0.03600561
0.0,170.3,17295.851403951645,762,0.6239792,-0.21499633518753775,111616,0.009442655,0.027212664,0.38784682750701904,5,-28.102984900000003,0.027212664
0.0,186.975,17450.766215085983,766,0.5978743,-0.20049420259417,112640,0.009312322,0.038088545,0.0854332447052002,4,-29.611109525,0.038088545
0.0,190.1,17605.401075839996,770,0.6500373,-0.19507405249885024,113664,0.011243664,0.048463758,-0.02012777328491211,4,-30.01587325,0.048463758
0.0,174.45,17762.752243995667,781,0.6786686,-0.2110338602187915,114688,0.010422601,0.033802293,-0.08543634414672852,11,-29.037940125,0.033802293
0.0,177.275,17919.767810344696,788,0.6405665,-0.21818050227446154,115712,0.010014595,0.0307893,0.12487298250198364,7,-28.971300774999996,0.0307893
0.0,181.825,18072.99250268936,792,0.697397,-0.21335708100734455,116736,0.011626898,0.031011675,0.09153831005096436,4,-29.034926825000003,0.031011675
0.0,163.975,18226.890301704407,801,0.6990409,-0.2183479364546348,117760,0.010280105,0.037111044,0.061209917068481445,9,-27.393508525000005,0.037111044
0.0,154.9,18380.364134311676,806,0.58529156,-0.2292696611701836,118784,0.008160688,0.025826257,-0.01583397388458252,5,-27.121822325,0.025826257
0.0,147.275,18538.532802820206,812,0.60459673,-0.22736121241230928,119808,0.011080727,0.030202061,0.07192295789718628,6,-24.964999499999998,0.030202061
0.0,155.575,18693.26606941223,819,0.601837,-0.21779527115430683,120832,0.010546714,0.034823075,0.14369308948516846,7,-26.183963974999994,0.034823075
0.0,155.375,18888.799986839294,826,0.5718192,-0.22316176443832175,121856,0.010145729,0.029540185,0.17006570100784302,7,-26.561271525000002,0.029540185
0.0,138.7,19045.65739965439,837,0.722035,-0.24977942360962907,122880,0.010052537,0.039111085,0.162769615650177,11,-25.58794705,0.039111085
0.0,135.8,19201.15762734413,844,0.7042015,-0.2457483875311738,123904,0.009583963,0.03837634,0.20246917009353638,7,-24.32134915,0.03837634
0.0,118.775,19358.735186338425,854,0.65675414,-0.2611617295450562,124928,0.00995076,0.031436555,0.13442623615264893,10,-22.660132249999997,0.031436555
0.0,105.95,19516.099353790283,865,0.55244607,-0.27001442181924323,125952,0.009774752,0.0343056,0.026851415634155273,11,-21.299441199999997,0.0343056
0.0,111.625,19671.655250549316,873,0.6229067,-0.2514753342391085,126976,0.010413577,0.036775038,0.17978882789611816,8,-21.451664675,0.036775038
0.0,118.0,19827.460579633713,879,0.70619154,-0.24337373603521045,128000,0.009573092,0.029849904,0.20236855745315552,6,-22.010281499999998,0.029849904
0.0,114.325,20016.954080104828,889,0.73588735,-0.2510704559237749,129024,0.009807969,0.027580958,0.1764695644378662,10,-23.32159465,0.027580958
0.0,121.4,20213.978447914124,895,0.6980302,-0.2428184122209111,130048,0.009252064,0.031080605,0.033345699310302734,6,-24.360171724999997,0.031080605
0.0,132.3,20369.314870595932,900,0.626975,-0.2333281133218295,131072,0.009166418,0.03451112,0.3503575921058655,5,-25.0835949,0.03451112
0.0,149.5,20525.36721110344,903,0.6195823,-0.22439455566923536,132096,0.01266883,0.049598616,0.15732985734939575,3,-27.669456524999998,0.049598616
0.0,172.025,20682.73412656784,909,0.7014974,-0.2124801950684188,133120,0.010082565,0.03486426,0.30230212211608887,6,-30.238296825,0.03486426
0.0,161.5,20875.97094297409,917,0.7446538,-0.22107789211435658,134144,0.010574392,0.04283747,0.43160033226013184,8,-29.638576699999998,0.04283747
0.0,169.8,21031.070033311844,922,0.60604864,-0.21444135632885208,135168,0.011211387,0.041352477,0.08074510097503662,5,-30.274574649999998,0.041352477
0.0,177.95,21186.456732988358,928,0.6333765,-0.20337656828802703,136192,0.0100204665,0.029732743,-0.12385773658752441,6,-31.052099475,0.029732743
0.0,165.375,21342.64864230156,938,0.54018086,-0.2173081548510125,137216,0.010286236,0.033722892,0.24322324991226196,10,-29.662198699999998,0.033722892
0.0,152.775,21498.245097398758,944,0.69999474,-0.21903933676904952,138240,0.008991168,0.032475054,0.23367828130722046,6,-27.332613600000002,0.032475054
0.0,150.475,21653.35339164734,951,0.64965177,-0.21900555971988805,139264,0.009555634,0.029962013,0.0968618392944336,7,-26.483065625000002,0.029962013
0.0,144.125,21812.021639585495,959,0.64340615,-0.23125278687296583,140288,0.012108931,0.03210254,0.11498266458511353,8,-27.070173800000003,0.03210254
0.0,132.925,22001.772134542465,968,0.53706086,-0.23573436964884475,141312,0.009894775,0.028519452,0.2937239408493042,9,-24.442283975,0.028519452
0.0,134.175,22159.309290647507,973,0.619598,-0.23521979247506736,142336,0.009480953,0.028470721,-0.01213836669921875,5,-24.539263175,0.028470721
0.0,137.6,22314.412846326828,980,0.6037257,-0.22737015866163834,143360,0.009503148,0.026885308,0.19536948204040527,7,-24.5112116,0.026885308
0.0,128.325,22470.348709583282,990,0.6086733,-0.2421202915145449,144384,0.012391847,0.046022914,0.24723577499389648,10,-23.59657025,0.046022914
0.0,126.45,22624.595168352127,998,0.5665419,-0.23263008612465783,145408,0.009181603,0.033704065,0.09878534078598022,8,-22.66972845,0.033704065
0.0,129.425,22780.411046266556,1007,0.6131732,-0.22724160062812068,146432,0.009336154,0.02756006,0.23812204599380493,9,-23.3387728,0.02756006
0.0,128.65,22934.628937721252,1013,0.5836813,-0.2370931127702427,147456,0.0098164,0.02171357,0.3574433922767639,6,-23.017919075000002,0.02171357
0.0,123.775,23091.780205726624,1021,0.6642617,-0.24505376191084496,148480,0.010673257,0.03907494,0.23954248428344727,8,-24.168368049999998,0.03907494
0.0,135.475,23246.751844406128,1028,0.5991869,-0.23587541488520367,149504,0.010505031,0.034333512,0.22090333700180054,7,-26.039128800000004,0.034333512
0.0,136.675,23401.961089372635,1036,0.5600482,-0.22903361576633427,150528,0.009334173,0.027319334,0.16968685388565063,8,-25.866283599999996,0.027319334
0.0,142.95,23558.214864730835,1042,0.6358443,-0.23333144905008435,151552,0.010278355,0.040310472,0.19271981716156006,6,-26.813823300000003,0.040310472
0.0,142.925,23713.08401989937,1049,0.6432082,-0.24119086132996767,152576,0.009406091,0.035362154,-0.20387709140777588,7,-29.2900034,0.035362154
0.0,148.05,23904.688235998154,1054,0.6026997,-0.23515409262064063,153600,0.012161122,0.0313792,0.32782262563705444,5,-29.903296899999997,0.0313792
0.0,150.475,24061.533087730408,1061,0.6675121,-0.2318279201401503,154624,0.009373303,0.030444741,0.07919609546661377,7,-28.73450865,0.030444741
0.0,159.225,24218.070249319077,1067,0.68845516,-0.22183754288862384,155648,0.010189421,0.03074808,0.06067860126495361,6,-29.266630575,0.03074808
0.0,154.55,24374.535254240036,1076,0.6991892,-0.22910047293241434,156672,0.010750245,0.029212628,0.08699071407318115,9,-28.319836875,0.029212628
0.0,140.175,24528.60925388336,1084,0.68085504,-0.22704662666393646,157696,0.01159567,0.05332627,0.1719239354133606,8,-24.52302995,0.05332627
0.0,153.325,24681.22825217247,1089,0.4894371,-0.21424805312008993,158720,0.010801071,0.01713178,0.3104659914970398,5,-23.658164725,0.01713178
0.0,148.925,24879.62196993828,1097,0.6747329,-0.20748499328476505,159744,0.0100546265,0.038414374,0.31860387325286865,8,-23.0023503,0.038414374
0.0,146.125,25035.6469476223,1103,0.5590883,-0.20459905056693445,160768,0.005897037,0.016762143,-1.9697201251983643,6,-23.2496925,0.016762143
0.0,131.9,25191.97428059578,1115,0.6900149,-0.21709030530708792,161792,0.009959357,0.047120735,0.15441817045211792,12,-22.923498849999998,0.047120735
0.0,136.85,25348.001754760742,1121,0.56851757,-0.2156296437850033,162816,0.00925557,0.03196539,0.3542242646217346,6,-24.268496575,0.03196539
0.0,133.2,25508.00353527069,1128,0.6564665,-0.21583418368871676,163840,0.010921411,0.036482915,0.34661388397216797,7,-24.876878675,0.036482915
0.0,132.525,25665.307145118713,1134,0.69602174,-0.22639770348793506,164864,0.010166022,0.040515114,0.11576467752456665,6,-24.864288499999997,0.040515114
0.0,135.825,25816.909240484238,1140,0.7551829,-0.2338768263897769,165888,0.011276955,0.04480952,0.5063563287258148,6,-25.419022525,0.04480952
0.0,141.475,25970.710162639618,1149,0.655903,-0.23800502934648646,166912,0.010339116,0.032168996,0.16976433992385864,9,-25.777713675,0.032168996
0.0,152.3,26171.87250471115,1154,0.66448915,-0.23200996865737022,167936,0.010705539,0.034341447,0.11253982782363892,5,-26.529550575000002,0.034341447
0.0,156.3,26327.078778982162,1160,0.7018273,-0.23542733210599948,168960,0.0129244905,0.043153893,-0.11181378364562988,6,-25.751941999999996,0.043153893
0.0,159.1,26483.631581783295,1164,0.53739023,-0.23242330742239195,169984,0.010196662,0.021260068,0.14741367101669312,4,-25.312963525,0.021260068
