# {"t_start": 1564681110.9084792, "env_id": "highway-discrete-v0"} 
r,l,t
-672.356531,189,5.543802
-618.687355,46,6.473018
-611.966041,56,7.588433
-613.255443,28,8.152427
-619.102919,55,9.374199
-613.425063,34,10.142632
-730.295301,293,16.694559
-145.739185,300,23.442974
-635.715381,77,26.262625
-621.928764,67,27.657631
-612.597671,50,28.65976
-613.697198,27,29.20604
-638.846944,86,30.962731
-654.794635,135,33.658229
-153.499711,300,39.748194
-659.632049,123,42.211818
-631.533807,85,43.91069
-620.200779,40,44.70462
-128.588,300,51.905289
-661.157931,179,55.465921
-625.855543,58,56.641457
-610.802881,33,57.301896
-609.827206,23,57.765858
-629.630306,83,59.396863
-631.550729,66,60.702552
-724.622525,269,66.206394
-618.689411,50,67.749446
-138.855848,300,73.842191
-628.881121,89,75.622892
-659.923837,116,77.932227
-627.929615,64,79.225797
-626.465084,59,80.418859
-629.20254,63,81.663149
-628.318491,78,83.222918
-629.50225,66,84.552567
-140.400273,300,93.980934
-616.039768,51,94.992853
-722.331971,264,100.216953
-616.740624,40,101.024204
-615.735971,29,101.602949
-647.311243,110,103.782401
-611.328132,30,104.385318
-636.650818,81,106.034974
-619.775164,46,109.582679
-611.302228,28,110.157708
-719.421428,265,115.550278
-663.821827,143,118.509312
-134.392458,300,124.582658
-618.140888,42,125.447117
-629.75352,69,131.08484
-632.144893,79,132.647857
-621.067836,56,133.758398
-626.50994,57,134.900127
-135.218987,300,140.940599
-131.559151,300,146.927674
-659.801208,153,153.451791
-615.726183,42,154.285133
-615.304819,29,154.875666
-665.988709,137,157.584111
-633.910427,89,159.376631
-625.850812,58,160.524563
-648.805013,109,162.713173
-613.188061,30,163.324709
-143.642596,300,169.448596
-609.333782,32,170.094903
-640.896087,96,173.235398
-613.489796,41,174.057544
-624.412267,52,175.102798
-645.29578,99,177.074517
-620.32645,41,177.889886
-638.34634,113,180.15204
-620.655351,60,181.355366
-640.531229,84,183.009384
-631.349151,80,184.615232
-636.058001,96,186.523301
-656.353796,146,189.351822
-134.317703,300,197.862998
-617.320221,41,198.681411
-724.384731,286,204.503675
-628.284203,71,205.920114
-664.109322,134,208.565878
-623.713443,57,213.916082
-625.370809,48,214.876446
-646.057125,113,217.143572
-627.682723,76,218.673613
-610.618859,30,219.276193
-651.702114,138,221.779216
-639.184662,97,223.729342
-654.609661,127,226.240447
-666.942127,135,228.936281
-621.865428,46,229.874057
-623.353731,64,234.732574
-621.2971,58,235.883902
-626.016538,54,236.952755
-624.518309,64,238.24257
-712.769848,248,243.248905
-699.768768,205,247.439053
-135.836524,300,253.631308
-693.554246,212,258.870831
-617.962809,49,259.848906
-125.59462,300,265.89546
-689.120432,199,269.918396
-613.746206,37,270.657237
-637.283496,82,272.279024
-619.562376,53,273.330765
-614.336724,42,274.17967
-640.618085,103,277.526912
-647.874059,120,279.907004
-624.735596,57,281.057966
-615.224373,40,281.872011
-630.811705,66,283.197785
-614.522466,38,283.962443
-659.052158,137,286.738861
-122.148959,300,292.782632
-629.96502,77,294.296392
-625.596491,73,295.739989
-696.647692,215,300.696047
-151.525774,300,306.68854
-688.728181,190,310.593075
-611.063175,37,311.337421
-626.796505,61,312.572239
-632.669682,75,314.073724
-621.391807,54,315.156783
-620.808834,58,316.308414
-624.806777,51,318.295133
-130.40679,300,324.437922
-633.941294,64,325.740129
-632.397603,72,327.195392
-119.76754,300,333.283171
-148.349499,300,344.462547
-640.820132,97,346.386641
-634.422337,64,347.654416
