# {"t_start": 1564952350.039068, "env_id": "highway-discrete-v0"} 
r,l,t
-623.693123,53,2.634282
-619.229446,70,4.11904
-631.337364,58,5.341613
-621.728901,74,6.935843
-615.440173,44,7.850829
-603.678074,33,8.559193
-616.927406,52,9.672018
-633.804463,77,11.309766
-612.667959,49,12.359529
-618.345641,45,13.311393
-619.856281,46,14.288837
-619.056837,34,14.992934
-655.286037,141,17.985185
-601.481065,17,18.352443
-618.960006,56,19.510562
-615.439499,34,20.238538
-644.328826,85,21.986472
-608.595176,27,22.550928
-614.13079,36,24.477545
-643.958651,74,26.05126
-631.326509,55,27.200928
-617.215441,33,27.895769
-645.756316,90,29.813326
-647.757712,90,31.732426
-689.3849,174,35.404783
-610.494745,31,36.070668
-621.680311,40,36.914137
-622.558826,39,37.748186
-613.315612,42,38.630674
-623.953824,44,39.578193
-613.292118,48,40.558669
-636.178914,96,42.594926
-618.221843,31,43.245997
-625.806604,63,44.555535
-606.066537,26,45.126136
-626.083932,73,47.259227
-671.582202,113,49.707578
-606.936787,23,50.208805
-627.927452,84,52.000935
-615.304604,27,52.582742
-612.286749,42,53.47675
-615.042491,30,54.102362
-700.749371,199,58.314981
-615.857867,31,58.975941
-612.764245,25,59.500032
-613.177767,36,60.276376
-623.288446,59,61.524715
-612.980914,26,62.083117
-613.352595,23,62.584958
-603.11336,19,62.990614
-617.680226,44,63.924107
-605.408355,24,64.447701
-629.035571,44,65.375067
-614.041043,37,66.172274
-608.787041,24,66.684529
-605.37248,15,68.152212
-605.559362,22,68.626479
-612.131479,42,69.518496
-610.915397,29,70.130346
-618.835036,45,71.081753
-605.875831,22,71.549746
-639.080905,72,73.073389
-638.110707,60,74.334883
-607.446535,27,74.907613
-610.576425,33,75.595108
-672.221152,163,79.11013
-624.563444,80,80.772996
-624.254294,43,81.693846
-609.670842,40,82.528362
-614.603922,43,83.432005
-619.091847,51,84.492573
-612.252472,30,85.134367
-646.414303,110,87.510667
-630.720701,61,88.790674
-606.180462,20,89.22887
-630.69776,63,91.193108
