# {"t_start": 1564929609.3019974, "env_id": "highway-discrete-v0"} 
r,l,t
-628.139098,71,2.989172
-615.336597,52,4.061286
-676.632538,159,7.364111
-609.222692,40,8.238056
-641.459906,78,9.839046
-617.546248,47,10.862281
-622.706548,54,12.003924
-618.418024,42,12.855771
-630.970844,64,14.214962
-608.998346,27,14.800875
-632.39313,73,16.306444
-613.083198,49,17.319834
-667.385061,160,20.629769
-604.809049,21,21.081724
-608.791883,31,21.742978
-604.927474,24,24.011465
-605.721664,19,24.437779
-628.421224,60,25.725746
-650.180693,96,27.761784
-611.534489,31,28.424294
-612.089827,40,29.234414
-615.900001,48,30.197012
-679.245924,170,33.682629
-601.304616,20,34.124146
-625.27337,43,35.020118
-611.75825,42,35.875012
-604.309174,21,36.315215
-609.114371,38,37.117504
-639.766107,63,38.470121
-675.347042,139,41.382569
-611.783123,36,42.11858
-607.741226,26,42.655111
-609.586866,24,43.160331
-606.778039,28,45.898621
-603.586343,25,46.422106
-625.326083,96,48.44853
-620.492154,54,49.535532
-624.759758,40,50.372382
-658.272536,133,53.190635
-658.463362,125,55.805774
-642.480436,95,57.797661
-645.944342,82,59.594236
-629.853211,70,61.051407
-639.474048,79,62.694254
-608.025577,33,63.40262
-618.188841,47,64.403627
-640.521806,84,66.163862
-607.549738,28,66.762997
-635.949265,80,68.861159
-607.923885,17,69.23758
-606.872733,24,69.759058
-612.303148,48,70.753556
-617.688182,65,72.089141
-620.136629,47,73.088329
-651.322328,98,75.116172
-604.662237,22,75.597677
-625.84513,85,77.454994
-627.441412,43,78.332573
-627.867463,67,79.763001
-605.767743,23,80.273867
-627.196495,51,81.34397
-619.467845,41,82.222679
-630.853147,107,84.431675
-646.576169,96,86.43973
-621.561694,43,87.329783
-685.840786,190,93.161438
-614.27089,48,94.212811
-630.913691,82,95.927498
-606.374566,26,96.474731
-610.34682,29,97.098301
-609.061638,40,97.962552
-608.765886,24,98.464165
-636.420344,102,100.616982
-645.963344,106,102.80562
-619.456954,66,104.156945
-657.625828,136,107.081926
-646.025419,91,109.003304
-638.872074,76,110.581489
-642.929789,64,112.445359
-618.700919,40,113.312603
-615.48066,29,113.945907
-649.278111,92,115.884531
-616.082286,35,116.617987
-616.82826,63,117.955421
-603.815218,25,118.474741
-611.431649,35,119.206545
-634.736306,61,120.525365
-612.603629,26,121.075148
-636.461339,78,122.71185
-609.981755,27,123.281119
-610.54861,43,124.221698
-689.624114,160,127.548247
-617.020109,44,128.453322
-607.789981,39,129.267114
-619.055096,47,130.297315
-610.599848,35,133.841372
-632.864441,50,134.85931
-688.219224,150,138.005661
-610.013817,30,138.621215
-623.156366,103,140.888437
-606.87999,27,141.4652
-613.936245,49,142.512738
-613.899853,22,143.001143
-613.674051,42,143.913916
-646.802263,93,145.855137
-634.563611,77,147.504925
-619.076246,49,148.496814
-611.491467,33,149.170005
-621.654549,60,150.473299
-678.378011,166,153.952429
-636.428289,57,156.270745
-634.782421,68,157.691951
-618.672835,38,158.461416
-663.291135,123,161.015358
-608.405636,29,161.611318
-654.250638,85,163.507412
-612.972313,46,164.473377
-668.458647,138,167.444773
-608.702811,31,168.079302
-704.606432,236,173.16165
-620.188706,53,174.231006
-626.542704,58,178.188425
-641.695752,94,180.210444
-697.649381,210,184.78201
-603.246532,17,185.168857
-610.720625,29,185.799468
-609.548984,37,186.559136
-622.59123,44,187.452435
-623.955386,50,188.535452
-628.516896,64,189.839945
-149.645353,300,196.140991
-625.387188,44,197.061289
-628.544642,63,200.310879
-655.129262,139,203.220407
-637.416381,84,204.95567
-614.842448,37,205.752621
-631.252628,106,207.98183
-633.725033,90,209.875902
-605.1162,22,210.33471
-748.4058,277,216.25306
-609.773451,29,216.853379
-613.800515,24,217.342597
-640.135061,74,222.397352
-616.758399,63,223.710517
-694.819132,196,227.928673
-619.510123,35,228.664542
-684.132311,184,232.616611
-618.0706,44,233.550622
-612.735035,46,234.523035
-653.618708,104,236.675245
-660.665868,130,239.457578
-613.336525,46,240.439971
-614.305706,33,241.120889
-699.196174,257,248.46769
-637.569942,81,250.167912
-627.239123,68,251.553539
-610.6373,22,252.029728
-153.436239,300,258.32774
-631.537247,74,259.91618
-660.453706,131,262.729463
-618.196147,29,263.342224
-643.844438,89,266.849524
-643.921959,91,268.767897
-613.404726,27,269.3506
-637.032606,103,271.505941
-656.690228,132,274.234096
-643.510256,97,276.228745
-638.955977,99,278.312907
-659.209925,90,280.199958
-737.801359,286,286.378321
-604.947852,23,287.434233
-656.901937,130,290.240148
-629.304614,79,291.923582
-655.080838,140,294.92382
-620.888445,68,296.307491
-640.475281,88,298.15099
-617.618654,50,299.208101
-601.85957,14,299.508612
-609.210547,36,300.257328
-707.465101,210,304.648685
-656.758095,118,307.088932
-618.065704,46,309.802359
-687.088475,163,313.19193
-734.102501,264,318.766222
-631.898827,61,320.100183
-667.879517,100,322.216725
-659.362564,128,324.983752
-674.786506,139,327.841567
-606.454566,32,328.523944
-661.524415,120,333.275328
-666.990751,174,336.976165
-620.251264,46,337.945375
-674.316692,172,341.551506
-651.911016,86,343.369155
-657.109418,99,345.448855
-606.845995,25,345.981686
-606.168201,30,346.605954
-604.931568,22,347.055756
-684.703065,198,351.236221
-624.309123,83,354.445599
-609.530573,37,355.22297
-137.425778,300,361.44654
-131.119667,300,367.474016
-614.595122,29,368.099441
-643.671793,79,369.780239
-645.554785,76,371.360256
-664.757315,135,377.037236
-627.654451,47,378.033984
-661.528104,121,380.508943
-610.207509,41,381.357244
-623.352588,60,382.60156
-624.770666,46,383.551065
-608.49641,26,384.097235
-609.625306,18,384.491525
-622.189167,51,385.570023
-707.16622,212,389.995646
-716.560796,226,394.820982
-140.711208,300,402.536669
-718.749987,237,407.496422
-616.401195,48,408.483043
-605.771752,25,409.02724
-721.487022,234,414.052955
-647.666433,86,415.850895
-142.49735,300,424.519348
-682.232099,187,428.490569
-725.02041,247,433.695121
-603.784109,23,434.16878
-635.232599,79,435.884825
-611.6438,32,436.559864
-635.837283,76,438.16662
-630.353209,55,441.444254
-604.68013,24,441.96915
-625.450379,61,443.247954
-133.631337,300,449.632
-632.29883,57,450.803859
-610.973884,31,451.480924
-137.562236,300,458.046489
-640.406031,110,460.35734
-625.122594,44,461.334911
-610.824116,37,463.41476
-686.541854,195,467.64452
-618.563238,29,468.254798
-659.180286,105,470.448612
-669.632977,139,473.349949
-165.168594,300,479.779425
-693.174972,181,483.652204
-615.264184,43,485.69419
-629.332555,65,487.05642
