# {"t_start": 1564681112.6976137, "env_id": "highway-discrete-v0"} 
r,l,t
-653.452444,160,4.647781
-630.567939,71,6.094399
-688.147572,197,10.142162
-623.714361,43,11.038923
-638.727305,79,12.643039
-706.167979,257,17.872112
-642.939649,97,19.864634
-610.027073,34,20.55901
-623.041672,54,21.645377
-631.725285,65,24.158787
-638.918568,88,25.959959
-607.645018,29,26.54867
-689.633289,225,31.051151
-626.931434,62,32.317587
-631.787217,70,33.749744
-639.055271,80,35.364219
-634.974536,96,37.271215
-650.18227,99,39.307198
-607.179101,28,39.884862
-647.447109,108,42.071346
-144.859167,300,49.746537
-618.049817,34,50.432198
-621.142728,58,51.605878
-625.762487,64,52.89275
-619.457305,79,54.506397
-126.119482,300,60.655265
-640.517074,92,62.528108
-642.781381,117,67.487644
-634.318978,100,69.651278
-136.444708,300,75.666329
-666.093661,161,79.027484
-147.143534,300,85.14148
-693.208158,185,90.067283
-645.557182,99,92.120216
-619.086839,44,93.025412
-620.80145,53,94.099604
-615.676798,43,94.963843
-611.488218,31,95.587539
-138.13639,300,101.912452
-617.05285,46,102.838432
-624.463382,63,104.098211
-655.825851,140,106.941065
-640.596391,107,109.776011
-620.941547,56,110.893738
-701.265413,231,115.566003
-628.781657,87,117.316165
-640.7484,82,118.949915
-646.752155,125,121.526746
-643.240766,135,124.200532
-620.084501,44,125.089732
-629.474275,92,126.913211
-627.402238,68,129.896258
-138.873865,300,135.951692
-692.002401,218,140.408782
-626.620339,60,141.622076
-614.508292,36,142.352207
-627.651117,71,143.795304
-681.874522,199,147.893491
-623.233284,69,151.032104
-619.684254,43,151.900659
-617.42411,42,152.746533
-632.419776,86,154.4561
-617.472527,38,155.228045
-670.099611,186,158.818362
-625.861442,71,160.298942
-620.605052,35,161.016819
-684.730934,192,164.896557
-620.531773,52,165.956061
-624.072119,69,167.350481
-614.759966,34,168.035582
-640.038522,87,169.827594
-634.498602,80,172.108038
-661.827049,149,175.026282
-149.89253,300,181.330631
-702.68871,230,186.072173
-617.407848,44,186.981523
-629.346639,65,193.116604
-132.164591,300,199.021437
-615.493268,48,200.007409
-613.611257,36,200.73604
-128.909363,300,206.84315
-654.676471,117,215.163773
-130.236868,300,221.212083
-629.106122,59,222.389257
-626.368526,55,223.505831
-611.900497,48,224.477726
-629.396041,71,225.921508
-660.61622,140,228.751554
-624.696409,50,229.76815
-615.406662,62,231.028379
-618.263437,49,232.026655
-132.617049,300,239.794622
-125.372536,300,246.10093
-616.014862,53,247.188531
-643.65246,94,249.105133
-626.744414,49,250.103162
-652.225695,103,252.1862
-609.812733,36,252.91386
-616.121407,42,255.999521
-639.771191,91,257.862947
-137.868932,300,263.93093
-629.763846,53,264.991162
-638.009763,87,266.769039
-611.440861,33,267.441633
-663.587465,155,270.559874
-653.871021,123,278.831371
-630.055727,72,280.309735
-620.568799,42,281.15367
-691.085326,193,285.119983
-715.381886,253,290.215999
-657.616184,147,293.253918
-625.755491,57,294.419331
-619.66525,43,295.289834
-619.938376,47,296.254515
-703.514576,251,302.780659
-139.13408,300,308.937919
-124.87629,300,315.080025
-642.132619,86,316.883673
-638.058088,85,318.594085
-684.415524,244,323.870799
-628.958232,70,325.371594
-620.265603,41,326.197238
-724.919477,288,332.228772
-629.471482,68,333.623054
-659.227045,131,336.330901
-628.597229,65,337.662573
-618.612176,59,338.847396
-636.736392,75,341.856818
-134.772479,300,348.029417
-623.288977,61,349.255788
-628.257471,53,350.361674
-608.416,26,350.90284
-133.179835,300,356.941819
-641.857491,84,358.630522
-650.78872,121,361.10037
-630.097394,68,362.903598
-650.321132,136,365.730706
-124.735475,300,371.899945
-124.128992,300,378.090908
-634.823767,80,379.714146
-667.533147,146,385.848998
-636.286594,75,387.416543
-626.405101,68,388.810125
-628.072643,74,390.339881
-140.147894,300,396.804103
-119.509286,300,402.856591
-690.103997,188,408.264903
-657.836799,128,410.877707
-682.256332,192,414.900934
-635.927133,74,416.377408
-633.589405,78,417.911314
-720.950093,271,423.390225
-133.908357,300,431.66375
-133.725038,300,437.996898
-685.95824,286,443.936098
-625.448219,70,445.321913
-617.57842,38,446.09334
-719.585296,266,452.555499
-618.964951,50,453.570629
-657.230797,107,455.731744
-626.565357,74,457.288075
-117.62018,300,463.481966
-649.77871,103,470.622098
-630.753213,83,472.277823
-630.499114,72,473.741725
-642.71404,95,475.656991
-128.236125,300,481.838825
-133.59996,300,488.038033
-619.225111,39,488.831489
-617.293582,43,490.691844
-642.702434,109,492.977138
-134.23161,300,499.133781
-620.025581,51,500.170938
-631.932209,85,501.911924
-615.758267,44,502.832117
-630.679347,51,503.865579
-132.277408,300,510.117218
-697.888516,217,515.910085
-635.771393,73,517.367346
-134.271835,300,523.419145
-624.777499,60,524.628277
-644.930035,108,526.885879
-718.341525,264,532.364827
-138.26551,300,538.869034
-613.847309,36,539.59747
-645.417758,93,541.504402
-634.620391,78,543.075468
-129.348359,300,549.296688
-715.320689,256,559.168195
-136.629139,300,565.388894
-131.457427,300,571.736512
-612.323404,26,576.069152
-621.527234,60,577.289941
-657.467321,137,580.039736
-696.434737,213,584.363231
-118.970419,300,590.642436
-651.776436,160,593.84707
-613.664623,34,594.535542
-631.426067,62,598.046271
-141.014274,300,604.036639
-634.955257,85,605.746931
-632.168848,77,607.278794
-134.311189,300,613.514408
-129.589483,300,624.081134
-624.967342,81,625.691861
-618.587087,48,626.661217
-132.753461,300,632.915062
-628.781619,66,634.233945
-622.748258,53,635.31806
-631.800528,65,636.642255
-626.980939,80,638.255202
-635.752717,82,640.91793
-623.657225,64,642.214724
-614.887141,28,642.789871
-129.556302,300,648.952919
-676.207794,179,652.564296
-675.448961,184,656.290022
-630.299461,79,657.908195
-617.241167,36,661.237848
-674.831523,189,665.2551
-701.122106,230,669.867679
-626.635381,55,670.988704
-617.125053,40,671.79052
-667.54364,150,674.870601
-114.909064,300,681.089569
-619.206799,33,682.605407
-698.615438,225,687.15031
-136.962694,300,693.224688
-640.714943,87,694.976742
-716.420509,257,700.286814
-629.945103,71,701.719063
-629.12445,59,704.347428
-622.191898,81,705.995827
-140.736173,300,712.13712
-628.981645,64,713.418415
-627.73967,70,714.804569
-725.677382,295,720.71716
-621.107858,57,725.355145
-676.533547,190,729.20135
-127.766759,300,735.251949
-627.113636,71,736.671908
-727.596677,278,742.235551
-621.019622,47,746.19523
-619.731349,51,747.216597
-632.626563,71,748.645381
-130.385725,300,754.837006
-130.302459,300,761.166084
-123.762855,300,773.279875
-122.284943,300,779.244593
-609.780929,34,779.946671
-679.765825,175,783.364962
-640.837817,94,785.254647
-122.715569,300,794.11453
-670.075142,145,797.136941
-610.212191,38,797.903306
-644.188962,107,800.122286
-144.163767,300,806.294881
-613.471037,52,810.477826
-638.90535,126,813.101673
-137.510919,300,819.277681
-627.338958,64,820.622408
-125.189275,300,826.674606
-633.104027,79,828.282062
-628.03487,83,829.940207
-649.851749,106,832.878831
-623.204731,65,834.193158
-136.544881,300,840.351104
-619.396146,42,841.215456
-127.113763,300,847.304048
-628.568741,66,848.617406
-626.754579,65,849.913096
-611.366552,31,852.54703
-134.732042,300,858.600313
-622.445547,54,859.690406
-638.871716,70,861.114962
-130.550971,300,867.158528
-618.369145,42,868.00824
-633.749582,79,874.834816
-139.826589,300,881.147534
-688.583337,201,885.250015
-616.848707,40,886.066789
-643.873367,103,888.174843
-661.535131,113,890.463399
-679.328796,166,893.938429
-129.843034,300,901.007222
-701.167596,234,905.773148
-624.567532,56,906.905643
-130.473726,300,913.045974
-709.182245,278,921.824053
-131.175243,300,927.950364
-626.089709,50,928.979252
-648.519371,101,931.077364
-115.569111,300,943.340311
-123.916812,300,949.569489
-626.435718,55,950.675554
-633.448661,79,952.279835
-679.11877,175,955.712763
-130.40923,300,964.576183
-131.56439,300,971.045801
-138.755283,300,977.098095
-139.585886,300,986.145489
-635.684907,83,987.842772
-632.202974,63,989.119527
-126.40102,300,995.174842
-680.165816,162,998.394213
-141.804869,300,1007.244034
-126.198131,300,1013.319298
-619.610757,54,1014.419917
-693.878208,218,1018.866053
-654.082117,135,1021.584857
-125.569421,300,1028.353396
-621.042221,50,1029.366704
-641.269081,92,1031.288042
-611.626333,44,1032.194133
-679.16701,201,1036.326649
-627.036899,66,1037.652351
-634.221606,83,1039.293591
-610.435192,26,1044.120588
-614.882029,30,1044.732289
-129.585031,300,1050.75186
-635.401549,79,1052.357401
-734.074449,283,1058.115678
-615.481379,29,1058.710932
-632.379347,71,1066.130597
-630.193814,72,1067.569585
-608.33743,28,1068.136491
-676.162659,186,1071.849384
-633.74913,60,1073.10096
-617.433306,40,1073.909102
-128.050937,300,1080.025924
-622.739664,57,1081.189415
-618.757926,42,1082.027959
-614.003156,55,1083.141817
-630.780496,61,1084.382241
-129.195745,300,1091.984344
-629.974831,63,1093.262701
-637.5562,83,1094.938004
-628.626675,82,1096.590857
-139.213506,300,1102.761458
-616.252285,33,1107.774695
-138.945729,300,1113.900795
-632.607114,91,1115.785993
-130.759928,300,1121.922455
-125.135008,300,1128.10638
-680.128004,184,1132.243875
