EpIntrinsicRew/step,EpLenMean,EpRew/step,EpThisIter,EpTotalRewMean,EpisodesSoFar,MaxIntrinsicRew,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
0.0,113.77777777777777,-8.805184183066277,9,-579.5147910639644,9,0.0,22.033618450164795,1024,0.0,1.6087309,0.0002022385597229004,0.00070899667,0.010159353,0.010159353
0.0,107.78947368421052,-9.63927843210419,10,-516.7936518101855,19,0.0,43.79535913467407,2048,0.0,1.6074178,-0.00040650367736816406,0.0006499106,0.011812442,0.011812442
0.0,105.93103448275862,-9.683879811363699,10,-539.187001969593,29,0.0,65.28200960159302,3072,0.0,1.6071749,0.00017833709716796875,0.0006609316,0.011167642,0.011167642
0.0,102.4,-9.368957071208731,11,-551.7437724146469,40,0.0,86.74760508537292,4096,0.0,1.6061223,-2.002716064453125e-05,0.00067963195,0.010233911,0.010233911
0.0,109.25,-9.123361143576902,7,-524.7125161506876,47,0.0,108.22416472434998,5120,0.0,1.6050968,-0.00034368038177490234,0.000697547,0.009616148,0.009616148
0.0,110.75,-7.8519199394681465,9,-540.3710205710784,56,0.0,129.80631256103516,6144,0.0,1.606154,-0.000559687614440918,0.0007702635,0.01247191,0.01247191
0.0,100.075,-8.661349042235738,14,-566.6072762180353,70,0.0,151.29950499534607,7168,0.0,1.6044753,-0.0007719993591308594,0.0007050206,0.011117405,0.011117405
0.0,108.4,-7.894341706817127,9,-539.4628280822886,79,0.0,172.88633918762207,8192,0.0,1.6041026,-0.0006029605865478516,0.0007430809,0.010482648,0.010482648
0.0,91.65,-8.992922703663826,12,-547.8093404292188,91,0.0,194.25197887420654,9216,0.0,1.602773,-3.170967102050781e-05,0.00080227974,0.011807524,0.011807524
0.0,90.25,-8.844276056176966,12,-546.2702178385865,103,0.0,215.6653618812561,10240,0.0,1.6008255,-0.00039565563201904297,0.0007437339,0.012504544,0.012504544
0.0,100.1,-8.29364672866387,8,-535.0707030549471,111,0.0,237.0843846797943,11264,0.0,1.5988612,-0.00026214122772216797,0.0007695345,0.010385541,0.010385541
0.0,106.225,-7.610832248386098,6,-506.84940838568144,117,0.0,258.31151580810547,12288,0.0,1.5965016,-0.0008983612060546875,0.00072646246,0.012681628,0.012681628
0.0,121.5,-6.664337547756313,7,-497.9793024795654,124,0.0,279.8521602153778,13312,0.0,1.5950431,-0.0010993480682373047,0.00066935335,0.011105619,0.011105619
0.0,134.375,-5.911120591590965,4,-472.821032412193,128,0.0,301.94196128845215,14336,0.0,1.5900162,-0.001140594482421875,0.00080841046,0.012471145,0.012471145
0.0,146.825,-5.630772776312938,6,-447.98087245175265,134,0.0,323.54000902175903,15360,0.0,1.5965002,-0.0008952617645263672,0.0007010876,0.0107017495,0.0107017495
0.0,153.6,-5.131944102198702,9,-450.9739972077135,143,0.0,345.04109025001526,16384,0.0,1.5919375,0.0002232193946838379,0.0007397749,0.01101627,0.01101627
0.0,161.45,-5.05447725142192,6,-439.5557037765451,149,0.0,367.15670347213745,17408,0.0,1.588992,-0.00025641918182373047,0.0007413844,0.010702152,0.010702152
0.0,157.4,-5.187479385653786,6,-452.3088293517241,155,0.0,389.54644560813904,18432,0.0,1.5898829,0.00015872716903686523,0.0007583593,0.010750631,0.010750631
0.0,154.9,-5.540985336272916,7,-436.1873567761504,162,0.0,411.90046405792236,19456,0.0,1.5891943,-4.017353057861328e-05,0.0007920931,0.013023794,0.013023794
0.0,153.6,-5.877514625610683,6,-465.5672533640289,168,0.0,434.2965888977051,20480,0.0,1.5884125,-0.0005129575729370117,0.0006846702,0.011281436,0.011281436
0.0,148.4,-6.7972045587923375,8,-478.52311297444396,176,0.0,457.1193027496338,21504,0.0,1.5865133,-0.0008939504623413086,0.00075603375,0.011358144,0.011358144
0.0,128.0,-7.586630226311939,13,-499.2728120532702,189,0.0,479.4319078922272,22528,0.0,1.5835366,-3.552436828613281e-05,0.00074540835,0.011379639,0.011379639
0.0,128.0,-8.10086932620716,6,-484.1754787428421,195,0.0,501.58969950675964,23552,0.0,1.5769587,-0.0001100301742553711,0.0007576314,0.011158597,0.011158597
0.0,121.25,-8.08027711217204,8,-511.82452364261263,203,0.0,523.8073260784149,24576,0.0,1.5797659,-0.00031685829162597656,0.0007821054,0.010623075,0.010623075
0.0,124.325,-7.846597736520428,7,-527.1182805387664,210,0.0,546.2989025115967,25600,0.0,1.5756497,0.0008152127265930176,0.00079882797,0.010436039,0.010436039
0.0,113.675,-8.211997993502541,13,-538.7296255549311,223,0.0,568.8896143436432,26624,0.0,1.577232,-0.00027549266815185547,0.00072469807,0.012192955,0.012192955
0.0,102.4,-9.784602350007052,12,-564.2921097247145,235,0.0,591.546094417572,27648,0.0,1.5753324,-0.0005801916122436523,0.00079243816,0.013763363,0.013763363
0.0,92.65,-11.023229314705931,11,-560.2386118933628,246,0.0,614.163144826889,28672,0.0,1.575298,9.232759475708008e-05,0.00069307536,0.012328169,0.012328169
0.0,95.05,-10.602223483045616,7,-561.5219928951512,253,0.0,636.4464812278748,29696,0.0,1.5735874,-0.0010186433792114258,0.00070038624,0.0100167245,0.0100167245
0.0,110.125,-9.550622189509507,5,-522.4347374118443,258,0.0,658.2435910701752,30720,0.0,1.572973,-2.384185791015625e-05,0.0007757755,0.011657383,0.011657383
0.0,125.825,-7.654371943046553,8,-498.52905034870344,266,0.0,680.6964430809021,31744,0.0,1.5679225,0.00026363134384155273,0.0008625908,0.013008121,0.013008121
0.0,136.225,-6.906410676901585,6,-487.84616892872583,272,0.0,703.8703391551971,32768,0.0,1.5703149,-9.763240814208984e-05,0.0008055332,0.012697751,0.012697751
0.0,143.025,-6.319771976474357,6,-460.36210845934255,278,0.0,726.4052939414978,33792,0.0,1.5625803,-0.0008596181869506836,0.0007453743,0.010952474,0.010952474
0.0,156.85,-5.441924675482539,6,-435.00071259272374,284,0.0,748.5092625617981,34816,0.0,1.56858,-0.0005048513412475586,0.00080632325,0.011726262,0.011726262
0.0,153.6,-5.683330660533048,9,-433.9508007933502,293,0.0,770.9144718647003,35840,0.0,1.5684927,-0.0005893707275390625,0.0008448841,0.01292114,0.01292114
0.0,151.825,-5.985204024005479,6,-447.77270601025083,299,0.0,793.0990786552429,36864,0.0,1.5682755,-0.0006161928176879883,0.0008276216,0.013966754,0.013966754
0.0,153.6,-6.552123868926531,7,-448.77226426344134,306,0.0,815.549236536026,37888,0.0,1.5738903,-0.0003031492233276367,0.00079681707,0.011294834,0.011294834
0.0,136.85,-7.044837694898104,9,-457.73939889656987,315,0.0,838.020610332489,38912,0.0,1.5618533,-0.00015938282012939453,0.0007009333,0.0115543585,0.0115543585
0.0,152.925,-6.303487275829399,4,-448.52161188667316,319,0.0,860.8017468452454,39936,0.0,1.5543647,-0.0004481077194213867,0.0008554979,0.012674719,0.012674719
0.0,141.3,-6.7382375838573605,8,-459.7904263113197,327,0.0,883.3704302310944,40960,0.0,1.5552472,-0.001001596450805664,0.00085611106,0.012621691,0.012621691
0.0,145.1,-7.850421987445506,8,-461.03062129393595,335,0.0,905.8129336833954,41984,0.0,1.552146,-0.0002688169479370117,0.0007527337,0.013043641,0.013043641
0.0,143.3,-7.2186192116733015,8,-460.67940120102514,343,0.0,928.5191707611084,43008,0.0,1.5562493,0.00011748075485229492,0.00091257296,0.013244684,0.013244684
0.0,136.075,-7.255005640477165,10,-473.12805718496094,353,0.0,950.7314503192902,44032,0.0,1.5542383,-0.00031566619873046875,0.0007897011,0.01286857,0.01286857
0.0,128.0,-7.664480964120789,6,-515.5490665071818,359,0.0,973.3519656658173,45056,0.0,1.5442915,-0.00023674964904785156,0.0008285681,0.01196938,0.01196938
0.0,128.0,-8.047997263359179,8,-500.7165200380899,367,0.0,996.2012436389923,46080,0.0,1.5430542,-0.0001609325408935547,0.00082279224,0.012189443,0.012189443
0.0,141.5,-6.552268397493913,5,-461.10458995302326,372,0.0,1019.1285381317139,47104,0.0,1.5387862,-0.0002865791320800781,0.0007705119,0.0111896675,0.0111896675
0.0,149.225,-5.834548018095933,5,-463.76461107016655,377,0.0,1041.418916463852,48128,0.0,1.548541,-0.00038373470306396484,0.00079576665,0.014559159,0.014559159
0.0,151.4,-6.059955777824946,7,-449.6198501425155,384,0.0,1064.246906042099,49152,0.0,1.5424117,-0.0001804828643798828,0.00071164273,0.012393263,0.012393263
0.0,161.675,-5.389040444392615,5,-392.41888055786256,389,0.0,1086.5919897556305,50176,0.0,1.539098,-0.0007668733596801758,0.0008099838,0.015335498,0.015335498
0.0,167.725,-5.171553595641781,7,-396.06160743873914,396,0.0,1108.99130320549,51200,0.0,1.542364,-0.00042128562927246094,0.0008634896,0.011698615,0.011698615
0.0,174.425,-4.482615208024611,6,-382.4966804262367,402,0.0,1131.3973474502563,52224,0.0,1.5420048,-0.0001227855682373047,0.0008449373,0.009094676,0.009094676
0.0,166.525,-4.581687098551452,7,-408.77215413305674,409,0.0,1153.8324825763702,53248,0.0,1.5326253,-0.00016033649444580078,0.00077996764,0.011445502,0.011445502
0.0,164.925,-4.773326660236192,6,-407.70534471197755,415,0.0,1176.4117782115936,54272,0.0,1.5419323,-0.0001519918441772461,0.00080218964,0.010708397,0.010708397
0.0,170.675,-4.436672982092913,4,-394.61693240217863,419,0.0,1198.854987859726,55296,0.0,1.5306253,-0.00033164024353027344,0.00079542695,0.014842256,0.014842256
0.0,162.075,-4.8092791983523,8,-406.6625951019989,427,0.0,1221.5320391654968,56320,0.0,1.5311555,-0.00016605854034423828,0.00080538413,0.0107386485,0.0107386485
0.0,153.6,-5.767958655100555,9,-447.5776033393864,436,0.0,1243.760579586029,57344,0.0,1.5333652,-0.0041234493255615234,0.0007887282,0.011385599,0.011385599
0.0,168.6,-5.242631660110296,4,-408.7927814982657,440,0.0,1266.0880572795868,58368,0.0,1.5441132,-0.00041663646697998047,0.0008880204,0.012997096,0.012997096
0.0,159.075,-5.667946304549853,6,-420.9377606650931,446,0.0,1288.53959441185,59392,0.0,1.5361023,-0.00026476383209228516,0.0007612648,0.011634339,0.011634339
0.0,171.7,-5.1870266143018835,4,-410.2728033270716,450,0.0,1311.0035967826843,60416,0.0,1.5232133,-4.3392181396484375e-05,0.00083229324,0.0077899722,0.0077899722
0.0,171.7,-5.129579073274421,6,-424.8770546235173,456,0.0,1333.6955041885376,61440,0.0,1.5296884,0.00011336803436279297,0.0008179709,0.010948634,0.010948634
0.0,175.225,-4.717765656843586,5,-396.10041693312525,461,0.0,1356.6708528995514,62464,0.0,1.5356711,-0.00039696693420410156,0.0008393693,0.013785516,0.013785516
0.0,179.2,-4.467935657829893,6,-397.29857492436133,467,0.0,1379.3573122024536,63488,0.0,1.5411813,-0.00013208389282226562,0.0008494366,0.012582835,0.012582835
0.0,192.9,-3.223717674806911,6,-371.37290498335204,473,0.0,1401.7464854717255,64512,0.0,1.5282686,-0.00014519691467285156,0.00077305106,0.0117274895,0.0117274895
0.0,160.3,-5.2645937840526615,12,-403.6950373598171,485,0.0,1424.2881035804749,65536,0.0,1.5390403,-7.510185241699219e-05,0.00072464533,0.0115673635,0.0115673635
0.0,146.2,-5.596385463868539,6,-444.8295763259754,491,0.0,1446.505654335022,66560,0.0,1.5293189,-4.4465065002441406e-05,0.00088146375,0.013187397,0.013187397
0.0,152.0,-5.376580672238456,6,-431.83614321023344,497,0.0,1468.694487810135,67584,0.0,1.5174176,-9.739398956298828e-05,0.0008294338,0.011191107,0.011191107
0.0,140.475,-5.941410768217532,7,-457.53466055874594,504,0.0,1491.0609979629517,68608,0.0,1.5227737,0.00044780969619750977,0.000828229,0.013662221,0.013662221
