# {"t_start": 1564681122.4867606, "env_id": "highway-discrete-intrinsic-rew-v0"} 
r,l,t
-618.714164,59,4.398677
-325.997081,84,7.114893
-465.404955,65,9.21116
-416.340063,31,10.20509
671.197726,300,19.947316
-554.148418,31,20.943383
84.269784,210,27.686739
-570.573126,34,28.753799
-389.845963,105,32.077467
-494.755254,66,34.212209
1495.23911,300,45.796876
-395.289159,48,47.300963
-496.649364,81,49.894037
-457.558579,72,52.155547
-314.93397,101,55.242595
929.150802,300,64.899256
-499.879183,81,67.454379
-588.591339,24,68.232707
-396.550131,46,70.556292
-377.211472,117,74.988917
703.685719,256,83.169652
-22.297701,300,92.844249
-597.645795,62,94.752494
-602.363782,35,95.861474
-601.977077,63,97.881533
-609.28888,59,99.735404
-586.365733,47,101.239589
-44.508123,300,112.196978
-27.565267,300,122.143046
-592.562431,51,123.756673
-622.164999,103,127.042438
-54.720206,300,145.367769
-592.81017,45,146.806734
-603.196656,62,148.789864
-603.283146,40,150.072568
-606.177336,62,152.093713
-605.352557,31,153.0639
-610.445109,69,155.239042
-598.838694,67,158.127113
-616.082266,151,162.947163
-21.354262,300,179.079383
-630.839495,81,181.595025
-612.646188,64,183.609946
-609.406679,30,184.582321
-607.323513,53,186.26382
-603.466823,36,187.400014
60.241344,300,197.003225
-71.973639,300,212.128408
-618.97278,56,213.95856
-70.284091,300,223.531881
-607.825143,73,225.836111
-617.193124,79,228.307375
-604.595564,24,229.10141
-55.707497,300,245.516895
-622.013885,103,248.751912
-17.288012,300,258.396415
-607.999932,69,260.579637
-605.002218,71,263.667557
-615.953417,62,265.648365
-68.943683,300,279.023522
-599.544802,31,280.02638
-617.136112,47,281.490019
-646.131529,263,290.442741
-600.55008,25,291.238225
-633.615769,92,294.194047
-611.807954,58,296.077631
-621.257616,138,300.556545
-606.971716,53,304.74339
-74.213251,300,314.421643
-76.756006,300,324.050621
-614.913058,59,325.917342
-621.006709,82,328.565532
-610.671869,51,330.219718
-599.298896,116,333.97808
-616.152008,77,338.742461
-606.464645,49,340.316848
-107.522393,300,350.668108
-639.140715,147,355.294457
-630.085845,89,358.166358
-634.30395,109,361.484472
-607.788652,52,363.092032
-614.051359,74,365.43306
-629.828199,119,369.220396
-610.462739,28,370.670965
-76.816505,300,379.991094
-663.081234,178,385.696898
-614.11137,38,386.880992
-615.795777,76,389.267426
-625.576159,97,392.412152
-610.956475,46,393.845263
-600.978598,30,394.79785
-619.864695,77,397.24792
-647.12065,137,406.582378
-627.016223,98,409.732002
-616.379229,93,412.791687
-622.854848,72,415.886182
-608.775452,27,416.754564
-111.07116,300,426.054137
-610.436008,31,427.048309
-104.702843,300,446.102328
-644.06613,169,451.478396
-627.534671,94,454.509209
-89.915156,300,464.260714
-640.100711,119,468.027826
-602.947005,71,472.241735
-103.77726,300,482.029513
-609.030037,38,483.263659
-81.369336,300,493.190264
-630.321376,103,496.428922
-619.349797,67,498.540352
-642.039068,140,502.990776
-103.110711,300,513.301366
-624.612448,117,517.023809
-642.143144,105,520.366702
-91.583975,300,530.609307
-628.539058,80,533.14714
-606.524065,28,534.019145
-104.530348,300,547.092323
-616.709161,39,548.324088
-610.929447,31,549.2913
-653.894686,159,554.421403
-646.723428,144,559.14921
-611.685581,60,561.043848
-635.643057,114,574.31379
-639.03884,131,578.483072
-107.208111,300,588.192932
-623.824652,64,590.222808
-613.110245,39,591.458885
-643.355733,104,594.732555
-665.316574,167,608.830214
-628.854938,90,611.700715
-91.06324,300,621.355145
-610.164645,30,622.300567
-668.199723,192,629.053167
-632.040886,112,632.594095
-611.419531,25,633.408726
-625.972492,64,635.462316
-94.732315,300,647.24578
-617.529405,59,649.154344
-630.210057,83,651.844474
-604.456204,74,654.164983
-620.916404,52,655.828803
-694.633394,257,664.060274
-618.77245,68,666.232832
-98.67719,300,680.374488
-611.830694,45,681.810317
-672.18293,177,687.493824
-610.134204,47,688.998458
-634.142334,81,691.547792
-618.675852,70,693.838411
-627.436816,84,696.575694
-106.186124,300,714.08185
-96.171247,300,724.413484
-626.009329,78,726.909356
-88.454927,300,736.674888
-615.503865,38,737.87042
-608.643977,26,739.325185
-104.704993,300,749.019511
16.075276,300,758.79207
-85.870055,300,768.01054
-628.262328,99,774.575331
-105.49317,300,784.121915
-110.73276,300,794.03074
-612.090345,55,795.795474
-615.723554,77,807.497432
-624.119234,80,810.07504
-613.29197,46,811.519202
-668.507779,171,816.95101
69.212951,300,826.010135
-106.735175,300,835.729605
-96.828312,300,847.507113
-609.404994,30,849.164878
-107.611947,300,858.712771
-610.414598,50,860.324407
-621.597361,58,862.170693
-130.584467,300,880.81655
-622.893139,56,882.603121
-624.591776,58,884.480222
-612.709568,60,886.363192
-634.174347,83,888.947852
-110.971236,300,898.755435
-629.153977,77,907.15102
-78.617753,300,916.918219
-645.644296,148,921.702892
-119.318865,300,930.61048
-110.200625,300,946.977177
-649.750689,130,951.123558
-110.995626,300,960.490129
-608.72556,45,961.913938
-625.845806,68,964.101922
-108.545873,300,980.843577
-122.092267,300,990.48038
-110.63417,300,1000.168664
-123.170403,300,1013.902713
-622.207456,61,1015.8311
-641.726413,83,1018.46919
-88.292814,300,1028.094555
-640.905777,109,1031.581468
-629.422677,103,1034.824365
-120.998055,300,1047.128776
-659.65705,156,1052.056766
-608.051852,33,1053.103685
-95.483549,300,1062.742695
-113.04808,300,1080.456355
-125.715703,300,1090.178844
