# {"t_start": 1564681065.2854269, "env_id": "highway-discrete-v0"} 
r,l,t
-132.081171,300,8.116523
-708.803029,214,12.800143
-620.962172,42,13.711451
-128.425499,300,20.190567
-614.997628,34,20.914524
-626.085298,65,22.334347
-618.030958,39,23.168336
-615.181228,60,25.651263
-644.504466,122,28.251726
-618.463921,49,29.299066
-630.394378,63,30.662176
-670.155814,138,33.562365
-641.917034,83,35.390695
-642.62778,116,37.859385
-623.710763,58,39.09378
-626.473237,64,40.452269
-610.707548,31,41.125939
-641.07455,85,42.896098
-634.54713,75,48.112094
-622.778979,46,49.062221
-615.041758,48,50.06375
-624.477011,58,51.329757
-648.596714,104,53.486493
-651.012138,131,56.352686
-627.410565,46,57.375821
-637.067465,94,59.416053
-146.266907,300,65.846459
-616.568315,43,69.795377
-619.964175,46,70.782223
-620.727779,41,71.697834
-111.609572,300,78.057468
-628.720145,65,79.434108
-627.888259,80,81.243857
-623.329256,50,82.336943
-647.055462,98,84.578533
-607.975977,30,85.235697
-628.535423,62,86.582598
-612.971727,29,87.210002
-621.095482,44,88.140505
-646.143207,115,90.592497
-617.467082,49,92.435084
-669.036551,165,96.148854
-624.855467,68,97.589184
-132.297486,300,104.089304
-122.299946,300,111.089725
-609.231118,26,111.662491
-632.515416,79,116.104448
-636.783433,73,117.639744
-636.157069,89,119.542965
-672.954074,158,122.933265
-128.467147,300,129.411943
-615.547102,36,130.187182
-619.240765,47,131.220313
-675.492391,182,135.138239
-629.033612,62,138.066486
-625.757084,55,139.24036
-147.413852,300,145.743216
-121.788234,300,152.403939
-616.701203,31,153.060248
-626.097786,49,154.101763
-634.026648,85,155.930804
-673.651448,167,162.792111
-639.72051,98,164.869843
-614.714995,32,165.579147
-616.696163,54,166.734906
-730.080117,296,172.905211
-618.553211,41,173.757828
-629.287019,65,175.100132
-607.804989,22,175.559539
-615.129614,33,176.249335
-618.125828,45,177.218841
-616.358785,27,177.783702
-134.973682,300,187.609021
-637.429388,79,189.314319
-641.592993,86,191.143443
-611.675276,43,192.045828
-123.190293,300,198.392578
-129.014454,300,210.114686
-648.564211,99,212.21357
-638.697957,94,214.277538
-642.327419,92,216.272407
-130.13772,300,222.912775
-651.844147,115,228.694854
-134.989469,300,235.15329
-653.247114,107,237.479093
-645.486844,99,239.618954
-135.867529,300,246.165222
-618.150795,37,249.442175
-127.999217,300,255.971265
-130.326702,300,262.42709
-664.231496,145,265.324486
-135.053974,300,277.52112
-640.384182,88,279.350251
-615.304442,27,279.938763
-643.847962,99,281.987254
-628.288516,78,283.642549
-658.313361,149,286.741504
-628.235806,64,288.090025
-626.304934,86,289.92221
-616.88072,34,290.679429
-625.737755,72,292.221518
-126.194027,300,299.646608
-630.166216,67,301.078983
-130.840268,300,307.406817
-614.824214,33,308.105186
-620.125716,50,309.15415
-636.515872,68,316.586493
-621.273477,34,317.271405
-665.580924,141,320.449704
-637.551741,114,322.906046
-706.031619,259,328.528278
-129.624338,300,334.873916
-617.844289,44,338.544355
-646.017766,116,341.052293
-630.222915,108,343.31865
-125.253879,300,349.6024
-717.130191,257,354.847672
-666.14783,160,362.936225
-615.166854,31,363.601677
-128.626429,300,370.136605
-137.990242,300,376.710211
-663.10811,143,379.712005
-617.648716,47,380.7187
-684.53105,187,385.888335
-631.182208,91,387.84302
-620.888081,40,388.721059
-134.049268,300,395.182796
-627.272059,58,396.433248
-122.404867,300,402.832994
-125.493247,300,410.125506
-95.729014,300,416.421271
-105.820795,300,423.00341
-639.829899,107,425.274008
-630.275268,69,427.523144
-633.933401,94,429.501053
-124.018086,300,435.957991
-685.155168,199,440.193737
-627.822217,76,441.811219
-632.794779,83,450.066991
-612.579166,35,450.793634
-126.185828,300,456.695071
-633.541768,94,458.590545
-618.942323,39,459.414583
-621.782053,75,461.036119
-122.909388,300,467.636773
-612.474965,35,470.833254
-658.126401,124,473.392895
-619.366875,51,474.479929
-125.259074,300,480.982818
-721.029521,274,486.896865
-632.161316,67,488.337503
-124.987407,300,498.928955
-129.375558,300,505.368903
-622.772874,77,506.942811
-97.954772,300,513.342701
-639.10851,93,516.727073
-633.262008,89,518.590603
-642.187146,95,520.604934
-123.609806,300,527.236192
-625.051155,70,528.759668
-125.868687,300,535.43802
-127.757644,300,544.099559
-633.491641,85,545.907031
-688.473971,211,550.320545
-113.226778,300,556.787632
-625.253683,102,562.072883
-116.451342,300,568.517895
-661.385397,102,570.722775
-125.925204,300,577.208008
-613.76885,38,582.966015
-135.8805,300,589.583884
-626.884646,57,590.822668
-675.72607,195,594.904495
-644.854691,91,596.89571
-651.17371,112,599.311285
-638.073424,103,601.55415
-654.883502,154,607.816441
-625.154291,57,609.05144
-610.767629,26,609.622356
-681.956469,182,613.512374
-692.315029,235,618.677396
-617.35117,34,619.396234
-121.558075,300,625.843709
-646.991517,97,629.033184
-133.576046,300,635.169646
-617.295787,51,636.264884
-122.183039,300,642.582812
-643.489659,127,645.406067
-141.237864,300,655.364111
-629.065002,73,656.87434
-126.327914,300,663.318646
-629.854321,83,665.052254
-607.733796,25,665.5748
-625.598168,65,666.974525
-614.903531,48,667.972271
-126.838335,300,677.687289
-656.942424,151,680.707088
-618.777966,65,682.103581
-647.628354,108,684.495091
-129.740308,300,690.940546
-618.710725,57,692.129903
-125.121308,300,699.964284
-125.730275,300,706.647848
-140.289805,300,713.262048
-652.229598,110,715.588555
-627.08867,69,717.803124
-664.482486,148,720.926726
-611.419387,37,721.720096
-617.155469,56,722.874712
-129.529139,300,729.170178
-718.854214,273,735.112639
-656.70708,123,741.099613
-123.684727,300,747.419498
-117.253407,300,753.980446
-715.654465,286,760.006517
-717.331546,298,767.069517
-695.946131,266,772.757823
-94.775849,300,779.115034
-612.132449,26,783.538639
-104.641237,300,789.765255
-121.151715,300,796.093037
-653.559971,138,798.964115
-641.414433,121,801.507442
-620.747148,69,803.008052
-613.515082,31,805.551073
-131.112964,300,811.946784
-667.785034,152,815.196936
-715.717905,299,821.683671
-651.840955,130,824.500002
-612.604429,39,825.347361
-656.151877,136,830.151541
-121.38324,300,836.607294
-625.227742,53,837.765326
-608.43886,25,838.288662
-617.405516,43,839.182902
-689.721344,187,843.17675
-654.707144,138,846.161133
-129.464778,300,856.138493
-115.732391,300,862.525765
-116.323538,300,868.900978
-616.24247,52,873.06539
-623.079554,68,874.469814
-612.349143,40,875.339069
-128.777429,300,881.604306
-713.582601,296,887.815975
-613.58683,45,894.846759
-722.590936,285,900.867439
-646.961223,131,903.713724
-122.47998,300,909.855796
-721.647866,283,921.463273
-639.27999,74,923.032245
-118.384482,300,929.582756
-126.45595,300,936.084635
-618.96555,46,938.822081
-649.172246,157,942.125404
-699.91062,275,948.019803
-629.662544,65,949.423889
-117.06358,300,955.633646
-610.828618,29,956.243409
-632.214113,104,958.369807
-633.026447,80,961.567204
-706.728803,247,966.891258
-712.664953,282,973.207119
-685.868314,218,977.976248
-625.849547,65,979.332856
-621.504656,66,980.673236
-622.942211,70,983.948615
-634.572593,86,985.780257
-116.652196,300,992.184201
-623.487898,48,993.182435
-720.582651,275,998.913627
-638.358362,114,1001.380718
-627.425731,111,1007.03117
-114.842216,300,1013.439255
-136.024274,300,1019.822266
-646.507795,100,1021.882038
-672.982697,151,1029.940161
-116.479025,300,1036.501304
-683.320872,235,1041.420015
-125.206367,300,1047.330685
-609.01471,30,1049.238422
-717.579428,293,1054.863988
-125.492386,300,1061.410265
-635.590439,92,1063.345136
-89.216079,300,1069.687028
-685.38089,205,1074.862522
-635.647426,103,1077.008231
-118.500126,300,1082.841557
-118.223937,300,1089.22405
-635.458205,63,1090.563522
-112.78663,300,1098.557299
-120.024115,300,1105.121802
-610.963061,26,1105.669198
-625.39439,61,1106.95878
-651.215438,119,1109.536254
-117.122053,300,1120.726116
-636.861928,93,1122.684253
-618.108079,36,1123.46715
-121.820043,300,1129.745498
-135.422879,300,1142.753603
-705.277986,291,1148.831472
-621.947771,66,1150.209011
-75.663494,300,1156.849414
-606.691151,25,1159.254403
-637.296492,101,1161.34698
-631.793404,60,1162.595992
-619.178039,74,1164.198524
-621.651786,84,1165.979134
-631.696917,93,1167.985611
-613.731618,44,1168.930519
-111.331446,300,1175.437373
-612.994234,31,1176.086249
-122.763199,300,1187.644703
-135.016667,300,1193.808425
-121.507018,300,1200.221312
-644.992766,115,1202.629409
-124.272369,300,1209.864343
-129.509682,300,1216.344032
-643.757259,105,1218.544401
-678.026971,176,1222.204742
-613.182122,33,1222.88754
-123.542431,300,1232.028575
-644.034999,107,1234.27251
-621.483393,72,1235.791936
-626.445748,77,1237.435771
-104.771384,300,1243.796185
-617.449964,54,1244.963069
-124.489263,300,1254.215889
-611.418926,30,1254.851698
-123.869277,300,1261.194002
-608.880288,25,1261.723699
-718.237244,291,1267.996327
-619.363803,67,1269.389501
-614.144919,31,1270.731328
-633.95793,80,1272.409933
-615.536047,36,1273.156574
-634.681392,88,1275.219065
-628.062745,61,1276.520302
-606.218167,22,1276.978283
-119.299756,300,1283.729626
-667.661894,133,1286.578479
-117.066237,300,1299.347808
-121.482993,300,1305.311532
-608.067703,20,1305.736784
-119.750054,300,1312.169299
-646.78567,98,1316.926396
-118.679378,300,1323.532441
-620.144178,44,1324.486589
-623.055876,72,1326.012769
-111.641586,300,1332.281174
-621.180255,113,1339.507733
-117.919401,300,1345.979933
-634.655104,72,1347.501819
-112.315651,300,1353.949967
-641.515576,99,1356.061827
-610.198933,33,1356.767914
-615.739053,38,1357.566944
-607.095693,27,1358.149441
-615.290405,53,1360.661247
-617.33407,45,1361.591474
-615.576892,43,1362.486728
-114.123667,300,1368.965032
-123.199005,300,1375.414957
-107.666721,300,1388.257428
-632.290379,84,1389.97703
-633.481292,85,1391.78311
-104.305607,300,1398.21043
-670.960139,165,1401.714175
-612.756293,24,1402.219319
-663.229819,191,1408.420542
-118.729129,300,1414.684308
-117.164752,300,1420.974834
-635.50774,63,1422.279635
-114.865901,300,1432.881287
-612.963729,48,1433.918724
-126.482759,300,1440.397217
-109.013972,300,1446.82029
-127.834347,300,1455.502895
-684.680463,216,1459.994207
-661.206314,179,1463.782843
-121.090423,300,1470.314526
-633.577145,88,1473.329434
-132.327403,300,1479.609352
-117.697318,300,1485.935582
-704.3001,228,1490.482285
-121.712687,300,1499.51609
-129.470874,300,1505.923125
-122.463354,300,1512.328804
-625.800851,61,1513.619358
-631.004082,87,1517.323913
-100.299554,300,1524.040599
-112.629839,300,1530.336777
-704.342737,229,1535.159731
-120.20345,300,1544.659492
-715.712755,270,1550.631724
-120.185212,300,1557.035653
-624.145948,72,1558.549164
-606.521742,27,1561.402712
-648.916551,126,1563.936407
-628.418307,52,1565.03639
-132.950344,300,1571.607125
-719.639701,284,1577.698223
-119.927963,300,1589.586354
-643.116299,115,1591.94716
-615.762502,36,1592.705833
