# {"t_start": 1564681147.1850142, "env_id": "highway-discrete-intrinsic-rew-v0"} 
r,l,t
-614.51762,115,6.917447
-564.22445,26,7.806295
-448.638558,88,10.791386
-513.008255,37,12.0669
-493.089136,54,13.975885
-539.222914,27,14.901052
-484.049058,25,15.779638
-545.420539,25,16.618384
-445.699777,54,18.489707
868.787948,300,28.579053
-185.357795,179,34.724225
-421.347755,53,36.555443
-525.678002,29,37.559447
-462.344176,38,39.885713
-490.946034,63,41.980282
-417.02522,82,44.668822
-419.72484,101,48.078156
610.786352,300,58.391708
1209.268743,300,68.81957
-568.136295,54,71.406904
-571.608602,86,74.316482
-597.000426,97,77.830206
-607.842288,52,79.550143
-596.241265,25,80.381083
-590.474033,146,85.253573
-24.096153,300,95.034944
-603.150135,66,97.195339
12.875855,300,107.303068
-593.323507,33,110.045388
-599.722979,36,111.217658
10.668612,300,120.941348
-602.558929,46,122.478255
8.853316,300,132.599633
-579.803647,47,134.186724
-25.429221,300,153.680562
-601.574005,81,156.417467
41.009522,300,166.423456
-8.987222,300,176.335893
-600.179465,26,179.821109
-601.906419,54,181.613008
-606.213129,63,183.698617
-610.511133,40,184.996913
-625.112307,90,187.993489
-620.426226,109,191.701299
-43.795799,300,201.819278
-613.006547,70,204.206608
-616.141175,83,207.036748
-613.36781,86,209.920636
-605.886151,49,211.610817
-84.564463,300,223.82444
-615.310573,84,226.622256
-589.520319,57,228.551188
-599.685145,28,229.495355
-48.169069,300,239.176363
-602.906969,61,241.207243
-616.313557,126,245.376751
-605.848612,53,247.084429
-608.072643,84,251.4396
-608.321842,49,253.052596
-608.755959,38,254.331378
-613.557002,64,256.475406
-71.486653,300,266.390059
-100.356852,300,276.663478
-610.426546,37,277.910893
-636.980591,101,281.148377
-620.987414,74,285.677521
-628.985272,123,289.70813
-617.242399,76,292.236308
-77.587476,300,302.50467
-629.269574,95,305.648939
-73.933418,300,315.828601
-67.701794,300,328.077267
-639.054424,129,332.383459
-603.946184,29,333.341243
-609.296539,68,335.574497
-637.724977,132,340.092517
-85.332574,300,351.187312
-630.766292,125,357.915201
-625.381153,83,360.675499
-619.127278,108,364.26076
-96.195395,300,373.804649
-624.923058,79,376.429141
-675.699142,265,385.278722
-614.987336,55,387.091077
-660.669736,212,394.849475
-634.414353,112,398.549389
-71.268072,300,408.675823
-79.309802,300,418.613347
-619.100274,96,421.832799
-639.96701,144,426.893404
-618.477057,60,428.893362
-609.852621,24,429.685224
-622.769462,76,432.202886
-54.990678,300,441.836284
-602.643681,24,442.64237
-612.076168,33,444.59422
-617.152358,61,446.628949
-614.843837,60,448.598012
-656.279819,151,453.627642
-610.017794,30,454.641139
-102.82424,300,467.029573
-97.978026,300,477.369641
-625.791555,62,479.421845
-92.863736,300,489.548099
-620.447637,71,494.391609
-604.455985,29,495.39712
-613.317634,39,496.738348
-100.121458,300,506.827907
-626.520092,104,510.261535
-106.547651,300,520.178968
-108.01877,300,536.365638
-655.238175,141,540.96091
-619.230298,49,542.645975
-630.971724,129,546.967919
-659.749681,179,553.939575
-616.098346,41,555.347078
-607.090837,29,556.310529
