# {"t_start": 1564681092.6552668, "env_id": "highway-discrete-intrinsic-rew-v0"} 
r,l,t
-24.835936,300,12.048667
3466.762698,147,16.737411
1277.26233,69,19.048151
1119.365526,80,21.725239
826.987281,72,24.11436
2003.038427,101,27.463616
1328.156413,91,30.40438
1637.935487,83,38.520517
-69.918502,31,39.457421
-22.5567,29,40.325771
445.742487,57,41.992412
4879.096206,231,49.161707
694.576637,53,50.76123
1465.756578,79,53.164031
624.40164,52,54.730045
963.828402,75,56.997002
48.649657,28,57.851707
843.787616,52,59.4218
1420.963522,74,61.624929
631.281516,66,64.266526
-595.735867,108,67.498496
-593.395028,47,69.395937
-27.752056,300,78.490655
-612.596683,117,82.068638
-644.236901,226,88.83658
-27.046096,300,97.889816
-593.580983,48,100.622334
-616.201137,142,104.861619
-596.72019,54,106.508736
-620.769703,123,110.224833
-599.837868,58,111.981021
-610.465558,53,113.592243
-599.41599,45,114.951069
-590.095695,89,117.6355
-598.794036,52,119.211428
-604.060457,115,122.657874
-599.921124,47,124.07816
-614.977242,133,128.129245
-606.639823,120,134.613083
-614.660894,65,136.774248
-614.267503,70,139.085655
-632.905332,113,142.883988
-612.078623,28,143.816332
-643.423753,208,150.148593
-606.434624,38,151.29103
-635.547858,135,155.348969
-609.796775,59,157.133816
-646.820403,155,161.818513
-612.692887,41,164.345427
-628.659362,93,167.147413
-607.115614,34,168.17582
-605.948472,43,169.471757
-615.934698,76,171.801787
-636.312176,192,177.583625
-614.56547,92,180.406507
-606.864859,75,182.642072
-86.933998,300,191.899176
-612.690387,64,194.455471
-614.39624,55,196.853705
-634.362725,99,200.12417
-627.996963,73,202.549487
-625.939,82,205.306339
-618.191296,78,207.878418
-637.379085,131,212.25031
-654.137013,163,217.730389
-82.054745,300,227.955368
-614.943912,39,229.261461
-607.187104,36,230.919289
-625.972555,105,234.383905
61.593029,300,244.2021
-623.904859,65,246.18602
-669.864227,292,255.367107
-658.342951,169,260.443539
-611.575962,46,261.832155
-626.726634,87,265.57708
-612.787655,57,267.29744
-609.893017,32,268.881398
-624.313159,67,270.916285
-617.961077,64,272.854501
-613.657319,45,274.211449
-86.440304,300,283.434139
-645.185065,115,286.923543
-648.554525,165,292.040909
