# {"t_start": 1564681112.0993085, "env_id": "highway-discrete-v0"} 
r,l,t
-124.539283,300,7.719168
-609.496567,22,8.178616
-620.128752,43,9.057277
-622.74881,54,10.124083
-645.705847,128,12.748446
-114.782968,300,18.396828
-621.863778,59,19.5861
-624.671397,59,23.747482
-630.861785,56,24.885673
-612.693811,33,25.559002
-611.27245,24,26.050031
-623.261073,74,27.521921
-740.759546,296,33.546011
-613.13804,36,34.283884
-627.113302,50,35.28687
-126.263751,300,41.493745
-636.043997,81,43.116347
-126.820243,300,50.085371
-622.8682,56,51.267727
-119.155342,300,56.971669
-642.209626,100,58.945731
-627.347749,47,59.901207
-673.116365,192,63.749465
-615.222534,37,65.353798
-641.039097,85,67.122371
-623.876001,87,68.902429
-622.195626,59,70.117774
-129.260772,300,76.159343
-620.692818,44,77.116434
-631.607809,88,78.911804
-637.203324,85,80.634161
-655.781883,136,83.452192
-630.526955,85,85.192581
-632.551385,72,87.258874
-616.532461,38,88.036519
-639.160696,85,89.832989
-613.475302,36,90.565673
-134.609982,300,96.878406
-613.08594,45,97.791574
-613.925585,39,98.596069
-126.373432,300,104.723413
-627.923417,58,108.448834
-613.220426,40,109.251308
-662.214633,138,112.046863
-648.636849,109,114.318835
-635.419363,78,115.930746
-131.530671,300,122.450671
-611.394239,32,123.121124
-614.18336,39,123.911603
-631.646332,85,125.630351
-676.83594,196,132.852435
-636.329235,85,134.55948
-621.161511,52,135.610996
-129.346222,300,141.8709
-625.585396,56,143.023112
-642.658233,89,144.855909
-623.558904,56,145.990899
-624.45728,60,151.094238
-620.58831,49,152.101534
-631.589499,88,153.873057
-118.154158,300,159.944676
-138.223674,300,166.298546
-662.659119,121,174.411792
-133.159693,300,180.851601
-691.818506,205,185.45226
-642.342781,99,187.664571
-631.511442,75,189.373277
-613.804755,32,190.099976
-624.923238,51,191.292902
-128.707476,300,201.781575
-650.384914,103,204.042074
-605.542318,25,204.613245
-614.750373,35,205.41867
-617.590912,37,206.252553
-625.595427,61,207.65472
-626.47544,50,208.801935
-128.059824,300,215.580978
-133.518478,300,225.477616
-132.112833,300,232.236212
-707.045065,233,237.298276
-644.047638,102,239.645202
-615.521228,28,240.299892
-619.36765,50,241.415183
-648.782293,104,244.415444
-709.189435,265,250.5616
-612.810817,29,251.226192
-140.643099,300,257.662382
-628.639157,86,259.670878
-621.669393,51,260.838605
-642.305214,89,267.684364
-125.810715,300,274.718772
-729.89664,254,280.640562
-644.92889,137,283.833951
-659.829853,151,287.337246
-632.049583,63,288.763184
-621.195834,46,290.682515
-611.835008,31,291.316106
-611.584801,25,291.815447
-134.982166,300,298.23427
