# {"t_start": 1564929559.940686, "env_id": "highway-continuous-v0"} 
r,l,t
-727.674853,215,6.333732
-652.409917,47,7.293163
-687.504254,90,9.173141
-657.464399,43,10.069446
-715.663116,300,15.877263
-625.474891,86,17.640924
-799.59475,199,21.81383
-737.914224,44,22.73214
-616.187531,64,24.728676
-605.67204,31,25.370042
-673.400382,58,26.579618
-689.874499,29,27.201957
-759.667213,239,32.096227
-634.475686,105,34.216393
-640.23041,26,34.758408
-712.981478,110,37.098953
-626.632517,81,38.783432
-707.50422,42,39.654042
-713.569615,110,41.983235
-766.082894,69,43.454256
-605.916422,33,45.686857
-611.019535,33,46.385692
-623.409506,57,47.618224
-650.514539,137,50.477999
-660.363804,41,51.331355
-752.130235,69,52.77748
-605.563814,33,53.468333
-883.074732,246,58.552588
-709.528179,69,60.00303
-736.924941,199,64.185678
-709.526292,36,64.949334
-675.621066,33,65.652692
-679.756641,92,68.796271
-739.817884,56,69.972809
-645.222107,116,72.428565
-856.865977,142,75.382156
-653.022819,178,79.136438
-688.127464,130,81.8345
-622.684703,75,83.4173
-663.884174,26,83.958012
-718.854381,122,86.46867
-680.167749,60,87.734297
-722.123975,89,90.577411
-611.889372,40,91.391927
-688.65756,42,92.252324
-713.604214,63,93.581568
-621.283643,55,94.718987
-948.071493,102,96.890161
-686.871028,86,98.715027
-616.824488,56,99.847147
-991.30515,151,102.960761
-1108.544206,244,108.069744
-677.125436,20,110.844573
-617.937909,39,111.668844
-714.498085,139,114.562783
-722.574007,196,118.730861
-737.573968,86,120.549822
-776.941848,84,122.32487
-619.932886,59,123.518321
-604.034913,23,123.995895
-833.738437,289,130.110832
-697.875766,55,133.452053
-774.925234,59,134.706722
-743.404223,166,138.212808
-621.957258,56,139.369808
-611.702674,300,145.754904
-608.056157,31,146.416488
-605.273832,28,146.994038
-748.7691,59,148.265568
-614.294995,46,149.242282
-743.166226,92,151.220176
-706.323206,46,152.181555
-610.011599,32,152.860224
-630.207915,124,156.85316
-623.279008,58,158.073589
-610.153763,28,158.668761
-742.991952,116,161.163807
-709.80349,60,162.440789
-800.187563,75,164.060667
-1052.532333,174,167.715432
-702.979953,71,169.179578
-714.690487,32,169.850984
-1091.258207,91,171.774239
-755.465761,87,173.550504
-667.741551,56,174.69538
-824.028711,229,181.060337
-660.140561,52,182.161797
-632.860396,88,183.969437
-622.373466,55,185.108456
-614.146993,45,186.039783
-611.941102,44,186.947503
-734.240222,111,189.261892
-616.10451,47,190.275066
-660.906076,44,191.201382
-639.211633,106,193.418918
-613.949432,54,194.523831
-607.613695,26,195.060548
-628.663188,91,196.983819
-684.460124,51,199.090584
-723.438697,159,202.371392
-620.507308,80,204.069482
-645.161944,126,206.71023
-696.961442,140,209.637006
-669.112028,54,210.752666
-642.123698,137,213.665164
-653.436495,152,216.786576
-644.020638,123,219.365249
-674.345548,52,220.872891
-727.446353,47,221.879299
-613.40864,40,222.714189
-991.578812,103,224.842006
-709.528899,91,226.774916
-631.201348,85,228.554771
-639.432702,114,230.926653
-611.611471,40,231.771379
-609.789415,48,232.773892
-611.197159,45,233.725569
-690.644178,51,234.77426
-635.614289,121,237.262243
-718.195805,163,240.640852
-648.426844,157,244.526748
-871.155113,294,250.760153
-617.331665,57,251.957754
-617.729803,51,253.046415
-727.766995,127,255.726735
-622.37907,55,256.86637
-800.300283,252,262.193145
-641.563216,117,265.580498
-623.912386,52,266.730486
-622.458846,59,267.979667
-631.909669,112,270.315154
-745.518031,211,274.791496
-726.999022,80,276.453918
-685.794632,56,277.637332
-623.33232,62,278.942776
-641.850067,146,281.966725
-666.512965,81,283.672954
-610.887083,45,286.011354
-690.49711,122,288.571074
-635.347173,133,291.219206
-833.176675,83,292.900783
-855.520107,154,296.120695
-713.731441,41,297.010368
-631.519805,79,298.658925
-617.469557,88,300.522281
-614.292641,52,301.592202
-615.539332,45,302.547572
-646.206788,128,305.215383
-650.925257,145,309.732288
-607.891139,28,310.332983
-686.224284,75,311.894933
-709.822593,74,313.459014
-604.055188,27,314.026437
-1099.826979,132,316.7214
-1056.289904,150,319.564728
-758.647181,71,321.095771
-943.032646,148,324.178026
-629.193022,128,330.603211
-731.297067,97,332.685626
-829.531035,78,334.330772
-1024.03573,288,340.340207
-615.288038,52,341.434582
-612.310019,41,342.283294
-629.312818,72,343.766674
-619.615063,52,344.854665
-687.573411,144,347.836677
-716.015716,55,348.963685
-718.539297,48,350.723096
-130.070077,300,356.945976
-608.50018,35,357.677335
-611.056587,49,358.720917
-697.495448,123,361.361301
-607.75955,26,361.899073
-1160.678625,184,365.710072
-608.636959,36,366.450594
-629.244389,91,368.414971
-629.344084,80,370.091016
-611.517615,46,371.07404
-1050.931377,142,374.577061
-668.491856,29,375.198634
-630.141577,85,376.969937
-964.668721,99,379.038164
-673.168733,74,380.529526
-676.101275,119,383.047415
-1163.786934,212,387.331345
-624.294259,68,388.773396
-609.469493,38,389.568265
-809.739351,157,392.687476
-1198.481307,189,397.135902
-616.447085,60,398.389519
-682.525016,199,402.39633
-613.116922,38,403.200454
-625.53058,82,404.904078
-627.277168,78,406.534436
-634.51034,88,408.388206
-621.52304,54,409.530743
-741.551312,75,416.451319
-687.762358,50,417.499309
-615.474901,53,418.586651
-634.245679,74,420.129535
-625.55174,75,421.772627
-1104.78317,300,427.632507
-645.582564,137,430.433451
-686.076223,22,430.891371
-667.597412,174,434.450437
-760.5733,184,440.093997
-944.670208,263,445.746129
-609.374911,26,446.303162
-759.913816,206,450.595591
-654.649637,129,453.371784
-614.908506,54,454.50878
-743.458441,90,456.360732
-774.388759,145,461.271418
-606.928387,22,461.732957
-613.880292,41,462.597659
-612.734768,36,463.34561
-725.273408,62,464.624807
-618.066453,51,465.681469
-620.681581,55,466.80959
-628.368232,74,468.354475
-716.179702,144,471.380235
-734.626706,208,475.850878
-750.170333,96,477.801349
-753.024406,193,484.041239
-672.295603,156,487.358637
-643.057858,120,489.823714
-618.287502,58,491.070009
-111.704853,300,497.2939
-621.952314,57,498.515927
-632.958575,123,504.428667
-433.175918,300,510.811507
-706.815569,164,514.216489
-250.643683,300,520.554033
-615.363869,62,521.870033
-612.93275,49,522.907873
-170.018211,300,530.37389
-637.709558,130,533.139442
-494.022399,300,539.439399
-634.63358,104,541.612517
-607.242519,37,542.405199
-619.714388,49,543.464723
-606.229292,23,543.951067
-621.194393,72,545.468377
-835.221391,262,551.700984
-1064.542638,293,557.842686
-944.760973,149,560.906721
-665.528201,251,566.014811
-765.529524,171,571.285104
-614.873191,46,572.233417
-287.213145,300,578.631758
-720.27085,162,581.92974
-666.099576,94,583.948012
-661.32862,41,584.843589
-617.313988,52,585.925852
-616.099136,53,587.032813
-602.612401,22,587.50702
-895.358909,278,595.567066
-120.223866,300,602.053064
-954.164334,181,605.636374
-758.015344,201,609.723452
-703.051853,47,610.706428
-620.799875,47,612.475352
-110.548872,300,618.730545
-746.650581,77,620.290006
-609.878658,30,620.934566
-607.08983,29,621.54641
-703.708102,88,623.397567
-566.250487,300,629.730038
-644.163361,101,631.934773
-565.628337,300,639.669976
-278.201475,300,646.004107
-723.795885,45,646.935974
-613.264666,36,647.70087
-570.881762,300,654.007632
-634.859743,109,657.701931
-590.04389,300,663.712299
-925.114135,120,666.244218
-180.929454,300,672.52286
-605.595505,24,673.010663
-643.068358,160,676.255831
-698.591306,98,678.935993
-646.340339,137,681.766946
-632.352445,87,683.6014
-882.388722,140,686.33964
-634.339441,126,689.008711
-751.222766,70,690.403058
-649.53909,127,693.121392
-621.353446,56,694.289769
-626.101188,76,695.869339
-606.926312,39,699.390825
-630.946407,84,701.17959
-661.517109,50,702.235609
-960.865497,158,705.39775
-659.088149,126,708.065641
-586.095093,300,714.322867
-654.798219,166,717.818929
-617.589361,49,718.847813
-639.396691,98,722.439062
-751.252475,243,727.514775
-611.737983,30,728.157426
-674.045556,219,732.775874
-679.56102,220,737.145254
-885.488035,191,741.116975
-1474.163218,225,746.57884
-667.490185,185,750.433111
-628.977783,67,751.831508
-923.417261,300,757.964239
-672.972958,96,760.023878
-670.300161,198,767.844315
-636.454468,70,769.270078
-765.672356,260,774.715895
-706.862448,300,781.04071
-615.333666,49,782.028653
-687.731463,119,784.478724
-630.104601,94,787.419352
-677.00696,209,791.714036
-673.497428,177,795.477169
-624.414298,78,797.038869
-613.061468,38,797.806791
-107.818884,300,804.074026
-104.371927,300,813.464547
-631.531495,86,815.248225
-657.882832,51,816.301621
-620.266177,48,817.29148
-638.285077,98,819.360379
-645.758345,118,821.76899
-268.296168,300,828.036485
-645.073671,110,831.101429
-120.934742,300,837.35168
-118.281217,300,843.610275
-621.500839,64,844.966173
-630.124969,88,852.519569
-631.065225,78,854.143929
-634.181239,86,855.913393
-618.770109,58,857.095219
-619.444775,56,858.293076
-113.742187,300,864.002827
-166.557534,300,870.259057
-622.298768,58,873.123999
-243.857204,300,879.074118
-609.566367,44,880.019279
-490.447525,300,886.267155
-631.074584,60,887.521509
-564.231464,300,899.652643
-689.7413,254,904.894221
-608.563854,29,905.504427
-647.254852,148,908.689041
-658.778086,154,911.892852
-628.044703,73,916.848475
-631.362937,83,918.655945
-86.81537,300,924.895742
-327.076208,300,931.293607
-606.351062,27,931.855723
-627.414901,83,933.56728
-663.276197,174,940.998863
-637.999957,106,943.196807
-622.261923,66,944.544531
-135.877406,300,950.817722
-93.026608,300,957.196996
-609.986164,36,960.049182
-652.93147,171,963.791546
-614.230861,47,964.756745
-608.71924,42,965.639598
-120.08972,300,972.055239
-634.025492,70,973.531599
-613.989087,48,974.495937
-639.312098,85,976.302527
-711.612396,74,977.872516
-734.820107,67,979.307725
-609.695812,41,980.179218
-887.768938,247,986.817859
-638.091414,96,988.861111
-906.714248,278,994.631528
-128.521059,300,1000.951905
-621.748338,54,1004.671492
-680.522959,113,1007.012777
-677.080515,292,1013.268555
-617.176562,53,1014.381908
-612.426305,38,1015.166928
-624.464461,72,1016.682367
-358.549929,300,1022.943927
-879.593046,263,1031.128876
-613.013109,43,1032.019193
-118.28148,300,1038.361486
-876.496329,290,1044.347699
-646.373024,106,1046.551106
-606.365337,48,1048.512562
-628.423953,95,1050.536383
-760.765055,258,1055.945361
-648.210527,154,1059.088623
-616.885983,59,1060.317865
-790.366729,270,1065.955801
-612.68267,36,1070.185541
-641.566138,127,1072.886502
-688.990289,273,1078.529466
-615.677239,50,1079.558069
-640.667658,124,1082.147332
-114.36589,300,1088.117346
-106.241773,300,1097.060823
-650.024163,126,1099.716529
-119.341496,300,1105.712047
-618.429821,43,1106.629009
-636.119048,94,1108.590814
-624.717851,66,1109.934643
-604.803816,25,1112.980063
-96.880513,300,1119.21369
-607.274626,27,1119.767882
-631.950135,108,1122.116759
-611.509438,36,1122.871852
-656.826803,171,1126.421641
-608.941909,25,1126.9788
-631.623039,116,1129.468122
-615.532862,48,1130.451578
-616.390749,50,1135.687075
-111.396516,300,1142.178933
-633.600337,145,1145.154559
-633.472246,124,1147.726082
-633.822499,119,1150.265985
-692.10973,250,1162.139014
-796.309658,298,1168.41109
-642.812236,167,1171.630394
-625.779555,64,1172.996157
-615.861766,47,1173.990892
-610.801171,50,1175.037542
-641.265251,104,1180.911165
-508.044436,300,1187.436318
-101.874359,300,1193.50513
-210.275365,300,1199.839556
-612.991314,35,1201.548978
-694.346313,235,1206.323803
-636.63563,99,1208.433432
-116.200656,300,1214.601795
-614.909403,35,1215.323195
-92.781385,300,1221.781296
-108.096935,300,1229.023737
-631.751958,93,1230.965665
-713.20028,246,1236.223382
-609.584544,28,1236.812968
-341.746143,300,1242.828497
-101.164817,300,1250.963972
-116.039923,300,1257.098698
-632.941681,87,1258.875843
-648.679606,125,1261.440383
-611.205176,39,1262.28372
-250.732786,300,1272.870981
-620.943778,75,1274.458186
-608.414887,26,1274.997311
-613.670481,37,1275.772046
-788.637603,83,1277.478185
-166.783258,300,1283.655589
-623.482031,56,1284.822527
-769.313832,88,1290.17961
-725.191876,40,1291.025959
-140.779897,300,1297.151413
-780.128701,277,1302.987268
-665.33522,84,1304.685323
-640.826702,119,1312.692142
-614.174572,40,1313.518717
-732.942537,30,1314.152167
-93.798674,300,1320.520839
-640.075624,124,1323.16308
-117.469074,300,1329.520601
-626.787274,101,1331.683126
-626.716917,90,1334.427581
-723.46465,196,1338.677395
-648.312186,169,1342.19924
-691.422437,129,1344.776997
-603.465902,27,1345.325163
-611.19913,32,1345.98213
-148.778602,300,1352.369045
-687.427287,278,1360.47716
-656.662364,129,1363.284456
-617.487812,51,1364.376704
-679.451589,216,1368.536588
-695.118681,252,1373.906287
-652.704053,115,1378.895703
-1119.724613,263,1384.389934
-114.063141,300,1390.410245
-651.407292,169,1393.95055
-611.570647,41,1394.817503
-390.185135,300,1404.033348
-835.693327,119,1406.523529
-617.901559,46,1407.494714
-90.755032,300,1413.702147
-687.86478,123,1416.344554
-775.413088,63,1421.032904
-644.507303,131,1423.715212
-316.536294,300,1430.024157
-633.197937,101,1432.090671
-98.264761,300,1438.290632
-614.278652,64,1439.651704
-614.009664,59,1440.876015
-610.446805,30,1442.213513
-615.88742,43,1443.107133
-663.297104,179,1446.856621
-798.307633,259,1452.348091
-830.121887,292,1458.296352
-625.557855,91,1460.183818
-626.316349,80,1465.081617
-609.374518,30,1465.707413
-623.523303,80,1467.389672
-138.644937,300,1473.752243
-223.451762,300,1480.166582
-645.038617,157,1483.450726
-611.393935,31,1486.287316
-142.736242,300,1492.609746
-667.682075,89,1494.422243
-645.969958,135,1497.166689
-219.200421,300,1503.400717
-612.06072,37,1504.146866
-626.339896,77,1505.803466
-620.061753,79,1509.189855
-796.643895,228,1513.999976
-407.414119,300,1520.414953
-793.301528,133,1523.255012
-611.044871,34,1523.949077
-610.655947,28,1530.398147
-130.407659,300,1536.791519
-631.759757,83,1538.516321
-116.670625,300,1544.914681
-640.179652,131,1547.679982
-622.660069,97,1554.04781
-648.439191,118,1556.444993
-734.602718,189,1560.392208
-631.924138,78,1561.995595
-598.577578,300,1568.507923
-683.363195,183,1572.410933
-605.189941,28,1574.808286
-610.625226,36,1575.545746
-222.990368,300,1581.752192
-1171.313705,216,1586.187943
-881.06895,275,1592.054102
-624.923528,73,1593.617553
-620.313978,46,1594.619073
-698.204447,295,1602.302086
-632.979155,93,1604.286521
-156.556712,300,1610.355769
-747.029837,107,1612.675247
-624.615215,69,1619.554105
-719.853046,74,1621.114687
-102.675845,300,1627.183516
-624.12293,76,1628.756085
-640.962091,153,1632.019186
-633.166684,95,1634.022977
-610.425986,34,1634.739382
-676.681468,147,1637.845434
-604.590934,24,1640.522493
-615.320908,48,1641.540735
-620.443612,71,1643.046141
-365.968418,300,1649.337233
-745.311753,208,1653.719467
-677.401869,214,1658.125422
-627.098427,103,1660.360364
-164.383776,300,1668.299752
-664.918362,166,1671.812791
-610.46616,33,1672.487792
-108.495483,300,1678.959403
-102.695352,300,1690.672709
-617.823849,53,1691.825895
-611.050981,42,1692.710351
-202.560687,300,1698.967236
-322.810707,300,1705.256356
-662.946235,186,1710.305596
-638.375992,123,1712.972569
-104.690495,300,1719.327237
-676.18513,220,1723.989211
-613.248744,43,1724.908321
-109.324786,300,1735.021607
-636.769228,131,1737.742387
-240.101921,300,1744.071225
-639.653021,99,1752.841664
-76.738234,300,1759.227554
-106.605164,300,1765.59429
-647.228955,135,1768.341889
-678.252919,229,1777.706039
-623.828939,59,1778.911692
-614.895711,49,1779.885139
-636.55269,136,1782.807865
-117.550374,300,1789.23292
-619.301994,72,1790.703751
-620.621054,60,1796.344177
-650.589033,137,1799.329909
-650.603413,139,1802.320187
-615.178141,39,1803.118641
-109.747879,300,1809.366829
-105.849069,300,1815.842724
-828.744994,148,1820.808506
-644.466623,158,1824.1009
-119.419119,300,1830.447768
