# {"t_start": 1565015202.7678385, "env_id": "highway-discrete-intrinsic-rew-v0"} 
r,l,t
-597.271319,128,6.807819
-463.378693,37,7.924299
-123.144747,216,14.364544
-225.624112,119,17.97778
-227.290109,143,22.305618
-269.657966,76,24.593855
-489.550487,26,25.391234
-443.996833,67,27.392031
-406.484993,107,30.596524
-397.85243,46,31.989754
-483.244947,49,33.469151
-370.458046,68,36.434419
-464.024612,50,37.945076
-409.815463,69,40.022662
-514.144738,30,40.930796
-396.755061,78,43.262024
-2.064539,222,50.004605
-493.625406,49,51.486267
-283.861249,91,54.217858
-498.832782,42,56.12127
-598.546324,130,60.014851
-595.099621,37,61.120716
-589.798652,101,64.160215
-589.839495,52,67.723695
-573.292702,71,69.859367
4.540946,300,79.036238
-593.260243,127,82.878789
-593.269707,67,84.916369
-590.592908,49,86.405911
-588.461672,70,88.49366
-597.686245,133,92.535471
-591.870485,43,98.803702
-536.34463,96,101.71336
-594.926783,79,104.07254
-605.922256,72,106.211012
30.729668,300,115.332904
-587.562945,238,122.615521
-33.791312,300,137.973356
-563.410645,132,142.600385
-620.824494,117,146.151227
-604.584713,85,148.743857
-602.343425,61,150.599383
-598.299504,43,151.880259
-593.970199,42,153.157421
-597.256687,92,155.920741
-605.596237,79,158.301128
-27.895904,300,169.824193
-5.854571,300,178.803501
-594.133327,69,180.910313
-605.95942,47,182.330649
-584.240824,49,183.813108
-601.295959,142,188.051475
-606.399122,73,190.228705
-591.370773,94,194.75007
-58.586093,300,203.866174
-597.799771,38,205.012636
-597.229641,102,208.11505
-598.620736,42,210.030582
-703.882055,262,218.178965
-600.399625,61,220.023006
-600.830913,52,221.624018
-600.52697,31,222.566446
-618.435903,178,229.932028
-528.184101,131,234.276878
-601.71145,42,235.649198
-621.125178,80,238.315273
-605.49625,64,240.383949
-603.544661,63,242.444519
-604.564303,40,243.746726
-110.917834,300,253.692948
-74.25646,300,267.846807
-611.962376,79,270.459736
-614.701062,77,272.983257
-667.703422,217,280.05966
-672.595101,290,289.059741
-606.557144,60,290.858394
-90.596528,300,300.942193
-659.642356,168,305.920592
-608.588192,45,307.282858
-676.612934,226,314.297547
-604.883026,35,315.349325
-627.090815,84,317.87129
-652.648312,192,328.991775
-631.572744,139,333.183757
-693.242803,283,341.641592
-626.051316,110,344.929835
-658.618444,163,349.791728
-714.556537,239,361.490078
-718.230237,283,369.968878
-93.685847,300,379.056284
-630.265877,99,381.992374
-619.016657,97,384.89601
-623.017598,215,391.981608
-631.41406,104,395.114732
-666.482196,183,400.636286
-626.063905,83,403.74949
-635.598307,129,407.96235
-623.643455,75,410.422938
-605.408299,57,412.28407
-631.4473,117,422.306626
-611.496586,74,424.714627
-119.689118,300,434.486219
-631.985392,93,437.578748
-646.683778,118,441.430063
-617.047412,42,442.802071
-628.360782,61,444.828963
-608.097075,42,446.199514
-620.090449,70,454.564822
-690.658269,232,462.316406
-118.001406,300,472.475668
-121.730643,300,481.606464
-634.216192,110,488.878249
-719.048699,271,497.229348
-648.961974,141,501.454127
-142.49776,300,511.212998
-609.255545,52,512.966803
-73.280361,300,528.133769
-99.684512,300,538.217452
-127.224865,300,547.996366
-612.51257,49,549.582215
-719.856571,287,562.266542
-607.110893,38,563.508809
-148.218192,300,573.942151
-623.207581,76,576.432367
-120.249416,300,586.223835
-120.600634,300,596.48191
-614.619371,46,597.86994
-644.048935,114,601.298049
-108.63506,300,610.328738
-657.97956,128,614.208102
-600.983829,33,615.217459
-610.212189,47,620.05185
-634.456577,94,622.941436
-610.456115,40,624.800333
-636.089163,117,628.342252
-111.670065,300,637.334095
-616.393514,189,643.22604
-658.626155,170,655.938699
-62.352955,300,665.101262
-617.721328,65,667.091111
-684.21429,223,673.843725
-95.738128,300,691.658459
-741.067755,295,700.633456
-683.515915,204,706.849797
-646.837129,148,718.538372
-618.778402,63,720.455178
-691.975487,279,728.881063
-713.602219,242,736.11035
-632.7483,142,740.349857
-618.367527,67,742.365332
-654.478326,113,748.641219
-638.301127,105,751.816024
-642.283976,119,756.144534
-666.879293,192,762.031682
-117.601256,300,771.315089
-605.713559,29,772.198306
