# {"t_start": 1565015202.7657034, "env_id": "highway-discrete-v0"} 
r,l,t
-616.312284,43,2.523318
-619.311038,48,3.481087
-655.198579,130,6.175034
-632.031801,88,7.92249
-638.517896,94,9.776139
-611.99197,42,10.620865
-642.724171,141,13.462457
-606.97866,34,14.137377
-633.064871,107,16.261005
-662.578179,141,25.777452
-634.199734,110,28.194561
-612.796098,33,28.927267
-611.359451,41,29.838438
-621.636387,77,31.565798
-688.757292,204,36.109644
-644.970919,109,38.592722
-617.523571,54,39.780567
-619.380366,52,40.907093
-621.500248,77,42.61961
-611.717816,47,46.777737
-674.797034,243,52.181216
-642.19513,122,54.851159
-138.78301,300,61.822896
-614.01901,65,63.279436
-617.142061,61,64.621777
-620.33507,48,70.021852
-609.435704,40,70.911686
-128.053326,300,77.734017
-628.89447,81,79.528128
-665.575206,148,82.765567
-617.504499,54,83.953486
-678.171418,267,89.728227
-627.331631,70,91.100327
-640.96799,124,94.157129
-646.154471,129,96.730417
-139.738891,300,102.610531
-608.203462,31,103.233404
-137.240624,300,109.371661
-611.620407,42,110.210481
-628.152591,77,111.733485
-637.527357,107,114.610711
-150.13399,300,120.804243
-614.264345,46,121.732177
-616.079958,52,122.756394
-640.0742,106,124.849265
-614.122261,54,125.912924
-635.414102,85,127.636936
-649.034591,109,129.927969
-619.766406,72,131.366316
-614.825444,40,132.157573
-613.754257,39,132.923666
-649.236568,121,135.961761
-150.0996,300,142.018197
-626.93666,83,143.65256
-621.101283,61,144.869308
-621.539047,67,146.226483
-166.312005,300,152.444866
-632.615293,83,154.121525
-622.450785,66,155.928416
-632.93547,79,157.497428
-610.413781,40,158.292013
-125.33429,300,164.072531
-644.098262,108,166.198314
-761.991873,263,171.38218
-614.825813,55,172.470656
-630.400722,91,176.728803
-617.586146,53,177.774609
-630.008303,82,179.396982
-78.970697,300,185.07113
-642.061401,105,187.154847
-613.258252,51,188.181206
-645.295918,101,190.201092
-647.29976,108,197.655294
-683.477273,147,200.592253
-637.895719,89,202.286435
-693.131535,162,205.504043
-607.557097,31,206.129541
-625.18245,64,207.389055
-653.252906,182,211.030017
-162.996322,300,222.262928
-644.245437,137,224.912487
-614.419693,32,225.54599
-612.196767,30,226.143632
-694.861564,281,231.961769
-615.876671,48,232.908097
-686.867261,140,239.877628
-161.895585,300,245.986359
-625.897135,54,247.087647
-643.485415,119,249.479988
-608.509843,30,250.08872
-610.83954,48,251.038974
-619.29913,49,252.021259
-684.262206,198,262.007963
-152.903756,300,268.05361
-638.925782,126,270.589554
-170.563707,300,276.663654
-611.377767,34,277.358316
-710.259613,261,284.501211
-627.856612,90,286.282359
-610.050846,43,287.137483
-689.835271,163,290.384532
-138.764428,300,296.274779
-660.981281,142,299.11561
-707.095903,185,303.602377
-634.539419,92,305.41137
-617.767103,46,306.322355
-606.548895,30,306.925407
-672.86939,123,309.375461
-605.199755,29,309.951848
-627.337326,94,311.799243
-149.433234,300,318.072888
-622.59837,74,319.53683
-613.464411,42,321.71064
-631.699897,69,323.073792
-619.055489,44,323.948838
-158.724551,300,330.051396
-615.32325,55,331.168774
-133.897659,300,337.312965
-176.588105,300,347.880142
-641.216343,117,350.234013
-709.037489,245,355.235841
-169.54546,300,361.159405
-705.216191,202,366.7561
-169.749341,300,372.802494
-180.629462,300,378.768621
-680.475536,147,381.806959
-649.379737,109,385.774214
-676.926645,163,389.419713
-680.252929,175,393.369837
-612.315769,42,394.285282
-135.467916,300,400.851086
-611.575416,35,401.626302
-634.229902,91,403.638042
-608.83487,31,404.250608
-625.92063,73,407.55237
-611.61781,55,408.659151
-715.677421,191,412.632977
-702.992392,195,416.478499
-614.333627,40,417.268539
-756.805335,259,422.558625
-645.676137,106,424.647481
-662.686545,119,429.450794
-744.649809,294,435.46297
-710.977366,247,440.202716
-605.260856,29,440.775092
-625.016656,61,442.00707
-673.114544,139,444.765254
-626.371521,65,449.107227
-157.87443,300,455.205405
-127.284375,300,461.126059
-649.895871,125,463.666809
-624.388063,57,469.826826
-613.392871,44,470.680822
-712.430887,194,474.574683
-697.090958,187,478.292103
-137.932299,300,484.179009
-679.528939,200,488.157854
-640.473989,81,490.97962
-98.907786,300,496.803768
-733.625747,269,502.103057
-742.148103,291,507.809837
-628.729207,102,511.817689
-611.167224,38,512.567185
-163.27562,300,518.822996
-719.173296,258,523.95207
-611.257372,30,524.551228
-731.575965,238,529.530269
-611.522592,50,530.507339
-635.352282,81,532.641186
-621.824066,84,534.314798
-157.184397,300,540.380277
-749.149837,294,546.280815
-625.227585,70,553.313422
-164.43562,300,559.452049
-729.005212,272,564.806717
-172.615313,300,570.798676
-167.376838,300,578.735186
-636.344279,76,580.248343
-687.446192,154,583.34269
-164.04397,300,589.218118
-665.058341,138,591.985148
-137.316307,300,599.523026
-611.020129,43,600.377923
-699.515894,239,605.200011
-672.755773,139,607.97197
-152.880975,300,613.923763
-153.025233,300,620.609983
-623.001269,58,621.729422
-627.001888,63,622.960566
-692.238292,148,625.842813
-695.488878,168,629.221639
-624.680218,83,636.901261
-635.081786,118,639.188135
-673.131119,137,641.923492
-618.24123,60,643.107698
-701.973082,176,646.540881
-142.769987,300,652.696598
-660.38971,145,658.851277
-758.753441,282,664.351989
-629.115555,96,666.210945
-99.797268,300,672.037704
-141.638358,300,682.278054
-716.546464,212,686.41282
-690.361548,214,690.57112
-621.326425,60,691.762876
-635.593554,106,693.85808
-613.796255,45,697.74812
-677.356013,136,700.470574
-618.306669,63,701.732149
-660.850987,138,704.563692
-655.931831,126,707.362013
-147.747889,300,713.971621
-721.359074,208,718.569274
-620.179094,54,720.303516
-159.538244,300,726.888901
-699.754449,210,731.454054
-169.827523,300,738.404528
-613.905018,36,743.024232
-172.556522,300,749.591529
-663.803006,141,752.695089
-720.904684,234,757.766457
-151.423688,300,763.604279
-171.077643,300,770.3991
-169.851384,300,776.98265
-165.396294,300,783.799132
-623.733579,63,785.206043
-168.43409,300,793.628197
-156.010697,300,799.566231
-703.29811,208,803.625596
-156.175293,300,814.171005
-626.359467,59,815.33199
-708.522466,203,819.446922
-711.989736,237,824.014061
-638.084566,76,830.357435
-739.739133,262,835.549864
-643.57234,93,837.350307
-145.454604,300,843.286692
-614.404676,45,844.176942
-158.78048,300,855.522921
-725.282056,279,861.043824
-144.108804,300,867.086124
-644.87338,115,872.642279
-710.111779,215,877.004149
-710.499728,204,881.15623
-166.321371,300,887.197497
-637.999161,86,893.364698
-683.352277,186,897.108038
-720.945084,205,901.145837
-612.926338,38,901.891627
-160.337256,300,908.117873
-692.39479,181,916.152955
-621.148452,60,917.398046
-157.00501,300,923.300834
-712.841753,221,927.747074
-624.511384,68,934.812938
-626.518685,76,936.301351
-688.922919,181,939.945208
-759.703352,269,945.488159
-723.489665,217,949.785482
-715.10776,193,958.271683
-753.614366,287,963.957203
-726.537537,224,968.425883
-628.053781,105,970.486743
-630.66545,74,971.986251
-628.355068,86,973.683954
-618.448712,50,974.672381
-671.602721,177,978.833957
-732.29987,248,983.808169
-153.801691,300,989.850706
-693.791413,183,993.675202
-158.627075,300,1002.627489
-719.703063,245,1008.248288
-163.271963,300,1014.477323
-162.454085,300,1024.281436
-620.2082,44,1025.152579
-626.786221,59,1026.29921
-666.002988,130,1028.812279
-155.934269,300,1034.716918
-718.45615,200,1042.897337
-691.775749,164,1046.309668
-605.989421,32,1046.945862
-130.367165,300,1052.75086
-163.12611,300,1058.898067
-682.280643,151,1062.890429
-668.821792,123,1065.310085
-691.664037,222,1069.801411
-138.997656,300,1075.649835
-667.581931,127,1078.126062
-686.960687,172,1083.926148
-739.66484,276,1089.340005
-143.643165,300,1095.470054
-712.132153,217,1099.911243
-161.669616,300,1107.490741
-161.027829,300,1113.580158
-166.300947,300,1119.52688
-628.590625,63,1120.794569
-709.34486,214,1126.776262
-640.264617,84,1128.451075
-675.186329,153,1131.414592
-649.011857,132,1134.047379
-619.767145,43,1134.907068
-167.225399,300,1140.905732
-637.715558,98,1142.85333
-169.967659,300,1149.882261
-620.603655,49,1150.980008
-148.829503,300,1157.542412
-617.097696,52,1158.667921
-652.826607,127,1161.515177
-140.522781,300,1172.959717
-135.576731,300,1178.885018
-616.176321,52,1179.912345
-136.834312,300,1185.666244
-613.577684,43,1186.522073
-156.964735,300,1193.173062
-164.003266,300,1199.327439
-162.38417,300,1205.453812
-726.04494,254,1213.583048
-129.686204,300,1219.490454
-665.677711,121,1221.926544
-156.624095,300,1227.93573
-613.949218,37,1230.090273
-162.429049,300,1236.166168
-156.990556,300,1242.09507
-161.661224,300,1248.043293
-623.126646,66,1251.539817
-106.832169,300,1257.5999
-128.79702,300,1263.471579
-145.383941,300,1269.524438
-706.346558,176,1274.603667
-705.801719,179,1278.244364
-721.795945,208,1282.455027
-151.514938,300,1288.401457
-145.311233,300,1298.017702
-169.96165,300,1304.100655
-621.78693,52,1305.113879
-744.98569,253,1310.239732
-614.848951,44,1311.113327
-141.936437,300,1319.693619
-621.925154,52,1320.834791
-165.761698,300,1327.379605
-159.946203,300,1333.839455
-616.849038,41,1336.787275
-627.16998,68,1338.270722
-157.565138,300,1345.043017
-131.12693,300,1351.896735
-170.105858,300,1358.685458
-123.847479,300,1366.394413
-178.3263,300,1372.900476
-133.736042,300,1379.811401
-666.311549,170,1386.886416
-167.494464,300,1393.788877
-725.976381,227,1398.774886
-643.907777,108,1400.91524
-646.570693,113,1408.175471
-173.281948,300,1414.177675
-627.854084,80,1415.768557
-749.582059,265,1421.146731
-706.322941,181,1424.806264
-169.157848,300,1433.088584
-675.549646,151,1436.099474
-622.685059,60,1437.273066
-177.783619,300,1443.115492
-142.882595,300,1453.563809
-150.356348,300,1459.585742
-167.244786,300,1466.350229
-697.830178,215,1474.392973
-170.448705,300,1481.365635
-666.018231,131,1484.291093
-145.568014,300,1490.734612
-626.616936,69,1494.158243
-628.044499,72,1495.556108
-145.239549,300,1501.418016
-144.654597,300,1507.386683
